# EMInverseComptonScattering cumulative differential rate
# photon field: cosmic infrared and optical background radiation model of Stecker at al. 2005
# log10(E/eV), d(1/lambda)/ds_kin [1/Mpc/eV^2] for log10(s_kin/eV^2) as given in first row
12.80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207013	0.456092	0.676413	0.849942	0.968166	1.04045	1.08216	1.10538	1.11888	1.12723	1.133	1.13727	1.14049	1.14294	1.14479	1.1462	1.14728	1.14813	1.14881	1.14936	1.1498	1.15014	1.1504	1.15061	1.15078	1.1509	1.15098	1.15104	1.15107	1.15109	1.1511	1.15111	1.15111	1.15111	1.15111	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112	1.15112
12.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0828534	0.325287	0.55909	0.753864	0.893744	0.984724	1.03801	1.06796	1.08482	1.09481	1.10142	1.10609	1.10961	1.11227	1.11428	1.1158	1.11695	1.11785	1.11856	1.11913	1.11958	1.11994	1.12022	1.12043	1.12061	1.12074	1.12083	1.12089	1.12093	1.12096	1.12097	1.12098	1.12098	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099	1.12099
12.90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199009	0.437132	0.646464	0.810312	0.921244	0.988662	1.02734	1.04875	1.06113	1.06875	1.07399	1.07783	1.08073	1.08291	1.08456	1.08579	1.08674	1.08749	1.08808	1.08855	1.08892	1.08921	1.08944	1.08962	1.08976	1.08986	1.08993	1.08998	1.09001	1.09002	1.09003	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004	1.09004
12.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0795325	0.311296	0.533436	0.71733	0.848581	0.933436	0.98285	1.01046	1.02592	1.03504	1.04103	1.04525	1.04841	1.05078	1.05257	1.0539	1.05492	1.0557	1.05631	1.05681	1.0572	1.0575	1.05774	1.05792	1.05807	1.05818	1.05825	1.05831	1.05834	1.05836	1.05837	1.05838	1.05838	1.05838	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839	1.05839
13.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190162	0.416389	0.614024	0.767762	0.871222	0.933735	0.969397	0.989032	1.00033	1.00724	1.01196	1.01542	1.018	1.01994	1.02139	1.02248	1.0233	1.02395	1.02446	1.02487	1.02518	1.02543	1.02562	1.02577	1.02589	1.02598	1.02604	1.02607	1.0261	1.02611	1.02612	1.02612	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613	1.02613
13.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0758788	0.29606	0.505784	0.67832	0.800727	0.879408	0.924971	0.950292	0.964397	0.972669	0.978078	0.981862	0.98468	0.986788	0.988361	0.989533	0.990418	0.991095	0.991627	0.99205	0.992384	0.992642	0.992842	0.992999	0.993122	0.993214	0.993279	0.993323	0.993351	0.993368	0.993377	0.993383	0.993385	0.993387	0.993387	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388	0.993388
13.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.180571	0.394139	0.579563	0.72294	0.818867	0.876509	0.909214	0.927127	0.937375	0.943614	0.947854	0.950934	0.953227	0.954937	0.956208	0.957156	0.957874	0.958431	0.95887	0.959219	0.959489	0.959698	0.959861	0.959988	0.960086	0.960158	0.960207	0.960239	0.960259	0.96027	0.960277	0.96028	0.960282	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283	0.960283
13.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0719372	0.279792	0.476556	0.637454	0.750947	0.823496	0.865281	0.888381	0.901179	0.908644	0.913498	0.916875	0.919375	0.921234	0.922615	0.923637	0.924404	0.924989	0.925446	0.925808	0.926092	0.926311	0.92648	0.926612	0.926715	0.926792	0.926846	0.926883	0.926906	0.92692	0.926928	0.926932	0.926935	0.926936	0.926936	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937	0.926937
13.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17038	0.370736	0.543648	0.676584	0.765031	0.817893	0.847728	0.863981	0.87323	0.878829	0.882613	0.885346	0.887369	0.888869	0.889978	0.8908	0.89142	0.891898	0.892273	0.89257	0.8928	0.892976	0.893113	0.89322	0.893302	0.893362	0.893402	0.893429	0.893446	0.893455	0.893461	0.893464	0.893465	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466	0.893466
13.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0677693	0.262761	0.446247	0.595417	0.700059	0.766591	0.804709	0.825669	0.837219	0.843919	0.848251	0.851247	0.853453	0.855084	0.856288	0.857175	0.857837	0.85834	0.85873	0.859038	0.85928	0.859464	0.859607	0.859717	0.859804	0.859868	0.859913	0.859943	0.859963	0.859974	0.859981	0.859984	0.859986	0.859987	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988	0.859988
13.30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15976	0.346582	0.506888	0.629455	0.710564	0.758785	0.785858	0.800526	0.808827	0.813824	0.817181	0.819592	0.821367	0.822675	0.823637	0.824347	0.82488	0.825289	0.825608	0.82586	0.826054	0.826202	0.826317	0.826407	0.826475	0.826525	0.826559	0.826581	0.826594	0.826602	0.826607	0.826609	0.82661	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611	0.826611
13.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0634466	0.245262	0.415369	0.552895	0.648855	0.709547	0.744134	0.76305	0.773417	0.779396	0.783239	0.785883	0.787818	0.789241	0.790285	0.791051	0.79162	0.79205	0.792382	0.792643	0.792847	0.793003	0.793122	0.793215	0.793287	0.79334	0.793378	0.793403	0.793419	0.793428	0.793434	0.793437	0.793438	0.793439	0.793439	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344	0.79344
13.40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148896	0.322085	0.469875	0.582271	0.656256	0.700011	0.724444	0.73761	0.745018	0.749451	0.752413	0.754529	0.756076	0.757212	0.758042	0.758652	0.759107	0.759455	0.759726	0.759939	0.760102	0.760227	0.760323	0.760398	0.760455	0.760496	0.760524	0.760542	0.760553	0.76056	0.760564	0.760566	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567	0.760567
13.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0590438	0.227588	0.384411	0.510518	0.598049	0.653118	0.684333	0.701311	0.710563	0.715869	0.719259	0.721578	0.723266	0.724501	0.725403	0.72606	0.726547	0.726913	0.727195	0.727415	0.727587	0.727717	0.727817	0.727894	0.727954	0.727999	0.72803	0.728051	0.728064	0.728072	0.728076	0.728079	0.72808	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081	0.728081
13.50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137967	0.297622	0.433137	0.535659	0.602788	0.642277	0.664206	0.675956	0.68253	0.686441	0.68904	0.690885	0.692228	0.693208	0.693921	0.694443	0.69483	0.695126	0.695354	0.695533	0.69567	0.695775	0.695855	0.695917	0.695964	0.695999	0.696022	0.696037	0.696046	0.696052	0.696055	0.696056	0.696057	0.696057	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058	0.696058
13.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0546314	0.210001	0.353799	0.46882	0.548238	0.597938	0.625953	0.641106	0.649316	0.653997	0.656972	0.658995	0.660459	0.661525	0.6623	0.662862	0.663276	0.663586	0.663825	0.66401	0.664154	0.664263	0.664347	0.664411	0.664461	0.664498	0.664524	0.664541	0.664552	0.664558	0.664562	0.664564	0.664565	0.664565	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566	0.664566
13.60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127129	0.273514	0.397114	0.490133	0.550713	0.586155	0.605726	0.616154	0.621954	0.625385	0.627652	0.629253	0.630412	0.631254	0.631864	0.632308	0.632636	0.632886	0.633078	0.633229	0.633343	0.633431	0.633497	0.633549	0.633588	0.633616	0.633636	0.633648	0.633656	0.63366	0.633663	0.633664	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665	0.633665
13.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0502704	0.192723	0.323877	0.42823	0.499899	0.544505	0.569508	0.582955	0.590199	0.594306	0.596901	0.598656	0.59992	0.600835	0.601498	0.601977	0.602328	0.60259	0.60279	0.602946	0.603067	0.603158	0.603227	0.603281	0.603322	0.603353	0.603374	0.603388	0.603397	0.603402	0.603405	0.603407	0.603408	0.603408	0.603408	0.603408	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409	0.603409
13.70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116511	0.250017	0.362152	0.446094	0.500462	0.532093	0.549461	0.558661	0.56375	0.566744	0.56871	0.570092	0.571088	0.571808	0.572327	0.572704	0.572981	0.573191	0.573353	0.573478	0.573574	0.573647	0.573702	0.573745	0.573777	0.573801	0.573817	0.573827	0.573833	0.573837	0.573839	0.57384	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841	0.573841
13.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0460099	0.175927	0.294913	0.389077	0.453397	0.493206	0.515394	0.527259	0.533614	0.537197	0.539448	0.540963	0.542049	0.542832	0.543396	0.543802	0.544099	0.544319	0.544487	0.544618	0.544718	0.544794	0.544852	0.544896	0.544931	0.544956	0.544973	0.544985	0.544992	0.544997	0.544999	0.545	0.545001	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002	0.545002
13.80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106215	0.227327	0.328511	0.403844	0.452364	0.480433	0.495758	0.50383	0.508269	0.510867	0.512564	0.513752	0.514603	0.515216	0.515656	0.515974	0.516208	0.516384	0.516519	0.516624	0.516704	0.516764	0.51681	0.516846	0.516872	0.516892	0.516905	0.516913	0.516918	0.516921	0.516923	0.516924	0.516924	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925	0.516925
