# EMInverseComptonScattering cumulative differential rate
# photon field: cosmic infrared and optical background radiation model of Gilmore et al. 2012 (Evolving dust model, arXiv:1104.0671)
# log10(E/eV), d(1/lambda)/ds_kin [1/Mpc/eV^2] for log10(s_kin/eV^2) as given in first row
13.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.08705e-05	0.000173721	0.000388434	0.000794699	0.00163872	0.00343135	0.00714559	0.014669	0.0290469	0.0548508	0.097698	0.163202	0.255246	0.375036	0.517869	0.67278	0.82396	0.955631	1.05765	1.12827	1.17247	1.19813	1.2122	1.21962	1.2235	1.22561	1.22692	1.22781	1.22842	1.22883	1.22912	1.22932	1.22948	1.22962	1.22976	1.22989	1.23	1.23009	1.23015	1.23019	1.23022	1.23024	1.23025	1.23025	1.23025	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026	1.23026
13.30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.21491e-06	0.00010594	0.000263744	0.000554715	0.00113288	0.00235505	0.00492108	0.0101885	0.0205115	0.0396795	0.0726895	0.125131	0.201876	0.305247	0.433654	0.579316	0.728866	0.866509	0.979336	1.0618	1.11579	1.14814	1.1663	1.176	1.18105	1.18372	1.18526	1.18626	1.18695	1.18742	1.18773	1.18796	1.18812	1.18826	1.18839	1.18851	1.18862	1.18871	1.18878	1.18883	1.18886	1.18888	1.18889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889	1.1889
13.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.05706e-05	0.000172559	0.000385398	0.000787283	0.00162012	0.00338376	0.00702521	0.0143715	0.0283461	0.0532977	0.0944976	0.157108	0.244538	0.35761	0.491597	0.636038	0.776188	0.897577	0.991129	1.05554	1.09565	1.11881	1.13144	1.13806	1.1415	1.14336	1.14451	1.14528	1.14581	1.14617	1.14642	1.14659	1.14673	1.14685	1.14696	1.14707	1.14716	1.14724	1.14729	1.14733	1.14735	1.14737	1.14737	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738	1.14738
13.40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1886e-06	0.0001052	0.000261628	0.000549466	0.00111998	0.00232238	0.00483812	0.00998137	0.0200148	0.0385495	0.0702897	0.120413	0.19331	0.290881	0.411331	0.547145	0.68578	0.812673	0.916133	0.991355	1.04034	1.06954	1.08583	1.09449	1.09897	1.10133	1.10268	1.10355	1.10415	1.10455	1.10482	1.10502	1.10516	1.10527	1.10538	1.10548	1.10558	1.10565	1.10571	1.10575	1.10578	1.10579	1.1058	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581	1.10581
13.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.02002e-05	0.000171128	0.000381675	0.000778242	0.00159761	0.00332667	0.0068823	0.0140224	0.027535	0.0515264	0.0909042	0.150374	0.232898	0.338962	0.463887	0.597783	0.726984	0.83829	0.92362	0.982063	1.01826	1.03904	1.05031	1.05619	1.05922	1.06086	1.06186	1.06254	1.06299	1.0633	1.06351	1.06366	1.06377	1.06387	1.06397	1.06406	1.06414	1.0642	1.06425	1.06428	1.0643	1.06431	1.06431	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432	1.06432
13.50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.15615e-06	0.000104291	0.000259035	0.000543068	0.00110435	0.00228318	0.00473962	0.00973846	0.0194401	0.0372612	0.0675971	0.115206	0.18401	0.27553	0.387831	0.513727	0.641528	0.757879	0.852245	0.920494	0.964701	0.990905	1.00545	1.01314	1.01709	1.01915	1.02033	1.02109	1.0216	1.02195	1.02218	1.02235	1.02247	1.02256	1.02266	1.02274	1.02282	1.02288	1.02293	1.02297	1.02299	1.023	1.02301	1.02301	1.02301	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302	1.02302
13.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.97452e-05	0.000169376	0.00037714	0.0007673	0.0015706	0.0032589	0.00671469	0.0136186	0.0266107	0.0495402	0.0869413	0.143071	0.220477	0.319364	0.435165	0.558594	0.677057	0.778576	0.855994	0.908734	0.941217	0.959768	0.969771	0.974956	0.977618	0.979047	0.979917	0.980495	0.980887	0.981151	0.98133	0.981457	0.981552	0.981639	0.981721	0.981796	0.981861	0.981912	0.981949	0.981975	0.98199	0.982	0.982005	0.982007	0.982009	0.982009	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201	0.98201
13.60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.11635e-06	0.000103178	0.000255877	0.000535327	0.00108561	0.00223664	0.00462411	0.0094575	0.0187854	0.0358174	0.0646299	0.109564	0.174099	0.259425	0.36352	0.47957	0.596748	0.702867	0.788481	0.850071	0.889745	0.913132	0.926038	0.932821	0.936288	0.93809	0.939112	0.939766	0.940208	0.940505	0.940703	0.940844	0.940942	0.941024	0.941101	0.941174	0.941238	0.941292	0.941332	0.94136	0.941378	0.941389	0.941395	0.941399	0.9414	0.941401	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402	0.941402
13.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.91894e-05	0.000167244	0.000371656	0.000754175	0.00153854	0.00317942	0.00652083	0.0131587	0.0255753	0.0473528	0.082652	0.135298	0.207464	0.299124	0.405868	0.519034	0.627076	0.719177	0.789037	0.836369	0.865358	0.881821	0.890647	0.895196	0.897519	0.898759	0.899509	0.900007	0.900342	0.900566	0.900718	0.900825	0.900905	0.900978	0.901047	0.901109	0.901163	0.901206	0.901237	0.901258	0.901271	0.901278	0.901282	0.901285	0.901286	0.901286	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287	0.901287
13.70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0678e-06	0.000101826	0.000252062	0.000526046	0.00106336	0.00218205	0.0044905	0.00913753	0.0180522	0.0342282	0.0614209	0.103565	0.163731	0.242818	0.338769	0.445168	0.552035	0.648307	0.725563	0.780836	0.816243	0.836996	0.848383	0.854335	0.85736	0.858924	0.859806	0.860368	0.860745	0.860999	0.861166	0.861286	0.861368	0.861437	0.861501	0.861562	0.861615	0.86166	0.861693	0.861716	0.861731	0.86174	0.861746	0.861748	0.86175	0.86175	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751	0.861751
13.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.85152e-05	0.000164672	0.000365085	0.000738593	0.00150093	0.00308748	0.00630006	0.0126437	0.0244361	0.0449889	0.0780962	0.127176	0.194066	0.278554	0.376418	0.479624	0.577638	0.660744	0.723437	0.765677	0.791401	0.805926	0.81367	0.817639	0.819655	0.820725	0.82137	0.821795	0.82208	0.822271	0.822399	0.822489	0.822556	0.822617	0.822675	0.822727	0.822772	0.822807	0.822833	0.82285	0.822861	0.822867	0.82287	0.822872	0.822873	0.822873	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874	0.822874
13.80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00903e-06	0.000100197	0.000247495	0.000515032	0.00103726	0.00211891	0.00433835	0.00877932	0.0172457	0.0325118	0.0580154	0.0973044	0.153069	0.225966	0.313933	0.410965	0.507911	0.59478	0.664109	0.713435	0.744854	0.763164	0.773155	0.778347	0.780972	0.782323	0.78308	0.783561	0.783883	0.784097	0.784239	0.784339	0.784409	0.784466	0.78452	0.78457	0.784615	0.784651	0.784679	0.784698	0.784711	0.784718	0.784722	0.784725	0.784726	0.784726	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727	0.784727
13.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.77043e-05	0.000161596	0.000357294	0.000720321	0.00145741	0.00298278	0.0060529	0.0120775	0.0232062	0.0424821	0.0733455	0.118835	0.180489	0.257946	0.347193	0.440816	0.529253	0.603829	0.659775	0.697255	0.719952	0.732695	0.739451	0.742896	0.744636	0.745555	0.746107	0.746469	0.746711	0.746871	0.74698	0.747056	0.747112	0.747162	0.74721	0.747254	0.747291	0.74732	0.747341	0.747355	0.747364	0.747369	0.747372	0.747373	0.747374	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375	0.747375
13.90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93852e-06	9.82529e-05	0.000242087	0.000502124	0.00100706	0.00204699	0.00416801	0.00838554	0.0163754	0.0306927	0.0544673	0.0908816	0.14228	0.209109	0.289328	0.377348	0.46482	0.542771	0.604638	0.648405	0.676126	0.69219	0.700907	0.705413	0.707679	0.708839	0.709487	0.709896	0.710169	0.71035	0.710469	0.710554	0.710612	0.710659	0.710704	0.710746	0.710783	0.710814	0.710836	0.710852	0.710862	0.710868	0.710872	0.710874	0.710875	0.710875	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876	0.710876
13.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67388e-05	0.000157959	0.000348171	0.000699189	0.00140785	0.00286556	0.00578121	0.0114667	0.0219035	0.0398722	0.0684768	0.110404	0.166925	0.237559	0.318516	0.402987	0.482343	0.54889	0.598529	0.631597	0.651509	0.662627	0.66849	0.671464	0.672959	0.673745	0.674214	0.674521	0.674726	0.674861	0.674952	0.675015	0.675062	0.675104	0.675144	0.67518	0.675211	0.675235	0.675252	0.675264	0.675271	0.675275	0.675278	0.675279	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528	0.67528
14.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85481e-06	9.59594e-05	0.000235763	0.000487205	0.000972672	0.00196647	0.00398077	0.00796078	0.0154539	0.0288001	0.0508343	0.0843961	0.131515	0.192455	0.265221	0.344635	0.423123	0.492679	0.547572	0.586186	0.610506	0.624521	0.632085	0.635975	0.637922	0.638914	0.639466	0.639813	0.640043	0.640196	0.640296	0.640366	0.640415	0.640455	0.640492	0.640526	0.640557	0.640582	0.640601	0.640614	0.640622	0.640627	0.64063	0.640632	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633	0.640633
14.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.56028e-05	0.000153715	0.00033764	0.000675131	0.00135236	0.00273671	0.00548816	0.01082	0.0205488	0.0372018	0.0635653	0.102	0.153541	0.217612	0.290651	0.366446	0.437253	0.496296	0.540089	0.569098	0.58647	0.596118	0.60118	0.603735	0.605013	0.605683	0.606081	0.60634	0.606512	0.606626	0.606702	0.606755	0.606794	0.606829	0.606862	0.606891	0.606917	0.606937	0.606951	0.606961	0.606967	0.60697	0.606972	0.606973	0.606973	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974	0.606974
14.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.75664e-06	9.32894e-05	0.000228474	0.000470235	0.000934172	0.00187796	0.00377881	0.00751123	0.0144959	0.0268647	0.0471721	0.0779383	0.120904	0.17618	0.241829	0.313083	0.383115	0.444827	0.493254	0.527128	0.548345	0.560507	0.567037	0.570379	0.572044	0.572889	0.573356	0.573649	0.573843	0.573972	0.574055	0.574114	0.574154	0.574188	0.574218	0.574247	0.574272	0.574293	0.574309	0.574319	0.574326	0.57433	0.574333	0.574334	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335	0.574335
14.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.42844e-05	0.000148833	0.000325677	0.000648209	0.00129136	0.00259773	0.00517801	0.010148	0.0191641	0.0345118	0.0586788	0.093726	0.140475	0.198278	0.263813	0.331439	0.394259	0.446345	0.484761	0.510069	0.525144	0.533473	0.537821	0.540006	0.541095	0.541662	0.541999	0.542217	0.542361	0.542456	0.54252	0.542564	0.542596	0.542625	0.542652	0.542677	0.542698	0.542714	0.542726	0.542734	0.542739	0.542742	0.542743	0.542744	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745	0.542745
