# EMInverseComptonScattering cumulative differential rate
# photon field: cosmic infrared and optical background radiation (upper) model of Stecker et al. 2016 (arXiv:1605.01382)
# log10(E/eV), d(1/lambda)/ds_kin [1/Mpc/eV^2] for log10(s_kin/eV^2) as given in first row
0.00	7.8	7.9	8	8.1	8.2	8.3	8.4	8.5	8.6	8.7	8.8	8.9	9	9.1	9.2	9.3	9.4	9.5	9.6	9.7	9.8	9.9	10	10.1	10.2	10.3	10.4	10.5	10.6	10.7	10.8	10.9	11	11.1	11.2	11.3	11.4	11.5	11.6	11.7	11.8	11.9	12	12.1	12.2	12.3	12.4	12.5	12.6	12.7	12.8	12.9	13	13.1	13.2	13.3	13.4	13.5	13.6	13.7	13.8	13.9	14	14.1	14.2	14.3	14.4	14.5	14.6	14.7	14.8	14.9	15	15.1	15.2	15.3	15.4	15.5	15.6	15.7	15.8	15.9	16	16.1	16.2	16.3	16.4	16.5	16.6	16.7	16.8	16.9	17	17.1	17.2	17.3	17.4	17.5	17.6	17.7	17.8	17.9	18	18.1	18.2	18.3	18.4	18.5	18.6	18.7	18.8	18.9	19	19.1	19.2	19.3	19.4	19.5	19.6	19.7	19.8	19.9	20	20.1	20.2	20.3	20.4	20.5	20.6	20.7	20.8	20.9	21	21.1	21.2	21.3	21.4	21.5	21.6	21.7	21.8	21.9	22	22.1	22.2	22.3	22.4	22.5	22.6	22.7	22.8	22.9	23
10.00	0.00102871	0.023513	0.0889789	0.215	0.411786	0.678099	0.995706	1.32535	1.61837	1.83721	1.9711	2.04608	2.09126	2.1205	2.1396	2.15254	2.16232	2.16983	2.17544	2.17961	2.18291	2.18545	2.18768	2.18984	2.192	2.19413	2.19623	2.19829	2.20024	2.20181	2.20283	2.20353	2.20398	2.20423	2.20439	2.20451	2.20458	2.20463	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465	2.20465
10.05	0	0.0164452	0.068223	0.172242	0.342273	0.5824	0.883985	1.21739	1.53699	1.79744	1.97325	2.07327	2.13082	2.16702	2.19067	2.20621	2.21733	2.22594	2.23243	2.23724	2.24093	2.24382	2.24615	2.24832	2.25048	2.25262	2.25472	2.25678	2.25878	2.26057	2.26185	2.26266	2.26323	2.26356	2.26375	2.26388	2.26397	2.26403	2.26406	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407	2.26407
10.10	0	0.00711213	0.0476188	0.131513	0.275081	0.487097	0.765508	1.09184	1.42704	1.72311	1.94335	2.07776	2.1529	2.19813	2.22738	2.24648	2.25941	2.26918	2.27668	2.28227	2.28643	2.28971	2.29224	2.29446	2.29661	2.29875	2.30086	2.30293	2.30496	2.30687	2.3084	2.3094	2.31007	2.31051	2.31075	2.3109	2.31101	2.31108	2.31112	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114	2.31114
10.15	0	0	0.0283649	0.0946905	0.213157	0.39632	0.647335	0.957184	1.29619	1.61911	1.88122	2.05771	2.15794	2.21556	2.25177	2.27541	2.29094	2.30205	2.31064	2.31712	2.32192	2.3256	2.32847	2.33078	2.33294	2.33508	2.3372	2.33927	2.34131	2.34326	2.34501	2.34625	2.34704	2.34759	2.3479	2.34809	2.34821	2.34829	2.34835	2.34838	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839	2.34839
10.20	0	0	0.0109501	0.062826	0.158343	0.312974	0.534586	0.820609	1.15241	1.49108	1.78904	2.01011	2.14482	2.22004	2.26529	2.29453	2.31361	2.32653	2.33628	2.34376	2.34934	2.35348	2.35676	2.35927	2.36147	2.3636	2.36572	2.36781	2.36984	2.37183	2.37369	2.37519	2.37615	2.3768	2.37721	2.37744	2.37759	2.37769	2.37775	2.37779	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781	2.37781
10.25	0	0	0	0.0358843	0.111386	0.238961	0.430397	0.688263	1.00329	1.3458	1.67076	1.93387	2.11075	2.21109	2.26872	2.30492	2.32855	2.34406	2.35515	2.36373	2.37019	2.37497	2.37863	2.38148	2.38378	2.38592	2.38804	2.39013	2.39217	2.39416	2.39607	2.39777	2.39897	2.39973	2.40025	2.40055	2.40073	2.40084	2.40092	2.40097	2.401	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101	2.40101
10.30	0	0	0	0.0133711	0.0724179	0.175263	0.336864	0.564513	0.85531	1.19053	1.53134	1.83042	2.05198	2.18683	2.26208	2.30731	2.33653	2.35559	2.36849	2.37821	2.38568	2.39124	2.39536	2.39861	2.40111	2.40329	2.4054	2.4075	2.40954	2.41154	2.41348	2.41529	2.41674	2.41767	2.41828	2.41868	2.4189	2.41903	2.41912	2.41919	2.41922	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924	2.41924
10.35	0	0	0	0	0.0406269	0.121913	0.255228	0.451869	0.714031	1.0323	1.37695	1.70315	1.96683	2.14389	2.24427	2.30189	2.33806	2.36166	2.37714	2.38821	2.39676	2.4032	2.40796	2.4116	2.41443	2.41671	2.41883	2.42092	2.42297	2.42497	2.42692	2.42878	2.43043	2.43158	2.43231	2.4328	2.43309	2.43325	2.43336	2.43343	2.43347	2.4335	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351	2.43351
10.40	0	0	0	0	0.0148979	0.0784659	0.185928	0.351914	0.583349	0.877124	1.21445	1.55654	1.85626	2.07806	2.21296	2.28818	2.33338	2.36257	2.3816	2.39447	2.40417	2.4116	2.41714	2.42124	2.42447	2.42695	2.42911	2.43119	2.43325	2.43526	2.43721	2.43909	2.44085	2.44224	2.44312	2.44371	2.44408	2.44429	2.44441	2.4445	2.44455	2.44459	2.4446	2.4446	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461	2.44461
