#Wavelength (ang), flux at z=0.0,0.015,0.025,0.044,0.05,0.2,0.4,0.5,0.6,0.8,1.0,1.25,1.5,2.0,2.5,3.0,4.0,5.0,6.0,7.0
       470.97733   1.0381911e-10   1.0615844e-10   1.0991526e-10   1.1753350e-10   1.1942819e-10   1.9050963e-10   3.2064176e-10   3.9824757e-10   4.8198123e-10   6.6467247e-10   8.5099284e-10   1.0670375e-09   1.2661518e-09   1.5780976e-09   1.7094989e-09   1.6841127e-09   1.5084569e-09   1.1007017e-09   8.3687680e-10   3.5675771e-10
       543.25033   1.2670542e-10   1.2954994e-10   1.3409923e-10   1.4345582e-10   1.4578112e-10   2.3166277e-10   3.8696946e-10   4.8055033e-10   5.8310510e-10   8.0931333e-10   1.0426426e-09   1.3225559e-09   1.5811410e-09   1.9966841e-09   2.1969804e-09   2.1863289e-09   2.0277431e-09   1.5281261e-09   1.3024891e-09   2.6814727e-10
       625.17269   1.5320474e-10   1.5661066e-10   1.6205880e-10   1.7327418e-10   1.7613742e-10   2.7698013e-10   4.6438954e-10   5.7919947e-10   7.0432637e-10   9.7626062e-10   1.2622928e-09   1.6200644e-09   1.9584205e-09   2.5033271e-09   2.7736338e-09   2.8049718e-09   2.6423409e-09   2.1115557e-09   1.6500047e-09   2.0247592e-10
       719.44898   1.7677635e-10   1.8057154e-10   1.8671801e-10   1.9943477e-10   2.0279835e-10   3.1926862e-10   5.3450705e-10   6.6496431e-10   8.0613545e-10   1.1136173e-09   1.4471731e-09   1.8740642e-09   2.2727854e-09   2.9048447e-09   3.2197812e-09   3.2866109e-09   3.1065453e-09   2.4708283e-09   1.7741708e-09   1.5288799e-10
       827.94216   1.9344475e-10   1.9760413e-10   2.0440930e-10   2.1834030e-10   2.2218444e-10   3.4828884e-10   5.7742258e-10   7.1434299e-10   8.6368173e-10   1.1928635e-09   1.5509238e-09   2.0041228e-09   2.4266821e-09   3.0883689e-09   3.4345782e-09   3.4988989e-09   3.2874927e-09   2.5530038e-09   1.7720333e-09   1.1544453e-10
       954.99259   2.9673511e-10   3.0398570e-10   3.1418896e-10   3.3897070e-10   3.4338126e-10   5.2655197e-10   9.0311024e-10   1.1375983e-09   1.3997437e-09   1.9960673e-09   2.6626155e-09   3.5716832e-09   4.5463717e-09   6.2503162e-09   7.4431259e-09   7.8884983e-09   8.0134288e-09   6.7517784e-09   1.1513870e-08   8.6770754e-11
       1099.0058   5.8984920e-10   6.0329248e-10   6.2312550e-10   6.6829809e-10   6.7794625e-10   1.0731212e-09   1.9108709e-09   2.4519742e-09   3.0603973e-09   4.4195821e-09   6.0258356e-09   8.3779052e-09   1.0923007e-08   1.5777060e-08   1.8963568e-08   2.0703383e-08   2.1594950e-08   2.0980723e-08   2.0028069e-08   6.5519922e-11
       1264.7363   8.5046882e-10   8.6990925e-10   9.0051867e-10   9.6665457e-10   9.8425300e-10   1.6000765e-09   2.8556095e-09   3.6431316e-09   4.5091761e-09   6.4906456e-09   8.8770796e-09   1.2310843e-08   1.5987702e-08   2.2456419e-08   2.6737385e-08   2.9096975e-08   2.9589117e-08   2.6522237e-08   1.6426836e-08   4.9473584e-11
       1455.4591   1.0400304e-09   1.0641403e-09   1.1028025e-09   1.1846565e-09   1.2073369e-09   1.9655240e-09   3.4523133e-09   4.3594604e-09   5.3699434e-09   7.6998941e-09   1.0446945e-08   1.4301046e-08   1.8210863e-08   2.4843247e-08   2.9204003e-08   3.1050734e-08   3.0367568e-08   2.2427605e-08   1.4175105e-08   3.7357119e-11
       1674.9429   1.1613538e-09   1.1876935e-09   1.2306455e-09   1.3197454e-09   1.3456413e-09   2.1816782e-09   3.7550321e-09   4.7193245e-09   5.7864808e-09   8.2133723e-09   1.1010011e-08   1.4753870e-08   1.8459721e-08   2.4648571e-08   2.8143763e-08   2.9497569e-08   2.6215006e-08   1.8658777e-08   1.1017875e-08   2.8208070e-11
       1931.9683   1.1923751e-09   1.2187863e-09   1.2622018e-09   1.3511632e-09   1.3778136e-09   2.2057221e-09   3.7357646e-09   4.6580401e-09   5.6707560e-09   7.9295098e-09   1.0428891e-08   1.3709924e-08   1.6882308e-08   2.1697480e-08   2.4257616e-08   2.4644117e-08   2.0621688e-08   1.4163499e-08   7.9372759e-09   2.1201831e-11
       2223.3099   1.1585426e-09   1.1835742e-09   1.2249101e-09   1.3091305e-09   1.3346041e-09   2.1119685e-09   3.5122935e-09   4.3425134e-09   5.2378706e-09   7.1797914e-09   9.2916171e-09   1.1999274e-08   1.4468849e-08   1.8122119e-08   1.9727202e-08   1.9301778e-08   1.5854132e-08   1.0518886e-08   6.1111861e-09   1.6009338e-11
       2558.5859   1.0868492e-09   1.1096819e-09   1.1474648e-09   1.2239805e-09   1.2472729e-09   1.9487991e-09   3.1735527e-09   3.8816030e-09   4.6350092e-09   6.2475500e-09   7.9595623e-09   1.0058694e-08   1.1960348e-08   1.4670465e-08   1.5453937e-08   1.5031190e-08   1.2005457e-08   8.0444918e-09   4.6200623e-09   1.2088527e-11
       2944.4216   1.0111191e-09   1.0318852e-09   1.0659521e-09   1.1353616e-09   1.1559896e-09   1.7768012e-09   2.8312179e-09   3.4310149e-09   4.0630144e-09   5.3929193e-09   6.7617370e-09   8.4310524e-09   9.9159265e-09   1.1790940e-08   1.2340420e-08   1.1887292e-08   9.3696254e-09   6.2239524e-09   3.6444088e-09   9.1279526e-12
       3396.2527   9.4640735e-10   9.6512305e-10   9.9564542e-10   1.0583604e-09   1.0768782e-09   1.6311978e-09   2.5498146e-09   3.0658070e-09   3.6049245e-09   4.7226070e-09   5.8616719e-09   7.2082728e-09   8.3445026e-09   9.7912376e-09   1.0122605e-08   9.6329157e-09   7.4712638e-09   4.9111803e-09   2.8066678e-09   6.8607781e-12
       3908.4090   9.3479768e-10   9.5301089e-10   9.8192285e-10   1.0434022e-09   1.0603593e-09   1.5912006e-09   2.4752411e-09   2.9730025e-09   3.4896733e-09   4.5707708e-09   5.6705704e-09   6.9524727e-09   8.1151639e-09   9.5933407e-09   9.9470124e-09   9.5137742e-09   7.3585114e-09   4.8240067e-09   3.7411958e-09   5.1805202e-12
       4497.7986   1.0116185e-09   1.0310605e-09   1.0612047e-09   1.1275266e-09   1.1451019e-09   1.7241801e-09   2.6837830e-09   3.2309584e-09   3.8030893e-09   4.9988714e-09   6.2109479e-09   7.6707554e-09   8.9662353e-09   1.0585251e-08   1.0898807e-08   1.0240534e-08   7.7441424e-09   5.4041354e-09   3.1817545e-09   3.9117705e-12
       5176.0683   1.0842141e-09   1.1049712e-09   1.1377551e-09   1.2080233e-09   1.2274391e-09   1.8403866e-09   2.8509534e-09   3.4246772e-09   4.0124078e-09   5.2273962e-09   6.4512396e-09   7.8626854e-09   9.0667387e-09   1.0420776e-08   1.0370340e-08   9.5354370e-09   7.0392133e-09   4.4196386e-09   2.3623925e-09   2.9537475e-12
       5794.2870   1.1192937e-09   1.1405122e-09   1.1738605e-09   1.2457313e-09   1.2653648e-09   1.8880068e-09   2.8989771e-09   3.4544699e-09   4.0226355e-09   5.2029238e-09   6.3641980e-09   7.6305803e-09   8.6759825e-09   9.6683672e-09   9.4288081e-09   8.5192737e-09   6.0755870e-09   3.5874352e-09   2.0152775e-09   2.3570748e-12
       5970.3529   1.1304257e-09   1.1518010e-09   1.1853560e-09   1.2577792e-09   1.2775136e-09   1.9041113e-09   2.9111331e-09   3.4623413e-09   4.0252410e-09   5.1971045e-09   6.3401154e-09   7.5652505e-09   8.5625378e-09   9.4635523e-09   9.1855598e-09   8.2615106e-09   5.8119772e-09   3.4122149e-09   1.9351766e-09   2.2201043e-12
       6870.6844   1.1568051e-09   1.1782862e-09   1.2121300e-09   1.2848208e-09   1.3050205e-09   1.9249069e-09   2.8836890e-09   3.4045335e-09   3.9382220e-09   5.0240858e-09   6.0170179e-09   7.0369040e-09   7.8090086e-09   8.3986612e-09   7.9687623e-09   7.0876674e-09   4.7139600e-09   2.8015523e-09   1.5675818e-09   1.6763835e-12
       7498.9421   1.1492622e-09   1.1701914e-09   1.2032646e-09   1.2735452e-09   1.2932229e-09   1.8880847e-09   2.8004348e-09   3.2976233e-09   3.7990591e-09   4.7862152e-09   5.6764185e-09   6.5642945e-09   7.2228580e-09   7.6529425e-09   7.2081721e-09   6.3109724e-09   4.1566954e-09   2.4576575e-09   1.3559147e-09   1.4072569e-12
       7906.7863   1.1363097e-09   1.1566084e-09   1.1887080e-09   1.2568522e-09   1.2760161e-09   1.8521971e-09   2.7332086e-09   3.2101283e-09   3.6842567e-09   4.6129214e-09   5.4414943e-09   6.2533741e-09   6.8485825e-09   7.1890285e-09   6.7474802e-09   5.8685784e-09   3.8532703e-09   2.2632880e-09   1.2410179e-09   1.2658241e-12
       9099.1327   1.0863929e-09   1.1051070e-09   1.1344975e-09   1.1971874e-09   1.2145156e-09   1.7430280e-09   2.5348057e-09   2.9501449e-09   3.3569884e-09   4.1477501e-09   4.8381801e-09   5.4994113e-09   5.9603610e-09   6.2034403e-09   5.7480972e-09   4.9491999e-09   3.2245188e-09   1.8573027e-09   1.0475870e-09   9.5581397e-13
       10000.000   1.0404306e-09   1.0580391e-09   1.0858149e-09   1.1448345e-09   1.1613051e-09   1.6567417e-09   2.3810324e-09   2.7569161e-09   3.1233545e-09   3.8338177e-09   4.4507153e-09   5.0272452e-09   5.4314446e-09   5.6282031e-09   5.1722168e-09   4.4383171e-09   2.8523760e-09   1.6359565e-09   8.8524953e-10   7.9135868e-13
       10471.285   1.0137613e-09   1.0308409e-09   1.0578192e-09   1.1149535e-09   1.1309235e-09   1.6063299e-09   2.2966111e-09   2.6535074e-09   3.0011554e-09   3.6747810e-09   4.2549993e-09   4.7909818e-09   5.1713398e-09   5.3392298e-09   4.8832904e-09   4.1797876e-09   2.6603129e-09   1.5228668e-09   8.1347433e-10   7.2172770e-13
       12078.138   9.1139720e-10   9.2619053e-10   9.4963236e-10   9.9893799e-10   1.0129830e-09   1.4170666e-09   1.9964570e-09   2.2922496e-09   2.5814877e-09   3.1323835e-09   3.5962885e-09   4.0343018e-09   4.3359629e-09   4.4072794e-09   3.9889043e-09   3.3604233e-09   2.0970144e-09   1.1701937e-09   6.1220851e-10   5.4246706e-13
       12793.813   8.6359401e-10   8.7740361e-10   8.9929842e-10   9.4512929e-10   9.5813184e-10   1.3337014e-09   1.8675750e-09   2.1406410e-09   2.4065234e-09   2.9091740e-09   3.3361713e-09   3.7390017e-09   4.0096675e-09   4.0583264e-09   3.6518592e-09   3.0609492e-09   1.9011179e-09   1.0496925e-09   5.5464802e-10   4.8347428e-13
       13899.526   7.9249669e-10   8.0487789e-10   8.2453554e-10   8.6555177e-10   8.7716310e-10   1.2141356e-09   1.6887490e-09   1.9326274e-09   2.1685689e-09   2.6155615e-09   2.9984957e-09   3.3539145e-09   3.5838375e-09   3.6154837e-09   3.2322943e-09   2.6982730e-09   1.6545536e-09   9.0500239e-10   4.8286768e-10   4.0961266e-13
       15995.580   6.7768573e-10   6.8800072e-10   7.0430914e-10   7.3852293e-10   7.4822665e-10   1.0245614e-09   1.4186737e-09   1.6184733e-09   1.8126227e-09   2.1866711e-09   2.5063765e-09   2.7925246e-09   2.9797684e-09   2.9910810e-09   2.6598645e-09   2.2008013e-09   1.3278375e-09   7.2529307e-10   3.9020745e-10   3.0929534e-13
       16481.624   6.5426493e-10   6.6414742e-10   6.7981638e-10   7.1257431e-10   7.2187039e-10   9.8744263e-10   1.3652461e-09   1.5566239e-09   1.7428003e-09   2.1030262e-09   2.4093989e-09   2.6836287e-09   2.8625507e-09   2.8712933e-09   2.5490284e-09   2.1036087e-09   1.2670518e-09   6.9172295e-10   3.6490298e-10   2.9132206e-13
       18407.720   5.6542262e-10   5.7377722e-10   5.8711241e-10   6.1472142e-10   6.2262977e-10   8.4966581e-10   1.1664079e-09   1.3283016e-09   1.4864235e-09   1.7901202e-09   2.0430576e-09   2.2698888e-09   2.4136879e-09   2.4133222e-09   2.1225029e-09   1.7384877e-09   1.0368099e-09   5.6056329e-10   2.7706849e-10   2.3354651e-13
       21183.611   4.5759652e-10   4.6424885e-10   4.7487993e-10   4.9656636e-10   5.0289164e-10   6.7883859e-10   9.2889015e-10   1.0560978e-09   1.1787185e-09   1.4097459e-09   1.6011490e-09   1.7727775e-09   1.8817801e-09   1.8639823e-09   1.6252135e-09   1.3188256e-09   7.7492797e-10   4.0613380e-10   2.0308915e-10   1.7634915e-13
       21232.445   4.5587104e-10   4.6249111e-10   4.7307507e-10   4.9466509e-10   5.0096001e-10   6.7615001e-10   9.2512700e-10   1.0517788e-09   1.1738071e-09   1.4036712e-09   1.5940751e-09   1.7648784e-09   1.8732604e-09   1.8552997e-09   1.6173544e-09   1.3122691e-09   7.7078996e-10   4.0381647e-10   2.0122907e-10   1.7553890e-13
       24434.305   3.5237979e-10   3.5731367e-10   3.6531001e-10   3.8128498e-10   3.8606556e-10   5.1764850e-10   7.0151578e-10   7.9268041e-10   8.8026084e-10   1.0421378e-09   1.1746174e-09   1.2934266e-09   1.3609979e-09   1.3272342e-09   1.1432837e-09   9.1693558e-10   5.2715482e-10   2.7721518e-10   1.2988611e-10   1.3254806e-13
       26977.394   2.8700400e-10   2.9089693e-10   2.9722297e-10   3.1001022e-10   3.1384289e-10   4.1805745e-10   5.6067514e-10   6.3058332e-10   6.9695405e-10   8.1895399e-10   9.1935871e-10   1.0052157e-09   1.0504372e-09   1.0173792e-09   8.7039124e-10   6.9544604e-10   4.0220697e-10   2.1101227e-10   1.1297298e-10   1.0873601e-13
       28119.008   2.6286818e-10   2.6642061e-10   2.7223811e-10   2.8387666e-10   2.8736011e-10   3.8128199e-10   5.0943829e-10   5.7200941e-10   6.3124285e-10   7.4063970e-10   8.3067484e-10   9.0681059e-10   9.4772630e-10   9.1838614e-10   7.8619827e-10   6.2863095e-10   3.6517386e-10   1.9236074e-10   1.0786014e-10   1.0008601e-13
       31988.951   1.9800892e-10   2.0058262e-10   2.0478299e-10   2.1314388e-10   2.1565819e-10   2.8296347e-10   3.7332876e-10   4.1711198e-10   4.5905637e-10   5.3649127e-10   5.9831398e-10   6.5111964e-10   6.7995926e-10   6.5907357e-10   5.6812224e-10   4.5894965e-10   2.7618405e-10   1.6080619e-10   9.5688436e-11   7.7334516e-14
       32359.366   1.9282687e-10   1.9533684e-10   1.9941445e-10   2.0752104e-10   2.0996095e-10   2.7518942e-10   3.6261120e-10   4.0503361e-10   4.4565630e-10   5.2036228e-10   5.7979515e-10   6.3068400e-10   6.5822520e-10   6.3788940e-10   5.5003823e-10   4.4541799e-10   2.6940181e-10   1.5881640e-10   9.5044151e-11   7.5574168e-14
       32508.730   1.9079311e-10   1.9326996e-10   1.9729056e-10   2.0529777e-10   2.0770877e-10   2.7211917e-10   3.5837574e-10   4.0026588e-10   4.4036281e-10   5.1398904e-10   5.7252958e-10   6.2261663e-10   6.4959185e-10   6.2946818e-10   5.4283443e-10   4.4004921e-10   2.6673245e-10   1.5797038e-10   9.4801431e-11   7.4881300e-14
       33036.954   1.8380336e-10   1.8616712e-10   1.9001469e-10   1.9768734e-10   1.9999690e-10   2.6160928e-10   3.4393899e-10   3.8401377e-10   4.2232865e-10   4.9230120e-10   5.4785706e-10   5.9522431e-10   6.2036990e-10   6.0106591e-10   5.1892151e-10   4.2255402e-10   2.5834697e-10   1.5477519e-10   9.4749028e-11   7.2505904e-14
       33496.544   1.7797045e-10   1.8025310e-10   1.8397313e-10   1.9137600e-10   1.9360270e-10   2.5289704e-10   3.3204504e-10   3.7060673e-10   4.0745185e-10   4.7444536e-10   5.2763629e-10   5.7286063e-10   5.9671602e-10   5.7805592e-10   5.0003927e-10   4.0850025e-10   2.5180217e-10   1.5315928e-10   9.5466914e-11   7.0529917e-14
       34994.517   1.6058774e-10   1.6261603e-10   1.6590696e-10   1.7248566e-10   1.7446386e-10   2.2698611e-10   2.9700101e-10   3.3116208e-10   3.6347048e-10   4.2178078e-10   4.6830793e-10   5.0790224e-10   5.2895975e-10   5.1390147e-10   4.4738777e-10   3.7014579e-10   2.3583636e-10   1.4859361e-10   9.7204375e-11   6.4620955e-14
       35974.933   1.5033405e-10   1.5222842e-10   1.5530526e-10   1.6140312e-10   1.6323420e-10   2.1180547e-10   2.7668416e-10   3.0829081e-10   3.3799122e-10   3.9156549e-10   4.3458834e-10   4.7095027e-10   4.9038062e-10   4.7842941e-10   4.1918910e-10   3.4981137e-10   2.2840671e-10   1.4641640e-10   9.8891482e-11   6.1146749e-14
       37239.171   1.3830630e-10   1.4002215e-10   1.4281435e-10   1.4836420e-10   1.5003543e-10   1.9407361e-10   2.5306342e-10   2.8161164e-10   3.0837443e-10   3.5669689e-10   3.9567149e-10   4.2875715e-10   4.4705613e-10   4.3867142e-10   3.8793348e-10   3.2766291e-10   2.2113671e-10   1.4524375e-10   1.0165011e-10   5.7065467e-14
       46841.538   7.7924287e-11   7.8835644e-11   8.0316417e-11   8.3282495e-11   8.4171372e-11   1.0791304e-10   1.3978309e-10   1.5528592e-10   1.7012207e-10   1.9834877e-10   2.2339517e-10   2.4949512e-10   2.7064653e-10   2.9281253e-10   2.9151010e-10   2.7808069e-10   2.3321812e-10   1.8679691e-10   1.5834213e-10   3.6067089e-14
       53723.192   5.5393598e-11   5.6042334e-11   5.7096728e-11   5.9210640e-11   5.9838387e-11   7.6767141e-11   1.0079413e-10   1.1291612e-10   1.2489089e-10   1.4929613e-10   1.7356532e-10   2.0264510e-10   2.3103809e-10   2.7639480e-10   3.0213495e-10   3.1077304e-10   2.9257571e-10   2.5179657e-10   2.0901926e-10   2.7418883e-14
       60079.294   4.2517276e-11   4.3027963e-11   4.3844475e-11   4.5519019e-11   4.6004552e-11   5.9809010e-11   8.0575250e-11   9.1570128e-11   1.0273378e-10   1.2718979e-10   1.5362735e-10   1.8792879e-10   2.2387899e-10   2.8807046e-10   3.3241983e-10   3.5374509e-10   3.4622600e-10   3.0355989e-10   2.4449617e-10   2.1924199e-14
       65959.338   3.6203718e-11   3.6686749e-11   3.7456988e-11   3.9013910e-11   3.9464583e-11   5.2886260e-11   7.5606279e-11   8.8237148e-11   1.0172978e-10   1.3312734e-10   1.6981409e-10   2.2216617e-10   2.8041961e-10   3.9459692e-10   4.8397402e-10   5.3334974e-10   5.3506684e-10   4.5611921e-10   2.7680015e-10   1.8189501e-14
       76020.624   2.9771817e-11   3.0235728e-11   3.0954467e-11   3.2579343e-11   3.3003671e-11   4.6953622e-11   7.2679158e-11   8.8182248e-11   1.0488592e-10   1.4558640e-10   1.9591318e-10   2.6914465e-10   3.5390543e-10   5.1748018e-10   6.3994382e-10   7.0695832e-10   6.9165357e-10   5.3860878e-10   7.0839755e-10   1.3693375e-14
       84673.240   2.8205683e-11   2.8686599e-11   2.9468984e-11   3.1085542e-11   3.1560227e-11   4.7453814e-11   7.7853437e-11   9.6242599e-11   1.1702130e-10   1.6816780e-10   2.3178989e-10   3.2848641e-10   4.3423861e-10   6.4067314e-10   7.9366062e-10   8.6297032e-10   8.4315955e-10   6.8685888e-10   3.4310154e-10   1.1037762e-14
       94974.348   2.4450086e-11   2.4910015e-11   2.5686401e-11   2.7268305e-11   2.7772000e-11   4.3295414e-11   7.1197865e-11   8.8507655e-11   1.0843550e-10   1.5668354e-10   2.1633833e-10   2.9993556e-10   3.8793174e-10   5.4063224e-10   6.3583949e-10   6.5984845e-10   5.9076205e-10   4.0445716e-10   1.0813022e-10   8.7732545e-15
       104241.40   2.1729811e-11   2.2167825e-11   2.2902249e-11   2.4379475e-11   2.4844228e-11   3.8607224e-11   6.3566251e-11   7.9266091e-11   9.7049917e-11   1.4007357e-10   1.8972377e-10   2.5686420e-10   3.2202238e-10   4.2727213e-10   4.7685666e-10   4.8555284e-10   4.5043775e-10   1.9340730e-10   1.1059946e-10   7.2827088e-15
       111435.36   2.0363487e-11   2.0777672e-11   2.1462356e-11   2.2856664e-11   2.3277460e-11   3.6074352e-11   5.9959059e-11   7.4850129e-11   9.1730491e-11   1.3133460e-10   1.7622433e-10   2.3438310e-10   2.9000477e-10   3.7638624e-10   4.1604859e-10   4.2584289e-10   3.7479197e-10   1.7372413e-10   1.8094234e-10   6.3727565e-15
       115483.17   2.0270086e-11   2.0683200e-11   2.1361252e-11   2.2766225e-11   2.3190185e-11   3.5973006e-11   6.0547788e-11   7.5853251e-11   9.3092245e-11   1.3291952e-10   1.7833572e-10   2.3716819e-10   2.9537159e-10   3.8899581e-10   4.4060090e-10   4.5401190e-10   3.7649143e-10   2.3873476e-10   3.2163797e-10   5.9338417e-15
       146771.56   1.6616873e-11   1.6969056e-11   1.7561807e-11   1.8753611e-11   1.9128101e-11   3.0627917e-11   5.1425805e-11   6.3815220e-11   7.7310907e-11   1.0749923e-10   1.4176034e-10   1.8762277e-10   2.3263779e-10   3.1625733e-10   3.6112018e-10   3.5676144e-10   3.0526684e-10   2.3436265e-10   9.9347127e-11   3.6735804e-15
       199986.19   1.2835720e-11   1.3100979e-11   1.3543677e-11   1.4430762e-11   1.4706294e-11   2.2955643e-11   3.7372363e-11   4.5937279e-11   5.5307478e-11   7.6517220e-11   1.0123748e-10   1.3543656e-10   1.7011991e-10   2.2645254e-10   2.5731396e-10   2.7362644e-10   2.1413937e-10   1.7205965e-10   9.3050655e-11   1.9786700e-15
       219785.99   1.1777813e-11   1.2020748e-11   1.2427270e-11   1.3239006e-11   1.3487138e-11   2.0890327e-11   3.4119074e-11   4.1980803e-11   5.0550743e-11   7.0528801e-11   9.4858474e-11   1.2710680e-10   1.6181172e-10   2.1646154e-10   2.5293237e-10   2.5768577e-10   2.1491176e-10   1.6130096e-10   9.8446312e-11   1.6382243e-15
       258226.02   1.0317227e-11   1.0526686e-11   1.0875699e-11   1.1580638e-11   1.1793654e-11   1.8372570e-11   3.0439004e-11   3.7813129e-11   4.6091019e-11   6.5771306e-11   8.9992069e-11   1.2395918e-10   1.6059224e-10   2.2998816e-10   2.7405450e-10   2.7470991e-10   2.2695406e-10   1.5833420e-10   1.1125295e-10   1.1867886e-15
       299916.25   9.4540645e-12   9.6532987e-12   9.9855330e-12   1.0657313e-11   1.0857338e-11   1.7149990e-11   2.9361063e-11   3.7025399e-11   4.5692940e-11   6.7349887e-11   9.3785683e-11   1.3442252e-10   1.8019461e-10   2.6674853e-10   3.1771923e-10   3.2907273e-10   2.6873476e-10   1.8470303e-10   1.2799656e-10   8.7977856e-16
       331131.12   9.1575952e-12   9.3547685e-12   9.6833986e-12   1.0352205e-11   1.0550231e-11   1.6939850e-11   2.9673609e-11   3.7821332e-11   4.7353466e-11   7.0358999e-11   1.0036412e-10   1.4719525e-10   1.9910787e-10   2.9672445e-10   3.6043058e-10   3.6862452e-10   3.0140858e-10   2.0599244e-10   1.4489756e-10   7.2172770e-16
       424619.56   9.2993174e-12   9.5227347e-12   9.8984194e-12   1.0625674e-11   1.0842205e-11   1.8189989e-11   3.3394374e-11   4.3445988e-11   5.5368924e-11   8.5851836e-11   1.2572229e-10   1.8671199e-10   2.5454857e-10   3.8121419e-10   4.5771892e-10   4.6495106e-10   3.7439090e-10   2.4654736e-10   1.6367764e-10   4.3890787e-16
       545757.86   9.9904947e-12   1.0235307e-11   1.0645631e-11   1.1482329e-11   1.1736067e-11   2.0239488e-11   3.8186538e-11   5.0202137e-11   6.4359004e-11   9.9966504e-11   1.4612928e-10   2.1602235e-10   2.9190393e-10   4.3017074e-10   5.0465695e-10   5.0467650e-10   3.9790379e-10   2.5839548e-10   1.6305365e-10   2.6568888e-16
