6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.970048	1.14696	1.33619	1.66392	1.99926	2.50759	3.15092	3.93064	5.14462	6.38725	8.41684	10.4935	12.884	15.3665	16.9002	18.3049	18.0868	17.6677	16.44	15.1676	13.8286	12.5942	11.4203	10.4652	9.57991	8.80775	8.16539	7.58304	7.06781	6.63759	6.24548	5.89049	5.57102	5.28727	5.02358	4.77807	4.54856	4.33304	4.12988	3.93908	3.75741	3.5843	3.41916	3.26155	3.11108	2.96741	2.83027	2.69935	2.57504	2.45666	2.34378	2.23614	2.13351	2.03601	1.9438	1.85587	1.77207	1.69321	1.61794	1.54671	1.4792	1.41517	1.35458	1.29725	1.24283	1.19167	1.14314	1.09722	1.05404	1.01329	0.974836	0.938613	0.904533	0.872508	0.842454	0.814286	0.787924	0.763295	0.74033	0.719068	0.69938	0.681215	0.651969	0.638301	0.62611	0.615513	0.606984	0.600381	0.59595	0.594014	0.59497	0.599405	0.60905	0.624006	0.597294	0.571727	0.547252	0.523823	0.501406	0.479939	0.459397	0.43973	0.420906	0.40289	0.385646	0.369138	0.353335	0.338209	0.323735	0.309876
6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00192636	0.00205894	0.0021946	0.00233342	0.00261015	0.00290892	0.00321467	0.00352755	0.00384771	0.00417535	0.0045106	0.00485366	0.00520471	0.00562533	0.00629524	0.00698078	0.00768223	0.00840006	0.0091346	0.0098862	0.0106554	0.0115995	0.012959	0.0143501	0.0157735	0.0172302	0.0187208	0.0202461	0.0223728	0.0249414	0.0275699	0.0302597	0.033012	0.0358285	0.0399997	0.0446061	0.0493197	0.0541433	0.0590791	0.0659757	0.0739168	0.0820429	0.0903585	0.099329	0.112601	0.12618	0.140078	0.154299	0.176155	0.198801	0.221975	0.248005	0.284993	0.322837	0.361577	0.416329	0.47864	0.542389	0.625595	0.729638	0.836109	0.977115	1.15454	1.33619	1.60385	1.91482	2.24575	2.79268	3.3523	4.15856	5.15778	6.33499	8.06987	9.84571	12.4649	15.1448	17.871	20.6587	22.1306	23.411	23.0159	22.417	21.0631	19.6571	18.1716	16.7636	15.3962	14.2207	13.1081	12.1022	11.2313	10.4245	9.69191	9.06143	8.47885	7.94416	7.45746	7.02223	6.61738	6.241	5.89067	5.56393	5.25867	4.97528	4.70842	4.45706	4.22011	3.99666	3.78584	3.58687	3.39906	3.22171	3.0552	2.89824	2.75	2.60994	2.47756	2.3529	2.23607	2.12551	2.02092	1.92331	1.83078	1.74385	1.66201	1.58491	1.51242	1.44427	1.37994	1.31986	1.26319	1.20986	1.16001	1.1132	1.06928	1.02812	0.989603	0.953592	0.91997	0.888618	0.859425	0.832288	0.807113	0.783928	0.762571	0.742972	0.695487	0.682537	0.671121	0.661366	0.653779	0.64822	0.644965	0.644365	0.64686	0.65309	0.664941	0.682536	0.653319	0.625353	0.598583	0.572957	0.548437	0.524955	0.502487	0.480976	0.460386	0.44068	0.421818	0.403762	0.386477	0.369932	0.3541	0.338941
6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0213786	0.0237025	0.0265338	0.0294311	0.032396	0.0354298	0.0385343	0.0432845	0.0485579	0.0539542	0.0594763	0.0651268	0.0732928	0.0827903	0.0925091	0.102454	0.113259	0.12988	0.146885	0.164289	0.182098	0.210682	0.24033	0.270669	0.305102	0.355468	0.406999	0.459751	0.536166	0.623689	0.713231	0.831524	0.980608	1.13317	1.33604	1.59196	1.85396	2.23764	2.68267	3.15531	3.92144	4.70534	5.80953	7.16463	8.73934	10.9951	13.3042	16.5129	19.7961	22.858	25.9509	27.3611	28.5172	27.945	27.1663	25.6862	24.1467	22.5146	20.9329	19.372	17.9761	16.6363	15.3966	14.2971	13.266	12.316	11.4853	10.7122	9.99782	9.34391	8.75719	8.21117	7.70394	7.23277	6.79481	6.38746	6.01148	5.65942	5.32981	5.02106	4.73176	4.4606	4.20633	3.96785	3.74408	3.53535	3.33982	3.15622	2.98373	2.82161	2.6698	2.52834	2.39514	2.26977	2.15342	2.04363	1.94099	1.84483	1.75465	1.67026	1.59128	1.51706	1.44805	1.38323	1.32249	1.26597	1.21312	1.16373	1.11764	1.07467	1.03468	0.997487	0.962951	0.930927	0.901282	0.873896	0.848788	0.825762	0.804728	0.739004	0.726773	0.716133	0.70722	0.700573	0.69606	0.693979	0.694716	0.698749	0.706775	0.720832	0.741066	0.709344	0.67898	0.649914	0.62209	0.595467	0.569972	0.545577	0.522221	0.499866	0.47847	0.457991	0.438386	0.419619	0.401655	0.384466	0.368007
6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51548e-05	4.10509e-05	6.75485e-05	9.46608e-05	0.000122408	0.000150804	0.000179861	0.000209586	0.000240013	0.000271149	0.000303006	0.000335605	0.000368966	0.000403102	0.000438033	0.00047378	0.000510355	0.000547786	0.000586085	0.00062528	0.000665384	0.000706431	0.000748426	0.000791403	0.000835376	0.000880379	0.000952701	0.00106814	0.00118628	0.00130716	0.00143085	0.00155744	0.00168696	0.00181951	0.00195513	0.00209392	0.00223595	0.00238128	0.00252999	0.0028266	0.00314684	0.00347456	0.00380992	0.0041531	0.00450429	0.00486362	0.00523134	0.00560762	0.00606068	0.00678961	0.00753555	0.00829881	0.00907988	0.00987914	0.010697	0.0115339	0.0125739	0.0140977	0.0156569	0.0172524	0.0188851	0.0205558	0.0222656	0.0247247	0.0277333	0.030812	0.0339627	0.0371864	0.0404854	0.0456133	0.0513201	0.0571598	0.0631357	0.0692506	0.0782265	0.0887133	0.0994443	0.110426	0.122393	0.141119	0.160278	0.179887	0.199952	0.232755	0.266795	0.301628	0.341341	0.400148	0.460316	0.521909	0.612166	0.715847	0.821919	0.96308	1.14182	1.32474	1.56938	1.87913	2.19623	2.663	3.20514	3.78106	4.71687	5.6744	7.01944	8.66812	10.5714	13.2597	16.0115	19.6015	23.2748	26.2875	29.2688	30.2271	30.8655	29.8526	28.644	26.8869	25.0972	23.2843	21.5574	19.8745	18.3966	16.986	15.6921	14.554	13.4909	12.5158	11.667	10.8788	10.1518	9.48752	8.89226	8.33866	7.82464	7.34733	6.90375	6.49121	6.11043	5.75387	5.42002	5.10727	4.81419	4.53947	4.28184	4.04021	3.81347	3.60198	3.40386	3.21784	3.04309	2.87886	2.72511	2.58187	2.44702	2.32013	2.20241	2.09136	1.9876	1.89043	1.79935	1.71417	1.63451	1.5597	1.4902	1.42498	1.36392	1.30717	1.25418	1.20471	1.15862	1.11573	1.07586	1.03887	1.00459	0.972885	0.943609	0.916644	0.892009	0.869503	0.849037	0.782521	0.771009	0.761144	0.753073	0.747368	0.743899	0.742993	0.745067	0.750638	0.76046	0.776722	0.799596	0.765368	0.732606	0.701245	0.671223	0.642498	0.614989	0.588667	0.563467	0.539346	0.51626	0.494163	0.47301	0.452761	0.433379	0.414831	0.397072
6	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000928193	0.00100331	0.00112274	0.00124498	0.00137004	0.00149801	0.00162898	0.00176299	0.00190013	0.00204045	0.00218404	0.00233099	0.00248136	0.00263522	0.00294169	0.00327256	0.00361116	0.00395765	0.00431221	0.00467506	0.00504632	0.00542624	0.005815	0.00628386	0.00704071	0.00781521	0.0086077	0.00941869	0.0102486	0.0110977	0.0119667	0.0130513	0.0146503	0.0162865	0.0179608	0.0196741	0.0214273	0.0232214	0.0258304	0.0290364	0.032317	0.0356743	0.0391096	0.0426249	0.0481765	0.05437	0.0607077	0.0671933	0.0738296	0.0837151	0.0953126	0.10718	0.119325	0.132596	0.153657	0.175204	0.197257	0.219824	0.257165	0.295924	0.335586	0.38087	0.448188	0.517065	0.587573	0.690513	0.808653	0.929518	1.08858	1.28856	1.49321	1.76089	2.09506	2.43716	2.91818	3.4698	4.05144	4.92833	5.82556	7.0041	8.40424	9.98023	12.0837	14.2368	17.0652	19.9592	22.7507	25.5842	27.0564	28.3293	27.9099	27.2796	25.8356	24.3149	22.6607	21.0552	19.4693	18.0619	16.716	15.4779	14.3861	13.3647	12.4261	11.6065	10.8437	10.1384	9.4919	8.9105	8.3683	7.86345	7.39333	6.95524	6.54673	6.1687	5.81396	5.48118	5.16889	4.87579	4.60066	4.34233	4.09978	3.87197	3.65929	3.45993	3.27263	3.09661	2.93113	2.77615	2.63175	2.4958	2.36786	2.24919	2.13725	2.03269	1.9348	1.84308	1.75734	1.67721	1.602	1.5322	1.46675	1.40553	1.34869	1.29568	1.24627	1.20029	1.15757	1.11795	1.08126	1.04733	1.01602	0.987188	0.960716	0.936618	0.914692	0.894846	0.826039	0.815245	0.806155	0.798927	0.794162	0.791739	0.792008	0.795417	0.802528	0.814146	0.832613	0.858126	0.821393	0.786233	0.752576	0.720356	0.689529	0.660006	0.631758	0.604712	0.578826	0.55405	0.530336	0.507634	0.485903	0.465102	0.445197	0.426138
7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000178481	0.000206401	0.00023497	0.000264202	0.000294115	0.000324727	0.000356049	0.000388102	0.000420903	0.000454464	0.00048881	0.000523953	0.000559918	0.000596717	0.000634381	0.000672915	0.000712351	0.0007527	0.000793994	0.000861062	0.000968822	0.0010791	0.00119194	0.0013074	0.00142557	0.00154647	0.0016702	0.0017968	0.00192636	0.00205894	0.0021946	0.00233342	0.00261015	0.00290892	0.00321467	0.00352755	0.00384771	0.00417535	0.0045106	0.00485366	0.00520471	0.00562533	0.00629524	0.00698078	0.00768223	0.00840006	0.0091346	0.0098862	0.0106554	0.0115995	0.012959	0.0143501	0.0157735	0.0172302	0.0187208	0.0202461	0.0223728	0.0249414	0.0275699	0.0302597	0.033012	0.0358285	0.0399997	0.0446061	0.0493197	0.0541433	0.0590791	0.0659757	0.0739168	0.0820429	0.0903585	0.099329	0.112601	0.12618	0.140078	0.154299	0.176155	0.198801	0.221975	0.248005	0.284993	0.322837	0.361577	0.416329	0.47864	0.542389	0.625595	0.729638	0.836109	0.977115	1.15454	1.33619	1.60385	1.91482	2.24575	2.79268	3.3523	4.15856	5.15778	6.33499	8.06987	9.84571	12.4649	15.1448	17.871	20.6587	22.1306	23.411	23.0159	22.417	21.0631	19.6571	18.1716	16.7636	15.3962	14.2207	13.1081	12.1022	11.2313	10.4245	9.69191	9.06143	8.47885	7.94416	7.45746	7.02223	6.61738	6.241	5.89067	5.56393	5.25867	4.97528	4.70842	4.45706	4.22011	3.99666	3.78584	3.58687	3.39906	3.22171	3.0552	2.89824	2.75	2.60994	2.47756	2.3529	2.23607	2.12551	2.02092	1.92331	1.83078	1.74385	1.66201	1.58491	1.51242	1.44427	1.37994	1.31986	1.26319	1.20986	1.16001	1.1132	1.06928	1.02812	0.989603	0.953592	0.91997	0.888618	0.859425	0.832288	0.807113	0.783928	0.762571	0.742972	0.695487	0.682537	0.671121	0.661366	0.653779	0.64822	0.644965	0.644365	0.64686	0.65309	0.664941	0.682536	0.653319	0.625353	0.598583	0.572957	0.548437	0.524955	0.502487	0.480976	0.460386	0.44068	0.421818	0.403762	0.386477	0.369932	0.3541	0.338941
7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032396	0.0354298	0.0385343	0.0432845	0.0485579	0.0539542	0.0594763	0.0651268	0.0732928	0.0827903	0.0925091	0.102454	0.113259	0.12988	0.146885	0.164289	0.182098	0.210682	0.24033	0.270669	0.305102	0.355468	0.406999	0.459751	0.536166	0.623689	0.713231	0.831524	0.980608	1.13317	1.33604	1.59196	1.85396	2.23764	2.68267	3.15531	3.92144	4.70534	5.80953	7.16463	8.73934	10.9951	13.3042	16.5129	19.7961	22.858	25.9509	27.3611	28.5172	27.945	27.1663	25.6862	24.1467	22.5146	20.9329	19.372	17.9761	16.6363	15.3966	14.2971	13.266	12.316	11.4853	10.7122	9.99782	9.34391	8.75719	8.21117	7.70394	7.23277	6.79481	6.38746	6.01148	5.65942	5.32981	5.02106	4.73176	4.4606	4.20633	3.96785	3.74408	3.53535	3.33982	3.15622	2.98373	2.82161	2.6698	2.52834	2.39514	2.26977	2.15342	2.04363	1.94099	1.84483	1.75465	1.67026	1.59128	1.51706	1.44805	1.38323	1.32249	1.26597	1.21312	1.16373	1.11764	1.07467	1.03468	0.997487	0.962951	0.930927	0.901282	0.873896	0.848788	0.825762	0.804728	0.739004	0.726773	0.716133	0.70722	0.700573	0.69606	0.693979	0.694716	0.698749	0.706775	0.720832	0.741066	0.709344	0.67898	0.649914	0.62209	0.595467	0.569972	0.545577	0.522221	0.499866	0.47847	0.457991	0.438386	0.419619	0.401655	0.384466	0.368007
7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0994443	0.110426	0.122393	0.141119	0.160278	0.179887	0.199952	0.232755	0.266795	0.301628	0.341341	0.400148	0.460316	0.521909	0.612166	0.715847	0.821919	0.96308	1.14182	1.32474	1.56938	1.87913	2.19623	2.663	3.20514	3.78106	4.71687	5.6744	7.01944	8.66812	10.5714	13.2597	16.0115	19.6015	23.2748	26.2875	29.2688	30.2271	30.8655	29.8526	28.644	26.8869	25.0972	23.2843	21.5574	19.8745	18.3966	16.986	15.6921	14.554	13.4909	12.5158	11.667	10.8788	10.1518	9.48752	8.89226	8.33866	7.82464	7.34733	6.90375	6.49121	6.11043	5.75387	5.42002	5.10727	4.81419	4.53947	4.28184	4.04021	3.81347	3.60198	3.40386	3.21784	3.04309	2.87886	2.72511	2.58187	2.44702	2.32013	2.20241	2.09136	1.9876	1.89043	1.79935	1.71417	1.63451	1.5597	1.4902	1.42498	1.36392	1.30717	1.25418	1.20471	1.15862	1.11573	1.07586	1.03887	1.00459	0.972885	0.943609	0.916644	0.892009	0.869503	0.849037	0.782521	0.771009	0.761144	0.753073	0.747368	0.743899	0.742993	0.745067	0.750638	0.76046	0.776722	0.799596	0.765368	0.732606	0.701245	0.671223	0.642498	0.614989	0.588667	0.563467	0.539346	0.51626	0.494163	0.47301	0.452761	0.433379	0.414831	0.397072
7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41437e-05	5.12019e-05	7.88885e-05	0.000107218	0.00013621	0.00016588	0.000196241	0.0002273	0.000259092	0.000291625	0.000324912	0.000358974	0.000393831	0.000429499	0.000465998	0.000503349	0.000541565	0.000580676	0.000620694	0.000661648	0.000703551	0.000746439	0.000790319	0.000835225	0.000881171	0.000928193	0.00100331	0.00112274	0.00124498	0.00137004	0.00149801	0.00162898	0.00176299	0.00190013	0.00204045	0.00218404	0.00233099	0.00248136	0.00263522	0.00294169	0.00327256	0.00361116	0.00395765	0.00431221	0.00467506	0.00504632	0.00542624	0.005815	0.00628386	0.00704071	0.00781521	0.0086077	0.00941869	0.0102486	0.0110977	0.0119667	0.0130513	0.0146503	0.0162865	0.0179608	0.0196741	0.0214273	0.0232214	0.0258304	0.0290364	0.032317	0.0356743	0.0391096	0.0426249	0.0481765	0.05437	0.0607077	0.0671933	0.0738296	0.0837151	0.0953126	0.10718	0.119325	0.132596	0.153657	0.175204	0.197257	0.219824	0.257165	0.295924	0.335586	0.38087	0.448188	0.517065	0.587573	0.690513	0.808653	0.929518	1.08858	1.28856	1.49321	1.76089	2.09506	2.43716	2.91818	3.4698	4.05144	4.92833	5.82556	7.0041	8.40424	9.98023	12.0837	14.2368	17.0652	19.9592	22.7507	25.5842	27.0564	28.3293	27.9099	27.2796	25.8356	24.3149	22.6607	21.0552	19.4693	18.0619	16.716	15.4779	14.3861	13.3647	12.4261	11.6065	10.8437	10.1384	9.4919	8.9105	8.3683	7.86345	7.39333	6.95524	6.54673	6.1687	5.81396	5.48118	5.16889	4.87579	4.60066	4.34233	4.09978	3.87197	3.65929	3.45993	3.27263	3.09661	2.93113	2.77615	2.63175	2.4958	2.36786	2.24919	2.13725	2.03269	1.9348	1.84308	1.75734	1.67721	1.602	1.5322	1.46675	1.40553	1.34869	1.29568	1.24627	1.20029	1.15757	1.11795	1.08126	1.04733	1.01602	0.987188	0.960716	0.936618	0.914692	0.894846	0.826039	0.815245	0.806155	0.798927	0.794162	0.791739	0.792008	0.795417	0.802528	0.814146	0.832613	0.858126	0.821393	0.786233	0.752576	0.720356	0.689529	0.660006	0.631758	0.604712	0.578826	0.55405	0.530336	0.507634	0.485903	0.465102	0.445197	0.426138
7	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00524788	0.00564129	0.00604385	0.00653046	0.00731966	0.00812727	0.00895362	0.00979927	0.0106646	0.01155	0.0124562	0.0135944	0.0152875	0.0170201	0.0187929	0.020607	0.0224634	0.0243632	0.0271805	0.0306694	0.0342395	0.037893	0.0416313	0.0454568	0.0517716	0.0588631	0.0661197	0.0735456	0.0811442	0.0933898	0.108061	0.123074	0.138437	0.155776	0.187847	0.220659	0.25424	0.288605	0.36462	0.443976	0.525179	0.629364	0.830083	1.03545	1.24568	1.6337	2.10264	2.5824	3.12554	3.73614	4.361	4.83523	5.1491	5.47044	5.7875	6.10675	6.45376	7.14192	7.84605	8.83742	10.0538	11.4132	13.1972	15.0233	17.2697	19.5683	21.675	23.7975	24.8512	25.7465	25.3616	24.8139	23.6277	22.3722	20.9931	19.6388	18.29	17.0723	15.9006	14.8117	13.8402	12.9253	12.0776	11.3289	10.6274	9.974	9.3704	8.82267	8.30871	7.82718	7.3761	6.95337	6.55715	6.1886	5.84139	5.5145	5.20674	4.91705	4.64442	4.38788	4.14652	3.91943	3.70711	3.50782	3.3204	3.1441	2.97824	2.82282	2.67792	2.54147	2.41303	2.29388	2.1815	2.07653	1.97828	1.88626	1.80028	1.71997	1.64464	1.57477	1.50932	1.44817	1.39146	1.33863	1.28946	1.24377	1.20141	1.16218	1.12592	1.09247	1.06169	1.03342	1.00754	0.984069	0.962799	0.943637	0.880352	0.870311	0.861989	0.855552	0.851632	0.850121	0.851401	0.855957	0.864396	0.877585	0.898028	0.925956	0.886319	0.84838	0.812063	0.777296	0.744032	0.712176	0.681695	0.652511	0.624579	0.597844	0.572256	0.54776	0.524311	0.501865	0.480387	0.459822
