	0.000	0.050	0.100	0.150	0.200	0.250	0.300	0.350	0.400	0.450	0.500	0.550	0.600	0.650	0.700	0.750	0.800	0.850	0.900	0.950	1.000	1.050	1.100	1.150	1.200	1.250	1.300	1.350	1.400	1.450	1.500	1.550	1.600	1.650	1.700	1.750	1.800	1.850	1.900	1.950	2.000	2.050	2.100	2.150	2.200	2.250	2.300	2.350	2.400	2.450	2.500	2.550	2.600	2.650	2.700	2.750	2.800	2.850	2.900	2.950	3.000	3.050	3.100	3.150	3.200	3.250	3.300	3.350	3.400	3.450	3.500	3.550	3.600	3.650	3.700	3.750	3.800	3.850	3.900	3.950	4.000	4.050	4.100	4.150	4.200	4.250	4.300	4.350	4.400	4.450	4.500	4.550	4.600	4.650	4.700	4.750	4.800	4.850	4.900	4.950	5.000
1.58489	0.00132109	0.00147609	0.00161562	0.00174028	0.00185536	0.0019681	0.00208495	0.00220839	0.00233662	0.00246777	0.00259985	0.00273137	0.0028601	0.00298297	0.00309575	0.00319439	0.00327632	0.00334972	0.00341915	0.00348746	0.00355647	0.00362719	0.00369965	0.00377191	0.00383873	0.00389797	0.00394491	0.00397662	0.00399165	0.00398931	0.00396985	0.00393463	0.0038888	0.00383778	0.00378401	0.00372942	0.00367549	0.00362325	0.00357332	0.00352598	0.00348172	0.0034404	0.003401	0.00336212	0.003322	0.0032781	0.00322931	0.00317629	0.00311837	0.00305508	0.00298618	0.00291165	0.0028317	0.00274678	0.0026576	0.00256511	0.00247198	0.00238382	0.0023008	0.00222326	0.00215144	0.00208545	0.00202521	0.00197058	0.00192131	0.0018771	0.00183757	0.00180234	0.00177098	0.00174305	0.00171808	0.0016956	0.00167512	0.00165614	0.00163813	0.00162053	0.00160273	0.00158426	0.0015648	0.00154363	0.00152	0.00149298	0.00146253	0.00143174	0.00140105	0.00137046	0.00133998	0.00130961	0.00127937	0.00124927	0.00121931	0.00118949	0.00115983	0.00113032	0.00110098	0.00107182	0.00104283	0.00101403	0.000985415	0.000956993	0.000928769	
1.62181	0.00126294	0.00141028	0.00154303	0.00166177	0.00177139	0.00187853	0.00198913	0.00210538	0.00222548	0.00234763	0.00246999	0.00259122	0.00270925	0.00282128	0.00292349	0.00301227	0.00308539	0.00315052	0.00321193	0.00327226	0.00333324	0.00339586	0.00346018	0.00352451	0.00358411	0.00363712	0.00367955	0.00370893	0.00372407	0.00372443	0.00371024	0.00368261	0.00364568	0.00360372	0.0035586	0.00351192	0.003465	0.00341885	0.00337416	0.00333124	0.00329065	0.00325239	0.00321569	0.00317951	0.00314244	0.00310246	0.00305835	0.00301044	0.00295811	0.00290096	0.00283876	0.00277149	0.00269933	0.00262268	0.00254212	0.00245845	0.00237394	0.00229348	0.00221734	0.00214587	0.00207932	0.00201781	0.00196133	0.00190977	0.00186295	0.00182063	0.0017825	0.00174823	0.00171746	0.00168981	0.00166488	0.00164226	0.00162151	0.00160219	0.00158384	0.00156597	0.00154804	0.00152962	0.00151034	0.00148959	0.00146667	0.00144076	0.00141183	0.00138261	0.00135347	0.00132443	0.00129548	0.00126662	0.00123787	0.00120923	0.00118069	0.00115229	0.001124	0.00109586	0.00106785	0.00103998	0.00101227	0.000984712	0.000957313	0.000930079	0.000903015	
1.65959	0.00120853	0.00134849	0.0014747	0.00158774	0.00169218	0.00179411	0.00189893	0.00200858	0.00212131	0.0022354	0.00234905	0.00246097	0.00256925	0.00267136	0.00276388	0.00284357	0.00290847	0.00296576	0.00301945	0.00307204	0.00312519	0.00317987	0.00323621	0.00329273	0.00334522	0.00339208	0.00343003	0.00345705	0.00347215	0.0034749	0.00346546	0.0034447	0.00341593	0.00338257	0.00334613	0.00330785	0.00326872	0.00322945	0.00319056	0.00315241	0.0031157	0.00308062	0.00304674	0.00301329	0.00297924	0.00294301	0.00290332	0.0028602	0.00281314	0.00276176	0.00270584	0.00264533	0.00258036	0.00251123	0.00243842	0.00236258	0.00228567	0.00221195	0.00214185	0.00207572	0.00201383	0.00195629	0.00190313	0.00185426	0.00180956	0.00176884	0.00173187	0.00169837	0.00166805	0.00164057	0.0016156	0.00159277	0.00157171	0.00155202	0.00153329	0.00151509	0.00149695	0.00147846	0.00145923	0.00143871	0.00141629	0.00139125	0.00136357	0.00133567	0.00130787	0.00128019	0.0012526	0.00122513	0.00119776	0.00117049	0.00114333	0.00111627	0.00108932	0.00106247	0.00103574	0.00100913	0.000982633	0.000956269	0.000930038	0.000903945	0.000877995	
1.69824	0.00115786	0.00129083	0.00141074	0.00151827	0.00161766	0.00171456	0.00181391	0.00191741	0.00202331	0.00212996	0.00223569	0.00233926	0.00243883	0.00253206	0.00261584	0.0026873	0.00274478	0.00279496	0.00284154	0.00288686	0.00293253	0.00297953	0.0030281	0.00307696	0.00312241	0.00316311	0.00319643	0.00322076	0.00323535	0.00323987	0.00323442	0.00321967	0.00319817	0.00317254	0.00314395	0.00311338	0.00308162	0.00304929	0.00301683	0.00298452	0.00295287	0.00292204	0.0028917	0.00286143	0.00283061	0.00279817	0.00276279	0.00272429	0.00268223	0.00263627	0.00258621	0.00253201	0.00247375	0.00241165	0.00234608	0.00227757	0.00220774	0.00214026	0.00207566	0.00201429	0.00195643	0.00190225	0.00185184	0.00180518	0.00176221	0.00172277	0.00168669	0.00165372	0.00162362	0.00159611	0.00157091	0.00154772	0.00152621	0.00150604	0.00148684	0.00146825	0.00144984	0.00143122	0.00141198	0.00139163	0.00136962	0.00134533	0.00131874	0.00129195	0.00126527	0.00123869	0.00121222	0.00118586	0.00115961	0.00113349	0.00110748	0.0010816	0.00105583	0.00103017	0.00100463	0.000979192	0.000953868	0.000928655	0.000903552	0.000878562	0.000853687	
1.7378	0.00111052	0.00123711	0.00135117	0.00145344	0.00154796	0.00163995	0.00173398	0.00183154	0.00193098	0.0020307	0.00212909	0.00222495	0.0023166	0.00240188	0.00247796	0.00254219	0.00259314	0.00263699	0.00267721	0.002716	0.00275486	0.00279475	0.00283595	0.00287744	0.002916	0.00295058	0.00297915	0.00300049	0.00301405	0.00301956	0.00301715	0.00300727	0.00299188	0.0029729	0.0029512	0.00292752	0.00290245	0.00287647	0.00284995	0.00282318	0.00279668	0.00277069	0.00274501	0.00271926	0.00269292	0.00266515	0.00263456	0.00260086	0.00256377	0.00252309	0.00247867	0.00243045	0.00237849	0.00232296	0.00226415	0.00220247	0.00213928	0.00207771	0.00201836	0.00196158	0.00190762	0.00185666	0.00180881	0.00176408	0.00172247	0.00168392	0.00164831	0.0016155	0.00158531	0.00155752	0.00153188	0.00150813	0.00148598	0.00146514	0.0014453	0.00142613	0.00140729	0.00138839	0.00136901	0.00134871	0.00132699	0.00130334	0.0012777	0.00125192	0.00122623	0.00120064	0.00117515	0.00114976	0.00112447	0.00109929	0.00107422	0.00104926	0.00102441	0.000999692	0.000975093	0.000950619	0.000926269	0.000902041	0.000877933	0.00085394	0.000830063	
1.77828	0.00106583	0.00118672	0.00129558	0.00139313	0.00148311	0.00157041	0.00165928	0.00175109	0.00184426	0.00193731	0.00202874	0.00211741	0.00220172	0.00227968	0.00234877	0.00240663	0.00245197	0.00249044	0.00252518	0.00255824	0.00259105	0.00262456	0.00265911	0.00269386	0.00272596	0.00275466	0.0027785	0.00279664	0.0028087	0.00281455	0.00281425	0.00280814	0.00279759	0.00278401	0.002768	0.00275011	0.00273078	0.00271037	0.0026892	0.0026675	0.00264579	0.00262431	0.00260303	0.00258178	0.00256029	0.00253799	0.00251333	0.00248565	0.00245455	0.00241978	0.00238125	0.00233901	0.00229319	0.00224399	0.00219163	0.00213643	0.00207951	0.00202353	0.00196918	0.00191679	0.0018666	0.00181881	0.00177353	0.00173082	0.00169068	0.00165309	0.00161797	0.00158522	0.00155474	0.00152636	0.00149995	0.0014753	0.0014522	0.00143043	0.00140972	0.00138979	0.00137033	0.00135095	0.00133121	0.00131075	0.00128912	0.00126588	0.00124099	0.00121601	0.00119115	0.00116639	0.00114174	0.0011172	0.00109275	0.00106841	0.00104417	0.00102002	0.000995985	0.00097205	0.000948224	0.000924508	0.000900907	0.000877423	0.000854062	0.000830826	0.000807718	
1.8197	0.00102308	0.00113893	0.00124323	0.00133669	0.00142274	0.00150583	0.00158988	0.00167618	0.00176329	0.00184987	0.00193455	0.00201631	0.00209367	0.00216482	0.00222748	0.00227951	0.00231982	0.00235363	0.00238378	0.00241203	0.00243969	0.00246767	0.00249635	0.00252507	0.00255142	0.00257481	0.00259427	0.00260927	0.00261962	0.00262527	0.00262631	0.00262297	0.00261617	0.00260679	0.00259527	0.00258199	0.00256727	0.00255141	0.00253467	0.00251729	0.00249974	0.00248233	0.0024651	0.00244804	0.00243105	0.00241385	0.00239481	0.00237314	0.00234849	0.00232054	0.00228907	0.00225393	0.00221508	0.00217262	0.00212683	0.00207803	0.00202724	0.00197675	0.00192729	0.00187919	0.00183271	0.00178804	0.00174532	0.00170464	0.00166604	0.00162952	0.00159505	0.00156258	0.00153201	0.00150325	0.00147617	0.00145063	0.00142648	0.00140355	0.00138166	0.00136061	0.00134018	0.00132002	0.00129968	0.00127881	0.00125705	0.00123398	0.00120957	0.00118513	0.00116083	0.00113666	0.00111262	0.00108871	0.00106492	0.00104125	0.00101768	0.000994227	0.000970874	0.000947624	0.000924475	0.000901428	0.000878482	0.000855641	0.000832906	0.00081028	0.000787767	
1.86209	0.000981662	0.00109297	0.00119332	0.0012833	0.00136603	0.00144556	0.00152542	0.00160672	0.00168814	0.00176852	0.00184668	0.00192173	0.00199235	0.00205694	0.00211351	0.00216015	0.0021959	0.0022255	0.00225154	0.00227566	0.00229902	0.0023224	0.00234614	0.0023697	0.00239103	0.00240976	0.00242538	0.00243762	0.0024464	0.00245171	0.00245363	0.0024523	0.00244829	0.0024421	0.00243401	0.00242427	0.0024131	0.00240074	0.00238743	0.0023734	0.00235915	0.00234502	0.00233118	0.00231774	0.00230478	0.00229221	0.00227835	0.00226225	0.00224354	0.00222194	0.00219726	0.00216934	0.00213806	0.0021034	0.00206535	0.00202402	0.00198009	0.00193552	0.00189119	0.00184753	0.00180487	0.00176344	0.0017234	0.00168486	0.00164791	0.00161258	0.00157888	0.00154681	0.00151633	0.00148737	0.00145984	0.00143366	0.00140871	0.00138486	0.00136196	0.00133987	0.00131841	0.00129727	0.00127602	0.00125439	0.0012321	0.00120882	0.00118455	0.00116034	0.00113633	0.0011125	0.00108882	0.00106528	0.00104189	0.00101863	0.000995512	0.00097252	0.000949652	0.000926904	0.000904269	0.000881746	0.000859331	0.000837021	0.000814814	0.000792711	0.000770712	
1.90546	0.000941123	0.00104827	0.0011451	0.00123212	0.00131213	0.00138872	0.00146507	0.0015421	0.00161849	0.0016932	0.00176521	0.00183382	0.00189792	0.00195613	0.00200676	0.0020482	0.00207962	0.00210535	0.00212771	0.0021481	0.00216763	0.00218703	0.00220664	0.00222597	0.00224318	0.00225805	0.00227047	0.00228039	0.00228788	0.00229296	0.00229567	0.00229603	0.00229425	0.00229053	0.00228501	0.00227789	0.00226935	0.00225957	0.00224877	0.0022372	0.00222534	0.00221362	0.0022023	0.00219165	0.00218192	0.00217323	0.00216384	0.00215266	0.00213934	0.00212359	0.00210517	0.00208389	0.00205962	0.00203227	0.00200184	0.00196831	0.00193215	0.0018948	0.00185697	0.00181893	0.00178095	0.00174334	0.00170637	0.00167028	0.00163525	0.00160138	0.0015687	0.00153725	0.00150705	0.00147807	0.00145028	0.00142364	0.00139807	0.0013735	0.00134982	0.00132693	0.00130471	0.00128284	0.00126086	0.00123856	0.00121571	0.00119205	0.00116761	0.00114325	0.0011191	0.00109518	0.00107148	0.001048	0.00102472	0.00100163	0.000978709	0.000955932	0.000933294	0.000910797	0.000888438	0.000866213	0.000844117	0.000822144	0.000800292	0.000778556	0.000756932	
