1.94984	0.00167284	0.00188462	0.00210711	0.00233804	0.00257418	0.0028116	0.00304568	0.00327086	0.00348203	0.00367748	0.00385806	0.00402453	0.0041783	0.0043208	0.00445306	0.0045771	0.00469515	0.00480952	0.00492309	0.00503773	0.00515108	0.00525783	0.00535464	0.00543881	0.00550828	0.00556222	0.00560572	0.00564131	0.00566974	0.00569164	0.00570751	0.0057177	0.00572201	0.00572023	0.0057127	0.00569988	0.0056823	0.00566054	0.00563523	0.00560704	0.00557658	0.00554447	0.00551124	0.00547743	0.00544358	0.00541024	0.00537771	0.00534627	0.00531635	0.00528839	0.00526275	0.00523964	0.00521925	0.00520172	0.00518716	0.00517564	0.00516721	0.00516166	0.00515754	0.00515434	0.00515161	0.00514889	0.00514567	0.0051415	0.00513593	0.00512857	0.00511901	0.00510683	0.00509154	0.00507261	0.00504945	0.00502147	0.00498804	0.00494848	0.00490209	0.00484809	0.00478556	0.00471633	0.00464487	0.00457154	0.00449649	0.00441988	0.00434183	0.0042625	0.00418199	0.00410042	0.0040179	0.00393451	0.00385039	0.00376568	0.00368051	0.00359507	0.00350955	0.0034242	0.00333934	0.00325516	0.00317178	0.00308925	0.00300751	0.0029266	0.00284652	
1.99526	0.00160314	0.00180735	0.0020222	0.00224512	0.00247321	0.00270286	0.00292969	0.00314839	0.00335394	0.00354457	0.00372097	0.00388374	0.0040342	0.00417371	0.00430325	0.00442477	0.00454051	0.00465282	0.00476451	0.00487747	0.00498942	0.0050952	0.00519161	0.00527601	0.0053464	0.00540204	0.0054479	0.00548645	0.0055184	0.00554429	0.00556451	0.00557926	0.00558822	0.00559108	0.00558808	0.00557953	0.00556579	0.00554733	0.00552467	0.00549842	0.00546924	0.00543779	0.00540477	0.00537085	0.00533662	0.00530265	0.00526929	0.00523687	0.00520581	0.00517651	0.00514934	0.00512467	0.00510293	0.00508444	0.00506937	0.00505788	0.00505009	0.00504575	0.00504346	0.00504274	0.00504318	0.00504433	0.00504571	0.00504677	0.00504698	0.00504576	0.00504253	0.00503674	0.00502787	0.00501541	0.0049988	0.00497748	0.00495079	0.00491797	0.00487824	0.00483075	0.00477453	0.00471137	0.00464565	0.00457775	0.00450786	0.00443616	0.0043628	0.00428796	0.00421174	0.00413429	0.00405571	0.00397611	0.00389559	0.00381424	0.00373215	0.00364938	0.00356601	0.00348216	0.00339796	0.00331352	0.00322903	0.00314467	0.00306071	0.00297742	0.00289493	
2.04174	0.0015341	0.00173084	0.00193793	0.00215301	0.00237316	0.00259468	0.00281372	0.00302521	0.0032244	0.00340961	0.00358144	0.00374036	0.0038875	0.00402409	0.00415099	0.00427012	0.00438363	0.0044938	0.00460345	0.00471449	0.00482473	0.00492916	0.00502467	0.00510875	0.00517946	0.0052361	0.00528355	0.00532426	0.00535895	0.00538816	0.00541222	0.00543128	0.00544494	0.00545277	0.00545487	0.00545142	0.0054427	0.00542905	0.00541083	0.0053885	0.0053626	0.00533374	0.00530257	0.00526979	0.00523612	0.00520225	0.00516865	0.00513571	0.00510388	0.00507359	0.00504525	0.00501925	0.00499595	0.00497567	0.00495877	0.00494561	0.0049365	0.00493129	0.0049287	0.00492829	0.00492967	0.0049324	0.004936	0.00493999	0.00494385	0.00494703	0.00494891	0.00494885	0.00494621	0.00494028	0.00493039	0.00491585	0.004896	0.00487015	0.00483753	0.00479731	0.00474851	0.00469277	0.00463426	0.00457329	0.00450998	0.0044445	0.00437702	0.00430774	0.0042368	0.00416437	0.00409059	0.00401558	0.00393946	0.00386231	0.00378425	0.00370534	0.00362567	0.00354531	0.00346432	0.00338276	0.00330066	0.00321812	0.00313524	0.00305212	0.00296889	
2.0893	0.00146566	0.00165508	0.00185453	0.00206173	0.00227388	0.00248759	0.00269863	0.00290244	0.00309459	0.00327357	0.00344008	0.00359459	0.0037381	0.00387164	0.00399594	0.00411275	0.00422413	0.00433228	0.00443995	0.00454899	0.00465734	0.00476017	0.00485447	0.00493781	0.00500835	0.00506541	0.00511383	0.00515601	0.00519267	0.00522436	0.00525145	0.00527409	0.00529187	0.00530431	0.00531144	0.00531332	0.00531009	0.00530195	0.00528917	0.00527212	0.00525117	0.00522679	0.00519949	0.00516989	0.00513864	0.00510642	0.00507377	0.0050412	0.0050093	0.00497861	0.00494956	0.00492258	0.00489806	0.00487638	0.00485788	0.0048429	0.00483171	0.00482433	0.00481976	0.00481775	0.004818	0.00482017	0.00482384	0.00482855	0.00483379	0.00483901	0.00484363	0.00484708	0.00484871	0.00484783	0.00484369	0.00483551	0.00482248	0.00480373	0.00477837	0.00474553	0.00470424	0.00465614	0.00460535	0.00455214	0.00449656	0.00443867	0.00437857	0.00431635	0.00425212	0.00418604	0.00411824	0.0040489	0.00397815	0.00390612	0.00383293	0.00375867	0.00368343	0.0036073	0.00353034	0.00345262	0.0033742	0.00329513	0.00321544	0.00313517	0.00305436	
2.13796	0.00139779	0.00158002	0.00177196	0.00197143	0.00217566	0.00238137	0.0025847	0.00278086	0.00296556	0.00313769	0.00329809	0.00344734	0.00358648	0.00371648	0.00383792	0.00395234	0.00406163	0.00416785	0.00427365	0.00438083	0.00448734	0.00458846	0.00468136	0.0047637	0.00483372	0.00489079	0.00493966	0.00498272	0.00502071	0.00505419	0.00508355	0.00510893	0.00513	0.00514628	0.00515778	0.00516454	0.00516661	0.00516409	0.00515713	0.00514594	0.0051308	0.00511208	0.00509018	0.00506554	0.00503868	0.00501018	0.00498049	0.00495009	0.00491959	0.00488958	0.00486067	0.0048334	0.00480824	0.00478561	0.00476588	0.0047494	0.00473653	0.0047273	0.00472065	0.00471635	0.00471427	0.00471429	0.0047162	0.00471963	0.00472417	0.00472932	0.00473456	0.00473928	0.00474286	0.00474463	0.0047439	0.00473992	0.00473188	0.00471888	0.0047	0.00467422	0.00464043	0.00460006	0.004557	0.00451151	0.00446365	0.00441354	0.00436125	0.00430685	0.00425037	0.00419185	0.00413134	0.00406893	0.0040047	0.00393877	0.00387127	0.00380231	0.00373202	0.00366049	0.00358779	0.0035141	0.00343952	0.00336411	0.0032879	0.00321093	0.00313323	
2.18776	0.00133049	0.0015056	0.00169019	0.00188206	0.00207852	0.00227637	0.00247184	0.00266042	0.00283798	0.00300294	0.00315668	0.00329991	0.0034338	0.00355941	0.0036773	0.00378891	0.00389591	0.00400019	0.00410418	0.00420958	0.00431438	0.00441394	0.00450546	0.00458667	0.00465595	0.00471275	0.00476172	0.00480522	0.00484402	0.0048787	0.00490967	0.00493711	0.00496069	0.00497996	0.00499499	0.00500582	0.0050125	0.00501507	0.00501364	0.00500831	0.00499925	0.00498669	0.0049709	0.00495223	0.00493113	0.004908	0.00488316	0.00485697	0.00482994	0.00480263	0.0047756	0.00474943	0.00472471	0.00470198	0.00468173	0.00466439	0.00465032	0.00463957	0.00463116	0.0046249	0.00462067	0.00461829	0.00461755	0.00461823	0.00462017	0.00462309	0.00462655	0.00463006	0.00463307	0.00463498	0.00463511	0.00463274	0.0046271	0.00461739	0.00460275	0.00458222	0.00455471	0.00452141	0.00448581	0.004448	0.00440794	0.0043656	0.00432104	0.0042743	0.00422543	0.00417451	0.00412156	0.00406661	0.00400965	0.00395068	0.00388972	0.00382683	0.00376205	0.00369546	0.00362715	0.00355746	0.00348664	0.00341477	0.00334192	0.00326812	0.00319343	
2.23872	0.00126391	0.00143187	0.00160916	0.00179358	0.00198243	0.00217256	0.00236031	0.00254129	0.00271146	0.00286968	0.00301668	0.00315344	0.0032814	0.00340175	0.00351517	0.00362313	0.00372725	0.00382921	0.00393127	0.00403492	0.00413808	0.00423618	0.00432645	0.00440666	0.00447521	0.00453157	0.0045804	0.00462406	0.00466331	0.00469875	0.00473081	0.0047597	0.00478513	0.00480672	0.00482451	0.00483856	0.00484896	0.0048558	0.00485914	0.00485907	0.00485571	0.00484918	0.00483966	0.00482739	0.00481263	0.00479574	0.00477694	0.00475649	0.00473473	0.00471206	0.00468895	0.00466588	0.00464337	0.00462195	0.00460216	0.00458454	0.00456957	0.00455744	0.00454725	0.00453886	0.00453219	0.0045271	0.00452345	0.00452104	0.00451966	0.00451903	0.0045189	0.00451905	0.00451915	0.00451873	0.00451724	0.00451408	0.00450858	0.00450002	0.0044876	0.00447045	0.00444755	0.00441985	0.00439037	0.00435916	0.00432613	0.00429121	0.00425429	0.00421529	0.00417412	0.00413075	0.0040852	0.00403747	0.00398758	0.00393555	0.00388135	0.00382497	0.00376634	0.00370545	0.00364227	0.00357723	0.00351068	0.00344273	0.00337348	0.00330302	0.00323145	
2.29087	0.00119833	0.00135899	0.00152894	0.00170594	0.00188731	0.00206989	0.00225008	0.00242359	0.0025865	0.00273768	0.00287815	0.0030087	0.00313031	0.0032448	0.00335295	0.00345632	0.00355661	0.0036555	0.00375508	0.0038567	0.00395816	0.00405483	0.00414394	0.00422326	0.0042912	0.00434725	0.00439591	0.00443955	0.004479	0.0045149	0.00454768	0.00457758	0.00460434	0.00462762	0.00464749	0.00466405	0.0046774	0.00468764	0.00469487	0.00469922	0.00470077	0.00469965	0.00469597	0.0046899	0.0046816	0.00467128	0.00465902	0.00464491	0.00462922	0.00461228	0.00459434	0.00457575	0.00455689	0.00453819	0.00452012	0.00450319	0.00448792	0.00447457	0.00446248	0.00445168	0.00444217	0.00443392	0.00442682	0.00442075	0.00441556	0.00441109	0.0044071	0.00440336	0.00439956	0.00439541	0.00439067	0.00438498	0.00437782	0.00436863	0.00435675	0.00434148	0.0043218	0.00429838	0.00427372	0.00424781	0.00422053	0.00419177	0.00416142	0.00412934	0.0040954	0.00405948	0.00402143	0.00398112	0.00393843	0.00389333	0.00384578	0.00379574	0.00374318	0.00368806	0.00363032	0.00357046	0.00350888	0.00344561	0.0033807	0.00331422	0.00324625	
2.34423	0.00113422	0.00128729	0.00144972	0.00161924	0.00179315	0.00196829	0.00214109	0.00230729	0.00246307	0.00260735	0.00274112	0.00286522	0.00298104	0.00308947	0.00319183	0.00328989	0.00338545	0.00348027	0.00357648	0.00367538	0.00377468	0.00386972	0.00395763	0.00403612	0.00410354	0.00415937	0.004208	0.00425172	0.00429131	0.00432743	0.00436062	0.00439116	0.00441884	0.00444335	0.00446482	0.00448337	0.00449911	0.00451217	0.00452263	0.00453062	0.00453629	0.00453978	0.00454119	0.00454066	0.0045383	0.00453424	0.00452834	0.00452055	0.00451098	0.00449979	0.00448719	0.00447344	0.00445879	0.00444352	0.00442801	0.00441274	0.00439815	0.0043845	0.00437126	0.00435852	0.00434643	0.00433511	0.00432461	0.00431492	0.00430595	0.00429758	0.00428967	0.00428205	0.00427451	0.00426682	0.0042587	0.00424985	0.00423994	0.00422873	0.00421582	0.00420071	0.00418247	0.0041616	0.00414017	0.00411811	0.00409523	0.00407133	0.00404624	0.00401978	0.00399181	0.00396215	0.00393064	0.00389709	0.00386132	0.00382317	0.00378242	0.0037389	0.00369248	0.00364308	0.00359062	0.00353574	0.00347902	0.00342053	0.00336029	0.00329831	0.00323462	
2.39883	0.00107212	0.00121728	0.00137188	0.00153371	0.00170006	0.00186777	0.00203326	0.00219231	0.00234112	0.00247864	0.00260584	0.00272356	0.00283313	0.0029359	0.00303264	0.00312493	0.00321512	0.00330503	0.0033969	0.00349207	0.00358838	0.00368117	0.00376752	0.00384502	0.00391191	0.00396751	0.00401609	0.0040599	0.00409971	0.0041362	0.00416989	0.00420113	0.00422977	0.00425551	0.00427845	0.00429873	0.00431645	0.00433176	0.00434477	0.00435567	0.00436469	0.00437196	0.0043776	0.00438173	0.00438446	0.00438583	0.00438554	0.00438337	0.00437935	0.00437353	0.00436601	0.00435693	0.00434647	0.00433489	0.00432249	0.00430965	0.00429673	0.00428391	0.00427072	0.00425726	0.00424367	0.00423013	0.00421676	0.00420372	0.00419107	0.00417886	0.00416705	0.00415552	0.00414416	0.00413282	0.00412131	0.00410943	0.00409696	0.0040836	0.00406906	0.00405303	0.00403485	0.00401495	0.00399504	0.00397504	0.00395481	0.00393414	0.00391283	0.00389064	0.00386732	0.00384263	0.00381637	0.0037883	0.00375824	0.00372594	0.00369118	0.00365372	0.00361332	0.00356973	0.00352271	0.00347296	0.00342113	0.00336729	0.00331149	0.00325381	0.00319432	
2.45471	0.00101258	0.00114954	0.00129594	0.00144975	0.00160831	0.00176846	0.00192663	0.0020786	0.00222059	0.0023515	0.00247227	0.00258372	0.00268719	0.00278396	0.00287501	0.00296211	0.00304659	0.00313106	0.00321782	0.00330834	0.00340062	0.00349018	0.00357409	0.00364995	0.0037159	0.00377124	0.00382005	0.00386446	0.00390516	0.00394273	0.0039776	0.00401003	0.00403986	0.00406688	0.0040912	0.00411295	0.00413223	0.00414918	0.00416398	0.0041769	0.00418833	0.00419846	0.0042074	0.00421523	0.00422202	0.00422783	0.00423218	0.00423474	0.00423545	0.0042343	0.00423131	0.00422653	0.00422005	0.00421203	0.00420269	0.00419242	0.00418156	0.00417022	0.00415794	0.00414475	0.00413079	0.00411619	0.00410111	0.00408569	0.0040701	0.00405449	0.00403898	0.00402365	0.00400852	0.00399355	0.00397865	0.0039637	0.00394856	0.00393308	0.00391707	0.00390032	0.00388212	0.0038626	0.00384313	0.00382384	0.00380469	0.00378557	0.00376627	0.00374658	0.00372626	0.00370505	0.00368266	0.00365879	0.00363314	0.00360543	0.00357539	0.00354274	0.00350719	0.00346845	0.00342622	0.00338128	0.00333431	0.00328524	0.00323405	0.00318074	0.00312539	
2.51189	0.000956023	0.0010846	0.00122254	0.00136794	0.00151835	0.00167068	0.00182136	0.00196621	0.00210142	0.00222585	0.00234034	0.00244567	0.00254315	0.00263405	0.00271934	0.00280071	0.00288013	0.00295918	0.00304034	0.00312545	0.00321274	0.00329802	0.00337863	0.00345234	0.00351737	0.00357291	0.00362265	0.00366841	0.00371074	0.00375007	0.00378668	0.00382076	0.0038521	0.00388042	0.00390583	0.00392851	0.00394868	0.00396651	0.00398224	0.00399624	0.00400911	0.00402107	0.00403229	0.00404284	0.00405277	0.00406205	0.00407006	0.00407639	0.00408091	0.00408357	0.00408431	0.00408313	0.00408005	0.00407517	0.00406864	0.00406082	0.00405193	0.00404209	0.00403096	0.00401857	0.00400495	0.0039902	0.00397443	0.00395778	0.00394042	0.0039225	0.00390421	0.00388573	0.00386722	0.00384881	0.00383061	0.00381266	0.00379491	0.00377732	0.0037598	0.00374226	0.00372403	0.00370505	0.00368624	0.00366757	0.00364897	0.00363035	0.00361173	0.00359302	0.00357405	0.00355457	0.00353429	0.00351294	0.00349019	0.00346568	0.00343907	0.00340996	0.00337801	0.00334285	0.00330415	0.00326279	0.00321956	0.00317441	0.00312727	0.00307811	0.00302688	
2.5704	0.000902806	0.00102295	0.00115221	0.00128892	0.00143078	0.0015749	0.00171781	0.00185534	0.00198368	0.00210165	0.00220997	0.00230934	0.00240097	0.00248612	0.00256575	0.00264153	0.00271525	0.00278891	0.00286494	0.00294443	0.00302664	0.00310759	0.00318483	0.00325633	0.00332051	0.00337665	0.00342787	0.00347557	0.00351998	0.00356131	0.00359969	0.00363522	0.00366775	0.00369703	0.00372317	0.00374635	0.00376682	0.00378487	0.00380084	0.00381518	0.00382866	0.00384157	0.0038541	0.00386637	0.00387843	0.00389023	0.00390099	0.00391015	0.00391756	0.0039231	0.00392668	0.00392825	0.0039278	0.00392535	0.00392103	0.00391517	0.00390795	0.00389944	0.00388936	0.0038777	0.00386454	0.00385001	0.00383416	0.00381707	0.00379887	0.00377972	0.00375981	0.00373933	0.0037185	0.00369752	0.00367662	0.003656	0.00363584	0.00361625	0.00359732	0.00357904	0.0035608	0.00354229	0.00352402	0.00350597	0.00348805	0.00347014	0.00345214	0.00343388	0.00341524	0.00339615	0.00337649	0.00335601	0.00333439	0.00331129	0.00328635	0.00325917	0.00322931	0.00319633	0.00315976	0.00312062	0.00307982	0.0030373	0.00299302	0.00294692	0.00289896	
