# EMTripletPairProduction cumulative differential rate
# photon field: cosmic infrared and optical background radiation (lower) model of Stecker et al. 2016 (arXiv:1605.01382)
# log10(E/eV), d(1/lambda)/ds_kin [1/Mpc/eV^2] for log10(s_kin/eV^2) as given in first row
0.00	12.6	12.7	12.8	12.9	13	13.1	13.2	13.3	13.4	13.5	13.6	13.7	13.8	13.9	14	14.1	14.2	14.3	14.4	14.5	14.6	14.7	14.8	14.9	15	15.1	15.2	15.3	15.4	15.5	15.6	15.7	15.8	15.9	16	16.1	16.2	16.3	16.4	16.5	16.6	16.7	16.8	16.9	17	17.1	17.2	17.3	17.4	17.5	17.6	17.7	17.8	17.9	18	18.1	18.2	18.3	18.4	18.5	18.6	18.7	18.8	18.9	19	19.1	19.2	19.3	19.4	19.5	19.6	19.7	19.8	19.9	20	20.1	20.2	20.3	20.4	20.5	20.6	20.7	20.8	20.9	21	21.1	21.2	21.3	21.4	21.5	21.6	21.7	21.8	21.9	22	22.1	22.2	22.3	22.4	22.5	22.6	22.7	22.8	22.9	23
10.80	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13	1.98592e-13
10.85	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11	1.2423e-11
10.90	6.04523e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11	9.1456e-11
10.95	1.32649e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10	3.54346e-10
11.00	2.33675e-10	8.91953e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10	9.97669e-10
11.05	3.62e-10	1.65678e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09	2.31052e-09
11.10	5.21805e-10	2.66925e-09	4.48059e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09	4.68933e-09
11.15	7.086e-10	3.93398e-09	7.41606e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09	8.64576e-09
11.20	9.1645e-10	5.45083e-09	1.11534e-08	1.44768e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08	1.4807e-08
