# Photo-pion interaction rate for the cosmic infrared and optical background radiation (upper) model of Stecker et al. 2016 (arXiv:1605.01382)
#  (redshift dependent)z	log10(gamma)	1/lambda_proton [1/Mpc]	1/lambda_neutron [1/Mpc]
2.10	11.76	1.067852e-04	9.845289e-05
2.10	11.80	1.058705e-04	9.782201e-05
2.10	11.84	1.050381e-04	9.725882e-05
2.10	11.88	1.042812e-04	9.675810e-05
2.10	11.92	1.035932e-04	9.631455e-05
2.10	11.96	1.029689e-04	9.592420e-05
2.10	12.00	1.024041e-04	9.558361e-05
2.10	12.04	1.018948e-04	9.528973e-05
2.10	12.08	1.014376e-04	9.503982e-05
2.10	12.12	1.010295e-04	9.483140e-05
2.10	12.16	1.006677e-04	9.466221e-05
2.10	12.20	1.003497e-04	9.453019e-05
2.10	12.24	1.000732e-04	9.443345e-05
2.10	12.28	9.983625e-05	9.437029e-05
2.10	12.32	9.963694e-05	9.433915e-05
2.10	12.36	9.947358e-05	9.433856e-05
2.10	12.40	9.934453e-05	9.436713e-05
2.10	12.44	9.924810e-05	9.442337e-05
2.10	12.48	9.918272e-05	9.450588e-05
2.10	12.52	9.914688e-05	9.461337e-05
2.10	12.56	9.913932e-05	9.474472e-05
2.10	12.60	9.915882e-05	9.489886e-05
2.10	12.64	9.920410e-05	9.507465e-05
2.10	12.68	9.927403e-05	9.527112e-05
2.10	12.72	9.936802e-05	9.548788e-05
2.10	12.76	9.948587e-05	9.572482e-05
2.10	12.80	9.962722e-05	9.598169e-05
2.10	12.84	9.979163e-05	9.625814e-05
2.10	12.88	9.997882e-05	9.655401e-05
2.10	12.92	1.001885e-04	9.686912e-05
2.10	12.96	1.004206e-04	9.720350e-05
2.10	13.00	1.006751e-04	9.755727e-05
2.10	13.04	1.009517e-04	9.793010e-05
2.10	13.08	1.012497e-04	9.832129e-05
2.10	13.12	1.015682e-04	9.873017e-05
2.10	13.16	1.019065e-04	9.915607e-05
2.10	13.20	1.022640e-04	9.959845e-05
2.10	13.24	1.026401e-04	1.000569e-04
2.10	13.28	1.030345e-04	1.005312e-04
2.10	13.32	1.034474e-04	1.010215e-04
2.10	13.36	1.038788e-04	1.015281e-04
2.10	13.40	1.043289e-04	1.020510e-04
2.10	13.44	1.047975e-04	1.025903e-04
2.10	13.48	1.052846e-04	1.031460e-04
2.10	13.52	1.057901e-04	1.037179e-04
2.10	13.56	1.063136e-04	1.043058e-04
2.10	13.60	1.068547e-04	1.049094e-04
2.10	13.64	1.074124e-04	1.055273e-04
2.10	13.68	1.079845e-04	1.061577e-04
2.10	13.72	1.085687e-04	1.067981e-04
2.10	13.76	1.091623e-04	1.074460e-04
2.10	13.80	1.097618e-04	1.080977e-04
2.10	13.84	1.103649e-04	1.087520e-04
2.10	13.88	1.109841e-04	1.094223e-04
2.10	13.92	1.116272e-04	1.101150e-04
2.10	13.96	1.122869e-04	1.108209e-04
2.10	14.00	1.129421e-04	1.115185e-04
2.10	14.04	1.135773e-04	1.121947e-04
2.10	14.08	1.141935e-04	1.128508e-04
2.10	14.12	1.147896e-04	1.134852e-04
2.10	14.16	1.153587e-04	1.140905e-04
2.10	14.20	1.158916e-04	1.146577e-04
2.10	14.24	1.163782e-04	1.151765e-04
2.10	14.28	1.168065e-04	1.156347e-04
2.10	14.32	1.171610e-04	1.160165e-04
2.10	14.36	1.174242e-04	1.163046e-04
2.10	14.40	1.175783e-04	1.164812e-04
2.10	14.44	1.176044e-04	1.165269e-04
2.10	14.48	1.174751e-04	1.164125e-04
2.10	14.52	1.171136e-04	1.160533e-04
2.10	14.56	1.163827e-04	1.153089e-04
2.10	14.60	1.150979e-04	1.139875e-04
2.10	14.64	1.129919e-04	1.118148e-04
2.10	14.68	1.097039e-04	1.084182e-04
2.10	14.72	1.048641e-04	1.034678e-04
2.10	14.76	9.869213e-05	9.723786e-05
2.10	14.80	9.165735e-05	9.020341e-05
2.10	14.84	8.423619e-05	8.282623e-05
2.10	14.88	7.678044e-05	7.544183e-05
2.10	14.92	6.944848e-05	6.818205e-05
2.10	14.96	6.224885e-05	6.105600e-05
2.10	15.00	5.525922e-05	5.414249e-05
2.10	15.04	4.848875e-05	4.744736e-05
2.10	15.08	4.200685e-05	4.104564e-05
2.10	15.12	3.583587e-05	3.495528e-05
2.10	15.16	3.008589e-05	2.930287e-05
2.10	15.20	2.493836e-05	2.426076e-05
2.10	15.24	2.045429e-05	1.987891e-05
2.10	15.28	1.662354e-05	1.614102e-05
2.10	15.32	1.339154e-05	1.299144e-05
2.10	15.36	1.068612e-05	1.035557e-05
2.10	15.40	8.423064e-06	8.150299e-06
2.10	15.44	6.533079e-06	6.309283e-06
2.10	15.48	4.961481e-06	4.779843e-06
2.10	15.52	3.676156e-06	3.532079e-06
2.10	15.56	2.652141e-06	2.541007e-06
2.10	15.60	1.855644e-06	1.771990e-06
2.10	15.64	1.250983e-06	1.189370e-06
2.10	15.68	8.007669e-07	7.567550e-07
2.10	15.72	4.759678e-07	4.458583e-07
2.10	15.76	2.498082e-07	2.301893e-07
2.10	15.80	9.788469e-08	8.582357e-08
2.10	15.84	0.000000e+00	0.000000e+00
2.10	15.88	0.000000e+00	0.000000e+00
2.10	15.92	0.000000e+00	0.000000e+00
2.10	15.96	0.000000e+00	0.000000e+00
2.10	16.00	0.000000e+00	0.000000e+00
2.20	6.00	0.000000e+00	0.000000e+00
2.20	6.04	0.000000e+00	0.000000e+00
2.20	6.08	0.000000e+00	0.000000e+00
2.20	6.12	0.000000e+00	0.000000e+00
2.20	6.16	0.000000e+00	0.000000e+00
2.20	6.20	0.000000e+00	0.000000e+00
2.20	6.24	0.000000e+00	0.000000e+00
2.20	6.28	0.000000e+00	0.000000e+00
2.20	6.32	0.000000e+00	0.000000e+00
2.20	6.36	0.000000e+00	0.000000e+00
2.20	6.40	0.000000e+00	0.000000e+00
2.20	6.44	0.000000e+00	0.000000e+00
2.20	6.48	0.000000e+00	0.000000e+00
2.20	6.52	0.000000e+00	0.000000e+00
2.20	6.56	0.000000e+00	0.000000e+00
2.20	6.60	0.000000e+00	0.000000e+00
2.20	6.64	0.000000e+00	0.000000e+00
2.20	6.68	0.000000e+00	0.000000e+00
2.20	6.72	0.000000e+00	0.000000e+00
2.20	6.76	4.188528e-14	4.189826e-14
2.20	6.80	7.106174e-12	7.185544e-12
2.20	6.84	6.252287e-11	6.339921e-11
2.20	6.88	2.417280e-10	2.455852e-10
2.20	6.92	6.391929e-10	6.506185e-10
2.20	6.96	1.361382e-09	1.388654e-09
2.20	7.00	2.531351e-09	2.588367e-09
2.20	7.04	4.304737e-09	4.414230e-09
2.20	7.08	6.880312e-09	7.078673e-09
2.20	7.12	1.046440e-08	1.080526e-08
2.20	7.16	1.514086e-08	1.568767e-08
2.20	7.20	2.080358e-08	2.161396e-08
2.20	7.24	2.723542e-08	2.834959e-08
2.20	7.28	3.419881e-08	3.563529e-08
2.20	7.32	4.149170e-08	4.324638e-08
2.20	7.36	4.899606e-08	5.103939e-08
2.20	7.40	5.668488e-08	5.896133e-08
2.20	7.44	6.460963e-08	6.704234e-08
2.20	7.48	7.289986e-08	7.539548e-08
2.20	7.52	8.170997e-08	8.416818e-08
2.20	7.56	9.120995e-08	9.353219e-08
2.20	7.60	1.016551e-07	1.037428e-07
2.20	7.64	1.133669e-07	1.151285e-07
2.20	7.68	1.266344e-07	1.280142e-07
2.20	7.72	1.416643e-07	1.426547e-07
2.20	7.76	1.585754e-07	1.592125e-07
2.20	7.80	1.773986e-07	1.777501e-07
2.20	7.84	1.980468e-07	1.981963e-07
2.20	7.88	2.202510e-07	2.202756e-07
2.20	7.92	2.435244e-07	2.434677e-07
2.20	7.96	2.672546e-07	2.671034e-07
2.20	8.00	2.908983e-07	2.905754e-07
2.20	8.04	3.140844e-07	3.134532e-07
2.20	8.08	3.365686e-07	3.354373e-07
2.20	8.12	3.581676e-07	3.562865e-07
2.20	8.16	3.787562e-07	3.758220e-07
2.20	8.20	3.983271e-07	3.940066e-07
2.20	8.24	4.170507e-07	4.110193e-07
2.20	8.28	4.352362e-07	4.272140e-07
2.20	8.32	4.532017e-07	4.429749e-07
2.20	8.36	4.711685e-07	4.585948e-07
2.20	8.40	4.891823e-07	4.741976e-07
2.20	8.44	5.070488e-07	4.896769e-07
2.20	8.48	5.243508e-07	5.046886e-07
2.20	8.52	5.405476e-07	5.187219e-07
2.20	8.56	5.551519e-07	5.312825e-07
2.20	8.60	5.679364e-07	5.421247e-07
2.20	8.64	5.790438e-07	5.513788e-07
2.20	8.68	5.890230e-07	5.595942e-07
2.20	8.72	5.988827e-07	5.677869e-07
2.20	8.76	6.100320e-07	5.773773e-07
2.20	8.80	6.238070e-07	5.897288e-07
2.20	8.84	6.412289e-07	6.059244e-07
2.20	8.88	6.633544e-07	6.271220e-07
2.20	8.92	6.919244e-07	6.551896e-07
2.20	8.96	7.294845e-07	6.927990e-07
2.20	9.00	7.785476e-07	7.425549e-07
2.20	9.04	8.408897e-07	8.062366e-07
2.20	9.08	9.182058e-07	8.854387e-07
2.20	9.12	1.015171e-06	9.848277e-07
2.20	9.16	1.142419e-06	1.115399e-06
2.20	9.20	1.315583e-06	1.293523e-06
2.20	9.24	1.550841e-06	1.536132e-06
2.20	9.28	1.861405e-06	1.856884e-06
2.20	9.32	2.258505e-06	2.267244e-06
2.20	9.36	2.754433e-06	2.779787e-06
2.20	9.40	3.364745e-06	3.410449e-06
2.20	9.44	4.111165e-06	4.181368e-06
2.20	9.48	5.027013e-06	5.126319e-06
2.20	9.52	6.163486e-06	6.297214e-06
2.20	9.56	7.596555e-06	7.771470e-06
2.20	9.60	9.437101e-06	9.662508e-06
2.20	9.64	1.183987e-05	1.212876e-05
2.20	9.68	1.499174e-05	1.536215e-05
2.20	9.72	1.909030e-05	1.956750e-05
2.20	9.76	2.432533e-05	2.494472e-05
2.20	9.80	3.085986e-05	3.166876e-05
2.20	9.84	3.880924e-05	3.986579e-05
2.20	9.88	4.819694e-05	4.956469e-05
2.20	9.92	5.887559e-05	6.061080e-05
2.20	9.96	7.046507e-05	7.259606e-05
2.20	10.00	8.241550e-05	8.492304e-05
2.20	10.04	9.418123e-05	9.699092e-05
2.20	10.08	1.053629e-04	1.083498e-04
2.20	10.12	1.157591e-04	1.187580e-04
2.20	10.16	1.253323e-04	1.281488e-04
2.20	10.20	1.341168e-04	1.365365e-04
2.20	10.24	1.421459e-04	1.439452e-04
2.20	10.28	1.494107e-04	1.503669e-04
2.20	10.32	1.558230e-04	1.557262e-04
2.20	10.36	1.612377e-04	1.598974e-04
2.20	10.40	1.655293e-04	1.627788e-04
2.20	10.44	1.686383e-04	1.643539e-04
2.20	10.48	1.705828e-04	1.647094e-04
2.20	10.52	1.714500e-04	1.640088e-04
2.20	10.56	1.713658e-04	1.624427e-04
2.20	10.60	1.704709e-04	1.601954e-04
2.20	10.64	1.688993e-04	1.574235e-04
2.20	10.68	1.667600e-04	1.542470e-04
2.20	10.72	1.641348e-04	1.507537e-04
2.20	10.76	1.610906e-04	1.470119e-04
2.20	10.80	1.577016e-04	1.430934e-04
2.20	10.84	1.540555e-04	1.390809e-04
2.20	10.88	1.502412e-04	1.350581e-04
2.20	10.92	1.463419e-04	1.310994e-04
2.20	10.96	1.424336e-04	1.272652e-04
2.20	11.00	1.385805e-04	1.235993e-04
2.20	11.04	1.348320e-04	1.201291e-04
2.20	11.08	1.312254e-04	1.168704e-04
2.20	11.12	1.277936e-04	1.138375e-04
2.20	11.16	1.245618e-04	1.110401e-04
2.20	11.20	1.215403e-04	1.084762e-04
2.20	11.24	1.187289e-04	1.061356e-04
2.20	11.28	1.161221e-04	1.040041e-04
2.20	11.32	1.137104e-04	1.020654e-04
2.20	11.36	1.114844e-04	1.003036e-04
2.20	11.40	1.094339e-04	9.870350e-05
2.20	11.44	1.075476e-04	9.725019e-05
2.20	11.48	1.058178e-04	9.593323e-05
2.20	11.52	1.042365e-04	9.474346e-05
2.20	11.56	1.027920e-04	9.366943e-05
2.20	11.60	1.014732e-04	9.270024e-05
2.20	11.64	1.002713e-04	9.182633e-05
2.20	11.68	9.917658e-05	9.103907e-05
2.20	11.72	9.817929e-05	9.033065e-05
2.20	11.76	9.727058e-05	8.969423e-05
2.20	11.80	9.644289e-05	8.912411e-05
2.20	11.84	9.568958e-05	8.861525e-05
2.20	11.88	9.500462e-05	8.816295e-05
2.20	11.92	9.438203e-05	8.776241e-05
2.20	11.96	9.381717e-05	8.741006e-05
2.20	12.00	9.330611e-05	8.710278e-05
2.20	12.04	9.284539e-05	8.683786e-05
2.20	12.08	9.243196e-05	8.661284e-05
2.20	12.12	9.206304e-05	8.642547e-05
2.20	12.16	9.173614e-05	8.627371e-05
2.20	12.20	9.144901e-05	8.615569e-05
2.20	12.24	9.119961e-05	8.606971e-05
2.20	12.28	9.098607e-05	8.601423e-05
2.20	12.32	9.080673e-05	8.598783e-05
2.20	12.36	9.066005e-05	8.598919e-05
2.20	12.40	9.054453e-05	8.601702e-05
2.20	12.44	9.045862e-05	8.606996e-05
2.20	12.48	9.040087e-05	8.614674e-05
2.20	12.52	9.036998e-05	8.624620e-05
2.20	12.56	9.036475e-05	8.636732e-05
2.20	12.60	9.038409e-05	8.650913e-05
2.20	12.64	9.042684e-05	8.667060e-05
2.20	12.68	9.049199e-05	8.685086e-05
2.20	12.72	9.057907e-05	8.704963e-05
2.20	12.76	9.068803e-05	8.726694e-05
2.20	12.80	9.081856e-05	8.750256e-05
2.20	12.84	9.097015e-05	8.775606e-05
2.20	12.88	9.114239e-05	8.802716e-05
2.20	12.92	9.133508e-05	8.831576e-05
2.20	12.96	9.154826e-05	8.862201e-05
2.20	13.00	9.178195e-05	8.894597e-05
2.20	13.04	9.203582e-05	8.928734e-05
2.20	13.08	9.230908e-05	8.964542e-05
2.20	13.12	9.260102e-05	9.001956e-05
2.20	13.16	9.291098e-05	9.040920e-05
2.20	13.20	9.323840e-05	9.081385e-05
2.20	13.24	9.358281e-05	9.123313e-05
2.20	13.28	9.394387e-05	9.166682e-05
2.20	13.32	9.432168e-05	9.211509e-05
2.20	13.36	9.471637e-05	9.257812e-05
2.20	13.40	9.512795e-05	9.305599e-05
2.20	13.44	9.555649e-05	9.354882e-05
2.20	13.48	9.600192e-05	9.405661e-05
2.20	13.52	9.646406e-05	9.457919e-05
2.20	13.56	9.694264e-05	9.511635e-05
2.20	13.60	9.743728e-05	9.566774e-05
2.20	13.64	9.794694e-05	9.623227e-05
2.20	13.68	9.846987e-05	9.680824e-05
2.20	13.72	9.900430e-05	9.739391e-05
2.20	13.76	9.954824e-05	9.798731e-05
2.20	13.80	1.000991e-04	9.858578e-05
2.20	13.84	1.006554e-04	9.918880e-05
2.20	13.88	1.012269e-04	9.980667e-05
2.20	13.92	1.018188e-04	1.004435e-04
2.20	13.96	1.024249e-04	1.010916e-04
2.20	14.00	1.030270e-04	1.017324e-04
2.20	14.04	1.036112e-04	1.023538e-04
2.20	14.08	1.041777e-04	1.029565e-04
2.20	14.12	1.047252e-04	1.035388e-04
2.20	14.16	1.052474e-04	1.040939e-04
2.20	14.20	1.057363e-04	1.046139e-04
2.20	14.24	1.061826e-04	1.050894e-04
2.20	14.28	1.065746e-04	1.055083e-04
2.20	14.32	1.068977e-04	1.058561e-04
2.20	14.36	1.071365e-04	1.061175e-04
2.20	14.40	1.072753e-04	1.062768e-04
2.20	14.44	1.072992e-04	1.063189e-04
2.20	14.48	1.071813e-04	1.062143e-04
2.20	14.52	1.068486e-04	1.058831e-04
2.20	14.56	1.061724e-04	1.051932e-04
2.20	14.60	1.049756e-04	1.039616e-04
2.20	14.64	1.030078e-04	1.019297e-04
2.20	14.68	9.992410e-05	9.874214e-05
2.20	14.72	9.537644e-05	9.408962e-05
2.20	14.76	8.960144e-05	8.826628e-05
2.20	14.80	8.308457e-05	8.175237e-05
2.20	14.84	7.625288e-05	7.496714e-05
2.20	14.88	6.944174e-05	6.822779e-05
2.20	14.92	6.275786e-05	6.160793e-05
2.20	14.96	5.620321e-05	5.512032e-05
2.20	15.00	4.983854e-05	4.882547e-05
2.20	15.04	4.369561e-05	4.275487e-05
2.20	15.08	3.782063e-05	3.695240e-05
2.20	15.12	3.223920e-05	3.144425e-05
2.20	15.16	2.705008e-05	2.634449e-05
2.20	15.20	2.240797e-05	2.179766e-05
2.20	15.24	1.836437e-05	1.784563e-05
2.20	15.28	1.490634e-05	1.447167e-05
2.20	15.32	1.198880e-05	1.162813e-05
2.20	15.36	9.546110e-06	9.248544e-06
2.20	15.40	7.505521e-06	7.260598e-06
2.20	15.44	5.804073e-06	5.603386e-06
2.20	15.48	4.390214e-06	4.227338e-06
2.20	15.52	3.238546e-06	3.110293e-06
2.20	15.56	2.324530e-06	2.225890e-06
2.20	15.60	1.618775e-06	1.544950e-06
2.20	15.64	1.085888e-06	1.031818e-06
2.20	15.68	6.914772e-07	6.530287e-07
2.20	15.72	4.085228e-07	3.824087e-07
2.20	15.76	2.133642e-07	1.965038e-07
2.20	15.80	8.328677e-08	7.299464e-08
2.20	15.84	0.000000e+00	0.000000e+00
2.20	15.88	0.000000e+00	0.000000e+00
2.20	15.92	0.000000e+00	0.000000e+00
2.20	15.96	0.000000e+00	0.000000e+00
2.20	16.00	0.000000e+00	0.000000e+00
2.30	6.00	0.000000e+00	0.000000e+00
2.30	6.04	0.000000e+00	0.000000e+00
2.30	6.08	0.000000e+00	0.000000e+00
2.30	6.12	0.000000e+00	0.000000e+00
2.30	6.16	0.000000e+00	0.000000e+00
2.30	6.20	0.000000e+00	0.000000e+00
2.30	6.24	0.000000e+00	0.000000e+00
2.30	6.28	0.000000e+00	0.000000e+00
2.30	6.32	0.000000e+00	0.000000e+00
2.30	6.36	0.000000e+00	0.000000e+00
2.30	6.40	0.000000e+00	0.000000e+00
2.30	6.44	0.000000e+00	0.000000e+00
2.30	6.48	0.000000e+00	0.000000e+00
2.30	6.52	0.000000e+00	0.000000e+00
2.30	6.56	0.000000e+00	0.000000e+00
2.30	6.60	0.000000e+00	0.000000e+00
2.30	6.64	0.000000e+00	0.000000e+00
2.30	6.68	0.000000e+00	0.000000e+00
2.30	6.72	0.000000e+00	0.000000e+00
2.30	6.76	3.952152e-14	3.953997e-14
2.30	6.80	6.644861e-12	6.719088e-12
2.30	6.84	5.813544e-11	5.895051e-11
2.30	6.88	2.245852e-10	2.281693e-10
2.30	6.92	5.938036e-10	6.044188e-10
2.30	6.96	1.264128e-09	1.289456e-09
2.30	7.00	2.348797e-09	2.401723e-09
2.30	7.04	3.990820e-09	4.092396e-09
2.30	7.08	6.373024e-09	6.556938e-09
2.30	7.12	9.685380e-09	1.000124e-08
2.30	7.16	1.400432e-08	1.451075e-08
2.30	7.20	1.922910e-08	1.997916e-08
2.30	7.24	2.515467e-08	2.618496e-08
2.30	7.28	3.155910e-08	3.288587e-08
2.30	7.32	3.825762e-08	3.987620e-08
2.30	7.36	4.514678e-08	4.702927e-08
2.30	7.40	5.220945e-08	5.430440e-08
2.30	7.44	5.949976e-08	6.173640e-08
2.30	7.48	6.714098e-08	6.943366e-08
2.30	7.52	7.527865e-08	7.753562e-08
2.30	7.56	8.407257e-08	8.620419e-08
2.30	7.60	9.375937e-08	9.567654e-08
2.30	7.64	1.046323e-07	1.062526e-07
2.30	7.68	1.169454e-07	1.182191e-07
2.30	7.72	1.308678e-07	1.317893e-07
2.30	7.76	1.464876e-07	1.470906e-07
2.30	7.80	1.638153e-07	1.641614e-07
2.30	7.84	1.827476e-07	1.829107e-07
2.30	7.88	2.030073e-07	2.030521e-07
2.30	7.92	2.241165e-07	2.240732e-07
2.30	7.96	2.454960e-07	2.453405e-07
2.30	8.00	2.666694e-07	2.663191e-07
2.30	8.04	2.873562e-07	2.866785e-07
2.30	8.08	3.073877e-07	3.062040e-07
2.30	8.12	3.266063e-07	3.246872e-07
2.30	8.16	3.448815e-07	3.419490e-07
2.30	8.20	3.622052e-07	3.579573e-07
2.30	8.24	3.787485e-07	3.728965e-07
2.30	8.28	3.948059e-07	3.871063e-07
2.30	8.32	4.106696e-07	4.009417e-07
2.30	8.36	4.265435e-07	4.146723e-07
2.30	8.40	4.424723e-07	4.284149e-07
2.30	8.44	4.582798e-07	4.420754e-07
2.30	8.48	4.735764e-07	4.553320e-07
2.30	8.52	4.878641e-07	4.677089e-07
2.30	8.56	5.007133e-07	4.787597e-07
2.30	8.60	5.119195e-07	4.882575e-07
2.30	8.64	5.215807e-07	4.962914e-07
2.30	8.68	5.301368e-07	5.033018e-07
2.30	8.72	5.384084e-07	5.101104e-07
2.30	8.76	5.475284e-07	5.178537e-07
2.30	8.80	5.585709e-07	5.276250e-07
2.30	8.84	5.723703e-07	5.403062e-07
2.30	8.88	5.897824e-07	5.568347e-07
2.30	8.92	6.122307e-07	5.787345e-07
2.30	8.96	6.418825e-07	6.082742e-07
2.30	9.00	6.810471e-07	6.478421e-07
2.30	9.04	7.317017e-07	6.994375e-07
2.30	9.08	7.961059e-07	7.652812e-07
2.30	9.12	8.792093e-07	8.503796e-07
2.30	9.16	9.908985e-07	9.649828e-07
2.30	9.20	1.145217e-06	1.123805e-06
2.30	9.24	1.356777e-06	1.342152e-06
2.30	9.28	1.637728e-06	1.632606e-06
2.30	9.32	1.998505e-06	2.005842e-06
2.30	9.36	2.450446e-06	2.473461e-06
2.30	9.40	3.007784e-06	3.050027e-06
2.30	9.44	3.690494e-06	3.755889e-06
2.30	9.48	4.529419e-06	4.622304e-06
2.30	9.52	5.572065e-06	5.697438e-06
2.30	9.56	6.889154e-06	7.053294e-06
2.30	9.60	8.584362e-06	8.795793e-06
2.30	9.64	1.080286e-05	1.107348e-05
2.30	9.68	1.371937e-05	1.406586e-05
2.30	9.72	1.751695e-05	1.796289e-05
2.30	9.76	2.237001e-05	2.294853e-05
2.30	9.80	2.842767e-05	2.918307e-05
2.30	9.84	3.579356e-05	3.678027e-05
2.30	9.88	4.448341e-05	4.576061e-05
2.30	9.92	5.435016e-05	5.596972e-05
2.30	9.96	6.502543e-05	6.701204e-05
2.30	10.00	7.598396e-05	7.831676e-05
2.30	10.04	8.671592e-05	8.932208e-05
2.30	10.08	9.686354e-05	9.962376e-05
2.30	10.12	1.062614e-04	1.090205e-04
2.30	10.16	1.148966e-04	1.174737e-04
2.30	10.20	1.228171e-04	1.250143e-04
2.30	10.24	1.300594e-04	1.316710e-04
2.30	10.28	1.366137e-04	1.374365e-04
2.30	10.32	1.423950e-04	1.422379e-04
2.30	10.36	1.472664e-04	1.459573e-04
2.30	10.40	1.511136e-04	1.485035e-04
2.30	10.44	1.538863e-04	1.498659e-04
2.30	10.48	1.556006e-04	1.501258e-04
2.30	10.52	1.563344e-04	1.494318e-04
2.30	10.56	1.562025e-04	1.479571e-04
2.30	10.60	1.553333e-04	1.458679e-04
2.30	10.64	1.538493e-04	1.433052e-04
2.30	10.68	1.518507e-04	1.403767e-04
2.30	10.72	1.494130e-04	1.371623e-04
2.30	10.76	1.465992e-04	1.337260e-04
2.30	10.80	1.434782e-04	1.301348e-04
2.30	10.84	1.401314e-04	1.264651e-04
2.30	10.88	1.366400e-04	1.227933e-04
2.30	10.92	1.330794e-04	1.191865e-04
2.30	10.96	1.295177e-04	1.156987e-04
2.30	11.00	1.260119e-04	1.123687e-04
2.30	11.04	1.226052e-04	1.092201e-04
2.30	11.08	1.193304e-04	1.062664e-04
2.30	11.12	1.162162e-04	1.035191e-04
2.30	11.16	1.132840e-04	1.009858e-04
2.30	11.20	1.105431e-04	9.866428e-05
2.30	11.24	1.079932e-04	9.654528e-05
2.30	11.28	1.056290e-04	9.461587e-05
2.30	11.32	1.034425e-04	9.286131e-05
2.30	11.36	1.014252e-04	9.126724e-05
2.30	11.40	9.956778e-05	8.981995e-05
2.30	11.44	9.785989e-05	8.850578e-05
2.30	11.48	9.629413e-05	8.731509e-05
2.30	11.52	9.486312e-05	8.623942e-05
2.30	11.56	9.355614e-05	8.526843e-05
2.30	11.60	9.236315e-05	8.439227e-05
2.30	11.64	9.127593e-05	8.360230e-05
2.30	11.68	9.028564e-05	8.289072e-05
2.30	11.72	8.938345e-05	8.225047e-05
2.30	11.76	8.856137e-05	8.167538e-05
2.30	11.80	8.781257e-05	8.116028e-05
2.30	11.84	8.713105e-05	8.070062e-05
2.30	11.88	8.651137e-05	8.029215e-05
2.30	11.92	8.594811e-05	7.993053e-05
2.30	11.96	8.543712e-05	7.961253e-05
2.30	12.00	8.497485e-05	7.933538e-05
2.30	12.04	8.455820e-05	7.909662e-05
2.30	12.08	8.418443e-05	7.889404e-05
2.30	12.12	8.385104e-05	7.872563e-05
2.30	12.16	8.355577e-05	7.858953e-05
2.30	12.20	8.329658e-05	7.848405e-05
2.30	12.24	8.307162e-05	7.840764e-05
2.30	12.28	8.287924e-05	7.835892e-05
2.30	12.32	8.271790e-05	7.833661e-05
2.30	12.36	8.258620e-05	7.833950e-05
2.30	12.40	8.248279e-05	7.836641e-05
2.30	12.44	8.240626e-05	7.841611e-05
2.30	12.48	8.235527e-05	7.848742e-05
2.30	12.52	8.232866e-05	7.857933e-05
2.30	12.56	8.232533e-05	7.869087e-05
2.30	12.60	8.234429e-05	7.882118e-05
2.30	12.64	8.238453e-05	7.896934e-05
2.30	12.68	8.244511e-05	7.913459e-05
2.30	12.72	8.252567e-05	7.931672e-05
2.30	12.76	8.262628e-05	7.951586e-05
2.30	12.80	8.274668e-05	7.973182e-05
2.30	12.84	8.288625e-05	7.996404e-05
2.30	12.88	8.304453e-05	8.021219e-05
2.30	12.92	8.322143e-05	8.047631e-05
2.30	12.96	8.341709e-05	8.075659e-05
2.30	13.00	8.363147e-05	8.105306e-05
2.30	13.04	8.386419e-05	8.136534e-05
2.30	13.08	8.411459e-05	8.169284e-05
2.30	13.12	8.438194e-05	8.203492e-05
2.30	13.16	8.466567e-05	8.239110e-05
2.30	13.20	8.496531e-05	8.276095e-05
2.30	13.24	8.528040e-05	8.314413e-05
2.30	13.28	8.561065e-05	8.354040e-05
2.30	13.32	8.595615e-05	8.394996e-05
2.30	13.36	8.631697e-05	8.437292e-05
2.30	13.40	8.669319e-05	8.480941e-05
2.30	13.44	8.708485e-05	8.525952e-05
2.30	13.48	8.749191e-05	8.572327e-05
2.30	13.52	8.791419e-05	8.620051e-05
2.30	13.56	8.835143e-05	8.669100e-05
2.30	13.60	8.880324e-05	8.719441e-05
2.30	13.64	8.926872e-05	8.770978e-05
2.30	13.68	8.974640e-05	8.823571e-05
2.30	13.72	9.023496e-05	8.877091e-05
2.30	13.76	9.073289e-05	8.931391e-05
2.30	13.80	9.123838e-05	8.986288e-05
2.30	13.84	9.175058e-05	9.041764e-05
2.30	13.88	9.227674e-05	9.098586e-05
2.30	13.92	9.282035e-05	9.157015e-05
2.30	13.96	9.337610e-05	9.216413e-05
2.30	14.00	9.392871e-05	9.275189e-05
2.30	14.04	9.446523e-05	9.332225e-05
2.30	14.08	9.498547e-05	9.387534e-05
2.30	14.12	9.548781e-05	9.440911e-05
2.30	14.16	9.596648e-05	9.491768e-05
2.30	14.20	9.641426e-05	9.539368e-05
2.30	14.24	9.682268e-05	9.582853e-05
2.30	14.28	9.718068e-05	9.621097e-05
2.30	14.32	9.747444e-05	9.652704e-05
2.30	14.36	9.769020e-05	9.676316e-05
2.30	14.40	9.781438e-05	9.690592e-05
2.30	14.44	9.783375e-05	9.694185e-05
2.30	14.48	9.772463e-05	9.684467e-05
2.30	14.52	9.741902e-05	9.654043e-05
2.30	14.56	9.679350e-05	9.590136e-05
2.30	14.60	9.568031e-05	9.475423e-05
2.30	14.64	9.384147e-05	9.285424e-05
2.30	14.68	9.095368e-05	8.986800e-05
2.30	14.72	8.668711e-05	8.550264e-05
2.30	14.76	8.129184e-05	8.006527e-05
