# Photo-pion interaction rate for the cosmic infrared and optical background radiation model of Finke et al. 2010 (Model C)
#  (redshift dependent)z	log10(gamma)	1/lambda_proton [1/Mpc]	1/lambda_neutron [1/Mpc]
0.50	15.88	9.435939e-06	9.000314e-06
0.50	15.92	5.760140e-06	5.402842e-06
0.50	15.96	2.601250e-06	2.319337e-06
0.50	16.00	0.000000e+00	0.000000e+00
0.60	6.00	0.000000e+00	0.000000e+00
0.60	6.04	0.000000e+00	0.000000e+00
0.60	6.08	0.000000e+00	0.000000e+00
0.60	6.12	0.000000e+00	0.000000e+00
0.60	6.16	0.000000e+00	0.000000e+00
0.60	6.20	0.000000e+00	0.000000e+00
0.60	6.24	0.000000e+00	0.000000e+00
0.60	6.28	0.000000e+00	0.000000e+00
0.60	6.32	0.000000e+00	0.000000e+00
0.60	6.36	0.000000e+00	0.000000e+00
0.60	6.40	0.000000e+00	0.000000e+00
0.60	6.44	0.000000e+00	0.000000e+00
0.60	6.48	0.000000e+00	0.000000e+00
0.60	6.52	0.000000e+00	0.000000e+00
0.60	6.56	0.000000e+00	0.000000e+00
0.60	6.60	0.000000e+00	0.000000e+00
0.60	6.64	3.975725e-64	4.385184e-64
0.60	6.68	5.817249e-63	6.113298e-63
0.60	6.72	2.259457e-62	2.346629e-62
0.60	6.76	5.567012e-16	5.157251e-16
0.60	6.80	1.057509e-12	1.053434e-12
0.60	6.84	1.170992e-11	1.181827e-11
0.60	6.88	5.247514e-11	5.318725e-11
0.60	6.92	1.579788e-10	1.605356e-10
0.60	6.96	3.795786e-10	3.865512e-10
0.60	7.00	7.905477e-10	8.067654e-10
0.60	7.04	1.494248e-09	1.528309e-09
0.60	7.08	2.633515e-09	2.700173e-09
0.60	7.12	4.391299e-09	4.514526e-09
0.60	7.16	6.967162e-09	7.181766e-09
0.60	7.20	1.055012e-08	1.090096e-08
0.60	7.24	1.531665e-08	1.585699e-08
0.60	7.28	2.143926e-08	2.222924e-08
0.60	7.32	2.909154e-08	3.019610e-08
0.60	7.36	3.845564e-08	3.994102e-08
0.60	7.40	4.973304e-08	5.166249e-08
0.60	7.44	6.317173e-08	6.560258e-08
0.60	7.48	7.911587e-08	8.209918e-08
0.60	7.52	9.804247e-08	1.016268e-07
0.60	7.56	1.205688e-07	1.248061e-07
0.60	7.60	1.474508e-07	1.523997e-07
0.60	7.64	1.795748e-07	1.853039e-07
0.60	7.68	2.179387e-07	2.245351e-07
0.60	7.72	2.636294e-07	2.712069e-07
0.60	7.76	3.177872e-07	3.264895e-07
0.60	7.80	3.815577e-07	3.915564e-07
0.60	7.84	4.560502e-07	4.675378e-07
0.60	7.88	5.423085e-07	5.554884e-07
0.60	7.92	6.412609e-07	6.563352e-07
0.60	7.96	7.536444e-07	7.707939e-07
0.60	8.00	8.799255e-07	8.992802e-07
0.60	8.04	1.020224e-06	1.041825e-06
0.60	8.08	1.174237e-06	1.197997e-06
0.60	8.12	1.341181e-06	1.366846e-06
0.60	8.16	1.519773e-06	1.546882e-06
0.60	8.20	1.708244e-06	1.736096e-06
0.60	8.24	1.904402e-06	1.932026e-06
0.60	8.28	2.105720e-06	2.131862e-06
0.60	8.32	2.309450e-06	2.332576e-06
0.60	8.36	2.512759e-06	2.531074e-06
0.60	8.40	2.712901e-06	2.724383e-06
0.60	8.44	2.907406e-06	2.909861e-06
0.60	8.48	3.094274e-06	3.085415e-06
0.60	8.52	3.272178e-06	3.249713e-06
0.60	8.56	3.440662e-06	3.402410e-06
0.60	8.60	3.600345e-06	3.544353e-06
0.60	8.64	3.753097e-06	3.677774e-06
0.60	8.68	3.902160e-06	3.806403e-06
0.60	8.72	4.052166e-06	3.935485e-06
0.60	8.76	4.209038e-06	4.071653e-06
0.60	8.80	4.379746e-06	4.222665e-06
0.60	8.84	4.571923e-06	4.396958e-06
0.60	8.88	4.793336e-06	4.603083e-06
0.60	8.92	5.051280e-06	4.849020e-06
0.60	8.96	5.351924e-06	5.141455e-06
0.60	9.00	5.699708e-06	5.485111e-06
0.60	9.04	6.096860e-06	5.882207e-06
0.60	9.08	6.543114e-06	6.332132e-06
0.60	9.12	7.035635e-06	6.831350e-06
0.60	9.16	7.569174e-06	7.373574e-06
0.60	9.20	8.136450e-06	7.950177e-06
0.60	9.24	8.728711e-06	8.550829e-06
0.60	9.28	9.336466e-06	9.164334e-06
0.60	9.32	9.950392e-06	9.779652e-06
0.60	9.36	1.056245e-05	1.038716e-05
0.60	9.40	1.116728e-05	1.098021e-05
0.60	9.44	1.176407e-05	1.155713e-05
0.60	9.48	1.235885e-05	1.212368e-05
0.60	9.52	1.296756e-05	1.269633e-05
0.60	9.56	1.361978e-05	1.330608e-05
0.60	9.60	1.436308e-05	1.400307e-05
0.60	9.64	1.526772e-05	1.486136e-05
0.60	9.68	1.643098e-05	1.598350e-05
0.60	9.72	1.798052e-05	1.750401e-05
0.60	9.76	2.007562e-05	1.959066e-05
0.60	9.80	2.290533e-05	2.244250e-05
0.60	9.84	2.668251e-05	2.628348e-05
0.60	9.88	3.163325e-05	3.135119e-05
0.60	9.92	3.798201e-05	3.788089e-05
0.60	9.96	4.593360e-05	4.608607e-05
0.60	10.00	5.565403e-05	5.613758e-05
0.60	10.04	6.725244e-05	6.814393e-05
0.60	10.08	8.076679e-05	8.213535e-05
0.60	10.12	9.615482e-05	9.805354e-05
0.60	10.16	1.132914e-04	1.157485e-04
0.60	10.20	1.319726e-04	1.349828e-04
0.60	10.24	1.519254e-04	1.554417e-04
0.60	10.28	1.728220e-04	1.767502e-04
0.60	10.32	1.942976e-04	1.984928e-04
0.60	10.36	2.159691e-04	2.202351e-04
0.60	10.40	2.374527e-04	2.415458e-04
0.60	10.44	2.583807e-04	2.620164e-04
0.60	10.48	2.784152e-04	2.812788e-04
0.60	10.52	2.972589e-04	2.990186e-04
0.60	10.56	3.146628e-04	3.149850e-04
0.60	10.60	3.304300e-04	3.289951e-04
0.60	10.64	3.444159e-04	3.409337e-04
0.60	10.68	3.565266e-04	3.507502e-04
0.60	10.72	3.667156e-04	3.584529e-04
0.60	10.76	3.749793e-04	3.641009e-04
0.60	10.80	3.813523e-04	3.677958e-04
0.60	10.84	3.859015e-04	3.696726e-04
0.60	10.88	3.887191e-04	3.698882e-04
0.60	10.92	3.898995e-04	3.685967e-04
0.60	10.96	3.894930e-04	3.658985e-04
0.60	11.00	3.875760e-04	3.619086e-04
0.60	11.04	3.842652e-04	3.567707e-04
0.60	11.08	3.796904e-04	3.506307e-04
0.60	11.12	3.739633e-04	3.436045e-04
0.60	11.16	3.671560e-04	3.357559e-04
0.60	11.20	3.593250e-04	3.271221e-04
0.60	11.24	3.506222e-04	3.178304e-04
0.60	11.28	3.414897e-04	3.083168e-04
0.60	11.32	3.324449e-04	2.991100e-04
0.60	11.36	3.237843e-04	2.905072e-04
0.60	11.40	3.156107e-04	2.825945e-04
0.60	11.44	3.079252e-04	2.753520e-04
0.60	11.48	3.006515e-04	2.686894e-04
0.60	11.52	2.937160e-04	2.625132e-04
0.60	11.56	2.870708e-04	2.567474e-04
0.60	11.60	2.806653e-04	2.513165e-04
0.60	11.64	2.745873e-04	2.462736e-04
0.60	11.68	2.689413e-04	2.417037e-04
0.60	11.72	2.637028e-04	2.375891e-04
0.60	11.76	2.588496e-04	2.338863e-04
0.60	11.80	2.544159e-04	2.305597e-04
0.60	11.84	2.503974e-04	2.275727e-04
0.60	11.88	2.467566e-04	2.248846e-04
0.60	11.92	2.434528e-04	2.224609e-04
0.60	11.96	2.404578e-04	2.202808e-04
0.60	12.00	2.377482e-04	2.183289e-04
0.60	12.04	2.352978e-04	2.165863e-04
0.60	12.08	2.330796e-04	2.150321e-04
0.60	12.12	2.310688e-04	2.136470e-04
0.60	12.16	2.292438e-04	2.124138e-04
0.60	12.20	2.275867e-04	2.113186e-04
0.60	12.24	2.260828e-04	2.103497e-04
0.60	12.28	2.247197e-04	2.094974e-04
0.60	12.32	2.234870e-04	2.087536e-04
0.60	12.36	2.223757e-04	2.081114e-04
0.60	12.40	2.213781e-04	2.075643e-04
0.60	12.44	2.204870e-04	2.071067e-04
0.60	12.48	2.196959e-04	2.067335e-04
0.60	12.52	2.189990e-04	2.064396e-04
0.60	12.56	2.183905e-04	2.062201e-04
0.60	12.60	2.178652e-04	2.060708e-04
0.60	12.64	2.174181e-04	2.059873e-04
0.60	12.68	2.170447e-04	2.059656e-04
0.60	12.72	2.167409e-04	2.060022e-04
0.60	12.76	2.165033e-04	2.060941e-04
0.60	12.80	2.163278e-04	2.062378e-04
0.60	12.84	2.162105e-04	2.064298e-04
0.60	12.88	2.161481e-04	2.066672e-04
0.60	12.92	2.161379e-04	2.069476e-04
0.60	12.96	2.161776e-04	2.072690e-04
0.60	13.00	2.162656e-04	2.076302e-04
0.60	13.04	2.164005e-04	2.080303e-04
0.60	13.08	2.165818e-04	2.084687e-04
0.60	13.12	2.168090e-04	2.089455e-04
0.60	13.16	2.170823e-04	2.094610e-04
0.60	13.20	2.174020e-04	2.100158e-04
0.60	13.24	2.177685e-04	2.106104e-04
0.60	13.28	2.181825e-04	2.112458e-04
0.60	13.32	2.186443e-04	2.119225e-04
0.60	13.36	2.191545e-04	2.126412e-04
0.60	13.40	2.197130e-04	2.134020e-04
0.60	13.44	2.203196e-04	2.142047e-04
0.60	13.48	2.209732e-04	2.150484e-04
0.60	13.52	2.216720e-04	2.159314e-04
0.60	13.56	2.224133e-04	2.168510e-04
0.60	13.60	2.231934e-04	2.178037e-04
0.60	13.64	2.240078e-04	2.187848e-04
0.60	13.68	2.248509e-04	2.197891e-04
0.60	13.72	2.257166e-04	2.208107e-04
0.60	13.76	2.265989e-04	2.218435e-04
0.60	13.80	2.274920e-04	2.228820e-04
0.60	13.84	2.283908e-04	2.239215e-04
0.60	13.88	2.292914e-04	2.249583e-04
0.60	13.92	2.301915e-04	2.259904e-04
0.60	13.96	2.310904e-04	2.270174e-04
0.60	14.00	2.319892e-04	2.280409e-04
0.60	14.04	2.328907e-04	2.290637e-04
0.60	14.08	2.337990e-04	2.300901e-04
0.60	14.12	2.347191e-04	2.311255e-04
0.60	14.16	2.356571e-04	2.321759e-04
0.60	14.20	2.366190e-04	2.332476e-04
0.60	14.24	2.376105e-04	2.343460e-04
0.60	14.28	2.386362e-04	2.354759e-04
0.60	14.32	2.396990e-04	2.366398e-04
0.60	14.36	2.407991e-04	2.378377e-04
0.60	14.40	2.419321e-04	2.390648e-04
0.60	14.44	2.430872e-04	2.403094e-04
0.60	14.48	2.442438e-04	2.415501e-04
0.60	14.52	2.453675e-04	2.427506e-04
0.60	14.56	2.464051e-04	2.438559e-04
0.60	14.60	2.472811e-04	2.447887e-04
0.60	14.64	2.478942e-04	2.454451e-04
0.60	14.68	2.481173e-04	2.456960e-04
0.60	14.72	2.478008e-04	2.453911e-04
0.60	14.76	2.467824e-04	2.443677e-04
0.60	14.80	2.448952e-04	2.424601e-04
0.60	14.84	2.419832e-04	2.395145e-04
0.60	14.88	2.379134e-04	2.354037e-04
0.60	14.92	2.325922e-04	2.300384e-04
0.60	14.96	2.259707e-04	2.233742e-04
0.60	15.00	2.180502e-04	2.154179e-04
0.60	15.04	2.088871e-04	2.062313e-04
0.60	15.08	1.985894e-04	1.959304e-04
0.60	15.12	1.873146e-04	1.846725e-04
0.60	15.16	1.752503e-04	1.726475e-04
0.60	15.20	1.626103e-04	1.600694e-04
0.60	15.24	1.496194e-04	1.471643e-04
0.60	15.28	1.365061e-04	1.341594e-04
0.60	15.32	1.234904e-04	1.212699e-04
0.60	15.36	1.107635e-04	1.086830e-04
0.60	15.40	9.849306e-05	9.656269e-05
0.60	15.44	8.681408e-05	8.504130e-05
0.60	15.48	7.583220e-05	7.421986e-05
0.60	15.52	6.561853e-05	6.416537e-05
0.60	15.56	5.621498e-05	5.491664e-05
0.60	15.60	4.763428e-05	4.648411e-05
0.60	15.64	3.986896e-05	3.885903e-05
0.60	15.68	3.289513e-05	3.201587e-05
0.60	15.72	2.667376e-05	2.591451e-05
0.60	15.76	2.115784e-05	2.050772e-05
0.60	15.80	1.629327e-05	1.574153e-05
0.60	15.84	1.202355e-05	1.155984e-05
0.60	15.88	8.291428e-06	7.905645e-06
0.60	15.92	5.043574e-06	4.728263e-06
0.60	15.96	2.267275e-06	2.020358e-06
0.60	16.00	0.000000e+00	0.000000e+00
0.70	6.00	0.000000e+00	0.000000e+00
0.70	6.04	0.000000e+00	0.000000e+00
0.70	6.08	0.000000e+00	0.000000e+00
0.70	6.12	0.000000e+00	0.000000e+00
0.70	6.16	0.000000e+00	0.000000e+00
0.70	6.20	0.000000e+00	0.000000e+00
0.70	6.24	0.000000e+00	0.000000e+00
0.70	6.28	0.000000e+00	0.000000e+00
0.70	6.32	0.000000e+00	0.000000e+00
0.70	6.36	0.000000e+00	0.000000e+00
0.70	6.40	0.000000e+00	0.000000e+00
0.70	6.44	0.000000e+00	0.000000e+00
0.70	6.48	0.000000e+00	0.000000e+00
0.70	6.52	0.000000e+00	0.000000e+00
0.70	6.56	0.000000e+00	0.000000e+00
0.70	6.60	0.000000e+00	0.000000e+00
0.70	6.64	3.631339e-64	4.005330e-64
0.70	6.68	5.313346e-63	5.583751e-63
0.70	6.72	2.063738e-62	2.143359e-62
0.70	6.76	5.207359e-16	4.824842e-16
0.70	6.80	9.992099e-13	9.953455e-13
0.70	6.84	1.143758e-11	1.154329e-11
0.70	6.88	5.230270e-11	5.301161e-11
0.70	6.92	1.590905e-10	1.616611e-10
0.70	6.96	3.843665e-10	3.914140e-10
0.70	7.00	8.028200e-10	8.192572e-10
0.70	7.04	1.519456e-09	1.554026e-09
0.70	7.08	2.679041e-09	2.746739e-09
0.70	7.12	4.466929e-09	4.592137e-09
0.70	7.16	7.084764e-09	7.302967e-09
0.70	7.20	1.072040e-08	1.107726e-08
0.70	7.24	1.554466e-08	1.609416e-08
0.70	7.28	2.172073e-08	2.252329e-08
0.70	7.32	2.940943e-08	3.052972e-08
0.70	7.36	3.877641e-08	4.027950e-08
0.70	7.40	5.000287e-08	5.194962e-08
0.70	7.44	6.331244e-08	6.575629e-08
0.70	7.48	7.902226e-08	8.200875e-08
0.70	7.52	9.758094e-08	1.011517e-07
0.70	7.56	1.195730e-07	1.237716e-07
0.70	7.60	1.457131e-07	1.505887e-07
0.70	7.64	1.768329e-07	1.824430e-07
0.70	7.68	2.138599e-07	2.202784e-07
0.70	7.72	2.577931e-07	2.651179e-07
0.70	7.76	3.096696e-07	3.180261e-07
0.70	7.80	3.705208e-07	3.800591e-07
0.70	7.84	4.413363e-07	4.522243e-07
0.70	7.88	5.230432e-07	5.354566e-07
0.70	7.92	6.164645e-07	6.305757e-07
0.70	7.96	7.222504e-07	7.382110e-07
0.70	8.00	8.408057e-07	8.587185e-07
0.70	8.04	9.722157e-07	9.920998e-07
0.70	8.08	1.116169e-06	1.137923e-06
0.70	8.12	1.271900e-06	1.295267e-06
0.70	8.16	1.438166e-06	1.462697e-06
0.70	8.20	1.613263e-06	1.638285e-06
0.70	8.24	1.795087e-06	1.819678e-06
0.70	8.28	1.981222e-06	2.004198e-06
0.70	8.32	2.169058e-06	2.188974e-06
0.70	8.36	2.355925e-06	2.371100e-06
0.70	8.40	2.539271e-06	2.547815e-06
0.70	8.44	2.716843e-06	2.716713e-06
0.70	8.48	2.886878e-06	2.875953e-06
0.70	8.52	3.048290e-06	3.024456e-06
0.70	8.56	3.200866e-06	3.162124e-06
0.70	8.60	3.345454e-06	3.290040e-06
0.70	8.64	3.484128e-06	3.410631e-06
0.70	8.68	3.620293e-06	3.527785e-06
0.70	8.72	3.758685e-06	3.646833e-06
0.70	8.76	3.905260e-06	3.774424e-06
0.70	8.80	4.066935e-06	3.918230e-06
0.70	8.84	4.251185e-06	4.086496e-06
0.70	8.88	4.465507e-06	4.287458e-06
0.70	8.92	4.716810e-06	4.528658e-06
0.70	8.96	5.010758e-06	4.816222e-06
0.70	9.00	5.351189e-06	5.154206e-06
0.70	9.04	5.739678e-06	5.544112e-06
0.70	9.08	6.175271e-06	5.984581e-06
0.70	9.12	6.654471e-06	6.471362e-06
0.70	9.16	7.171468e-06	6.997560e-06
0.70	9.20	7.718563e-06	7.554108e-06
0.70	9.24	8.286778e-06	8.130455e-06
0.70	9.28	8.866630e-06	8.715437e-06
0.70	9.32	9.449044e-06	9.298320e-06
0.70	9.36	1.002646e-05	9.870052e-06
0.70	9.40	1.059424e-05	1.042482e-05
0.70	9.44	1.115245e-05	1.096196e-05
0.70	9.48	1.170813e-05	1.148843e-05
0.70	9.52	1.227828e-05	1.202187e-05
0.70	9.56	1.289354e-05	1.259455e-05
0.70	9.60	1.360250e-05	1.325769e-05
0.70	9.64	1.447615e-05	1.408624e-05
0.70	9.68	1.561228e-05	1.518329e-05
0.70	9.72	1.713847e-05	1.668332e-05
0.70	9.76	1.921306e-05	1.875309e-05
0.70	9.80	2.202294e-05	2.158933e-05
0.70	9.84	2.577713e-05	2.541195e-05
0.70	9.88	3.069566e-05	3.045212e-05
0.70	9.92	3.699438e-05	3.693596e-05
0.70	9.96	4.486682e-05	4.506503e-05
0.70	10.00	5.446482e-05	5.499526e-05
0.70	10.04	6.588084e-05	6.681747e-05
0.70	10.08	7.913467e-05	8.054270e-05
0.70	10.12	9.416554e-05	9.609315e-05
0.70	10.16	1.108306e-04	1.133002e-04
0.70	10.20	1.289109e-04	1.319105e-04
0.70	10.24	1.481232e-04	1.515991e-04
0.70	10.28	1.681352e-04	1.719866e-04
0.70	10.32	1.885845e-04	1.926606e-04
0.70	10.36	2.090974e-04	2.131984e-04
0.70	10.40	2.293069e-04	2.331875e-04
0.70	10.44	2.488678e-04	2.522454e-04
0.70	10.48	2.674700e-04	2.700356e-04
0.70	10.52	2.848465e-04	2.862785e-04
0.70	10.56	3.007787e-04	3.007575e-04
0.70	10.60	3.150983e-04	3.133225e-04
0.70	10.64	3.276878e-04	3.238890e-04
0.70	10.68	3.384767e-04	3.324321e-04
0.70	10.72	3.474375e-04	3.389805e-04
0.70	10.76	3.545820e-04	3.436087e-04
0.70	10.80	3.599558e-04	3.464284e-04
0.70	10.84	3.636331e-04	3.475789e-04
0.70	10.88	3.657095e-04	3.472171e-04
0.70	10.92	3.662824e-04	3.454952e-04
0.70	10.96	3.654101e-04	3.425166e-04
0.70	11.00	3.631742e-04	3.383960e-04
0.70	11.04	3.596897e-04	3.332709e-04
0.70	11.08	3.550825e-04	3.272782e-04
0.70	11.12	3.494608e-04	3.205268e-04
0.70	11.16	3.428967e-04	3.130778e-04
0.70	11.20	3.354483e-04	3.049688e-04
0.70	11.24	3.272578e-04	2.963170e-04
0.70	11.28	3.187205e-04	2.875095e-04
0.70	11.32	3.102936e-04	2.790108e-04
0.70	11.36	3.022379e-04	2.710793e-04
0.70	11.40	2.946426e-04	2.637882e-04
0.70	11.44	2.875074e-04	2.571169e-04
0.70	11.48	2.807639e-04	2.509834e-04
0.70	11.52	2.743456e-04	2.453030e-04
0.70	11.56	2.682086e-04	2.400065e-04
0.70	11.60	2.623080e-04	2.350266e-04
0.70	11.64	2.567196e-04	2.304087e-04
0.70	11.68	2.515326e-04	2.262249e-04
0.70	11.72	2.467236e-04	2.224577e-04
0.70	11.76	2.422717e-04	2.190672e-04
0.70	11.80	2.382054e-04	2.160207e-04
0.70	11.84	2.345190e-04	2.132847e-04
0.70	11.88	2.311781e-04	2.108224e-04
0.70	11.92	2.281458e-04	2.086024e-04
0.70	11.96	2.253963e-04	2.066060e-04
0.70	12.00	2.229081e-04	2.048188e-04
0.70	12.04	2.206574e-04	2.032234e-04
0.70	12.08	2.186196e-04	2.018011e-04
0.70	12.12	2.167722e-04	2.005342e-04
0.70	12.16	2.150959e-04	1.994074e-04
0.70	12.20	2.135743e-04	1.984078e-04
0.70	12.24	2.121941e-04	1.975249e-04
0.70	12.28	2.109440e-04	1.967500e-04
0.70	12.32	2.098146e-04	1.960755e-04
0.70	12.36	2.087975e-04	1.954950e-04
0.70	12.40	2.078857e-04	1.950027e-04
0.70	12.44	2.070724e-04	1.945934e-04
0.70	12.48	2.063519e-04	1.942622e-04
0.70	12.52	2.057186e-04	1.940044e-04
0.70	12.56	2.051672e-04	1.938157e-04
0.70	12.60	2.046929e-04	1.936919e-04
0.70	12.64	2.042913e-04	1.936292e-04
0.70	12.68	2.039581e-04	1.936239e-04
0.70	12.72	2.036895e-04	1.936727e-04
0.70	12.76	2.034824e-04	1.937730e-04
0.70	12.80	2.033331e-04	1.939215e-04
0.70	12.84	2.032381e-04	1.941149e-04
0.70	12.88	2.031942e-04	1.943506e-04
0.70	12.92	2.031991e-04	1.946265e-04
0.70	12.96	2.032506e-04	1.949408e-04
0.70	13.00	2.033472e-04	1.952924e-04
0.70	13.04	2.034879e-04	1.956803e-04
0.70	13.08	2.036721e-04	1.961044e-04
0.70	13.12	2.038994e-04	1.965645e-04
0.70	13.16	2.041702e-04	1.970612e-04
0.70	13.20	2.044846e-04	1.975949e-04
0.70	13.24	2.048432e-04	1.981663e-04
0.70	13.28	2.052465e-04	1.987762e-04
0.70	13.32	2.056950e-04	1.994251e-04
0.70	13.36	2.061889e-04	2.001136e-04
0.70	13.40	2.067284e-04	2.008417e-04
0.70	13.44	2.073130e-04	2.016092e-04
0.70	13.48	2.079416e-04	2.024150e-04
0.70	13.52	2.086123e-04	2.032575e-04
0.70	13.56	2.093223e-04	2.041338e-04
0.70	13.60	2.100680e-04	2.050403e-04
0.70	13.64	2.108448e-04	2.059725e-04
0.70	13.68	2.116471e-04	2.069250e-04
0.70	13.72	2.124691e-04	2.078921e-04
0.70	13.76	2.133047e-04	2.088679e-04
0.70	13.80	2.141487e-04	2.098474e-04
0.70	13.84	2.149961e-04	2.108258e-04
0.70	13.88	2.158435e-04	2.118001e-04
0.70	13.92	2.166891e-04	2.127688e-04
0.70	13.96	2.175328e-04	2.137319e-04
0.70	14.00	2.183761e-04	2.146915e-04
0.70	14.04	2.192222e-04	2.156508e-04
0.70	14.08	2.200755e-04	2.166145e-04
0.70	14.12	2.209414e-04	2.175881e-04
0.70	14.16	2.218259e-04	2.185777e-04
0.70	14.20	2.227350e-04	2.195894e-04
0.70	14.24	2.236739e-04	2.206283e-04
0.70	14.28	2.246470e-04	2.216987e-04
0.70	14.32	2.256565e-04	2.228027e-04
0.70	14.36	2.267022e-04	2.239396e-04
0.70	14.40	2.277789e-04	2.251039e-04
0.70	14.44	2.288752e-04	2.262836e-04
0.70	14.48	2.299700e-04	2.274563e-04
0.70	14.52	2.310281e-04	2.285851e-04
0.70	14.56	2.319959e-04	2.296148e-04
0.70	14.60	2.327973e-04	2.304671e-04
0.70	14.64	2.333307e-04	2.310381e-04
0.70	14.68	2.334696e-04	2.311998e-04
0.70	14.72	2.330670e-04	2.308038e-04
0.70	14.76	2.319618e-04	2.296893e-04
0.70	14.80	2.299924e-04	2.276960e-04
0.70	14.84	2.270112e-04	2.246786e-04
0.70	14.88	2.228932e-04	2.205181e-04
0.70	14.92	2.175554e-04	2.151360e-04
0.70	14.96	2.109633e-04	2.085024e-04
0.70	15.00	2.031316e-04	2.006374e-04
0.70	15.04	1.941295e-04	1.916152e-04
0.70	15.08	1.840770e-04	1.815640e-04
0.70	15.12	1.731415e-04	1.706503e-04
0.70	15.16	1.615137e-04	1.590662e-04
0.70	15.20	1.494092e-04	1.470280e-04
0.70	15.24	1.370496e-04	1.347573e-04
0.70	15.28	1.246503e-04	1.224672e-04
0.70	15.32	1.124157e-04	1.103581e-04
0.70	15.36	1.005241e-04	9.860432e-05
0.70	15.40	8.912664e-05	8.735251e-05
0.70	15.44	7.833539e-05	7.671230e-05
0.70	15.48	6.824073e-05	6.677046e-05
0.70	15.52	5.890007e-05	5.757995e-05
0.70	15.56	5.033908e-05	4.916347e-05
0.70	15.60	4.255812e-05	4.152002e-05
0.70	15.64	3.554440e-05	3.463580e-05
0.70	15.68	2.927021e-05	2.848156e-05
0.70	15.72	2.369136e-05	2.301199e-05
0.70	15.76	1.875862e-05	1.817823e-05
0.70	15.80	1.442049e-05	1.392911e-05
0.70	15.84	1.062349e-05	1.021143e-05
0.70	15.88	7.311661e-06	6.969338e-06
0.70	15.92	4.434739e-06	4.155518e-06
0.70	15.96	1.984807e-06	1.767646e-06
0.70	16.00	0.000000e+00	0.000000e+00
0.80	6.00	0.000000e+00	0.000000e+00
0.80	6.04	0.000000e+00	0.000000e+00
0.80	6.08	0.000000e+00	0.000000e+00
0.80	6.12	0.000000e+00	0.000000e+00
0.80	6.16	0.000000e+00	0.000000e+00
0.80	6.20	0.000000e+00	0.000000e+00
0.80	6.24	0.000000e+00	0.000000e+00
0.80	6.28	0.000000e+00	0.000000e+00
0.80	6.32	0.000000e+00	0.000000e+00
0.80	6.36	0.000000e+00	0.000000e+00
0.80	6.40	0.000000e+00	0.000000e+00
0.80	6.44	0.000000e+00	0.000000e+00
0.80	6.48	0.000000e+00	0.000000e+00
0.80	6.52	0.000000e+00	0.000000e+00
0.80	6.56	0.000000e+00	0.000000e+00
0.80	6.60	0.000000e+00	0.000000e+00
0.80	6.64	3.325506e-64	3.667999e-64
0.80	6.68	4.865854e-63	5.113485e-63
0.80	6.72	1.889929e-62	1.962845e-62
0.80	6.76	4.901394e-16	4.570175e-16
0.80	6.80	1.001607e-12	9.989493e-13
0.80	6.84	1.178226e-11	1.189632e-11
0.80	6.88	5.419823e-11	5.494303e-11
0.80	6.92	1.647941e-10	1.674730e-10
0.80	6.96	3.974828e-10	4.047966e-10
0.80	7.00	8.284722e-10	8.454807e-10
0.80	7.04	1.564489e-09	1.600175e-09
0.80	7.08	2.752152e-09	2.821891e-09
0.80	7.12	4.578321e-09	4.707070e-09
0.80	7.16	7.243881e-09	7.467828e-09
0.80	7.20	1.093152e-08	1.129692e-08
0.80	7.24	1.580338e-08	1.636445e-08
0.80	7.28	2.201098e-08	2.282784e-08
0.80	7.32	2.970022e-08	3.083642e-08
0.80	7.36	3.901891e-08	4.053736e-08
0.80	7.40	5.012777e-08	5.208586e-08
0.80	7.44	6.322723e-08	6.567345e-08
0.80	7.48	7.861011e-08	8.158373e-08
0.80	7.52	9.669923e-08	1.002344e-07
0.80	7.56	1.180476e-07	1.221798e-07
0.80	7.60	1.433291e-07	1.480980e-07
0.80	7.64	1.733213e-07	1.787738e-07
0.80	7.68	2.088818e-07	2.150795e-07
0.80	7.72	2.509244e-07	2.579510e-07
0.80	7.76	3.003882e-07	3.083526e-07
0.80	7.80	3.581970e-07	3.672300e-07
0.80	7.84	4.252309e-07	4.354781e-07
0.80	7.88	5.023128e-07	5.139255e-07
0.80	7.92	5.901753e-07	6.033001e-07
0.80	7.96	6.893975e-07	7.041610e-07
0.80	8.00	8.003359e-07	8.168189e-07
0.80	8.04	9.230528e-07	9.412573e-07
0.80	8.08	1.057237e-06	1.077053e-06
0.80	8.12	1.202148e-06	1.223320e-06
0.80	8.16	1.356585e-06	1.378681e-06
0.80	8.20	1.518911e-06	1.541291e-06
0.80	8.24	1.687110e-06	1.708903e-06
0.80	8.28	1.858881e-06	1.878971e-06
0.80	8.32	2.031750e-06	2.048787e-06
0.80	8.36	2.203217e-06	2.215627e-06
0.80	8.40	2.370918e-06	2.376940e-06
0.80	8.44	2.532810e-06	2.530547e-06
0.80	8.48	2.687352e-06	2.674838e-06
0.80	8.52	2.833680e-06	2.808970e-06
0.80	8.56	2.971792e-06	2.933060e-06
0.80	8.60	3.102731e-06	3.048381e-06
0.80	8.64	3.228723e-06	3.157513e-06
0.80	8.68	3.353278e-06	3.264433e-06
0.80	8.72	3.481173e-06	3.374498e-06
0.80	8.76	3.618332e-06	3.494298e-06
0.80	8.80	3.771553e-06	3.631354e-06
0.80	8.84	3.948097e-06	3.793664e-06
0.80	8.88	4.155145e-06	3.989097e-06
