# Photo-pion interaction rate for the cosmic infrared and optical background radiation (best) model of Dominguez et al. 2011 (arXiv:1007.1459)
#  (redshift dependent)z	log10(gamma)	1/lambda_proton [1/Mpc]	1/lambda_neutron [1/Mpc]
0.80	14.92	3.798534e-04	3.743212e-04
0.80	14.96	3.529752e-04	3.474401e-04
0.80	15.00	3.239526e-04	3.184208e-04
0.80	15.04	2.930915e-04	2.876799e-04
0.80	15.08	2.612867e-04	2.560166e-04
0.80	15.12	2.290400e-04	2.240583e-04
0.80	15.16	1.975926e-04	1.929261e-04
0.80	15.20	1.674658e-04	1.632582e-04
0.80	15.24	1.399651e-04	1.362241e-04
0.80	15.28	1.151975e-04	1.119665e-04
0.80	15.32	9.369729e-05	9.094249e-05
0.80	15.36	7.522103e-05	7.292437e-05
0.80	15.40	5.980068e-05	5.790812e-05
0.80	15.44	4.702892e-05	4.549494e-05
0.80	15.48	3.668709e-05	3.545615e-05
0.80	15.52	2.835793e-05	2.738049e-05
0.80	15.56	2.174787e-05	2.097726e-05
0.80	15.60	1.651460e-05	1.590822e-05
0.80	15.64	1.237866e-05	1.190231e-05
0.80	15.68	9.109826e-06	8.735830e-06
0.80	15.72	6.523810e-06	6.230381e-06
0.80	15.76	4.476509e-06	4.246495e-06
0.80	15.80	2.853715e-06	2.673603e-06
0.80	15.84	1.566038e-06	1.425186e-06
0.80	15.88	5.426025e-07	4.326151e-07
0.80	15.92	0.000000e+00	0.000000e+00
0.80	15.96	0.000000e+00	0.000000e+00
0.80	16.00	0.000000e+00	0.000000e+00
1.00	6.00	0.000000e+00	0.000000e+00
1.00	6.04	0.000000e+00	0.000000e+00
1.00	6.08	0.000000e+00	0.000000e+00
1.00	6.12	0.000000e+00	0.000000e+00
1.00	6.16	0.000000e+00	0.000000e+00
1.00	6.20	0.000000e+00	0.000000e+00
1.00	6.24	0.000000e+00	0.000000e+00
1.00	6.28	0.000000e+00	0.000000e+00
1.00	6.32	0.000000e+00	0.000000e+00
1.00	6.36	0.000000e+00	0.000000e+00
1.00	6.40	0.000000e+00	0.000000e+00
1.00	6.44	0.000000e+00	0.000000e+00
1.00	6.48	0.000000e+00	0.000000e+00
1.00	6.52	0.000000e+00	0.000000e+00
1.00	6.56	0.000000e+00	0.000000e+00
1.00	6.60	0.000000e+00	0.000000e+00
1.00	6.64	0.000000e+00	0.000000e+00
1.00	6.68	0.000000e+00	0.000000e+00
1.00	6.72	0.000000e+00	0.000000e+00
1.00	6.76	0.000000e+00	0.000000e+00
1.00	6.80	1.752264e-15	2.286420e-15
1.00	6.84	6.594436e-13	6.862968e-13
1.00	6.88	8.450992e-12	8.631062e-12
1.00	6.92	5.419604e-11	5.515327e-11
1.00	6.96	1.988545e-10	2.023990e-10
1.00	7.00	5.221900e-10	5.321215e-10
1.00	7.04	1.118492e-09	1.141744e-09
1.00	7.08	2.099283e-09	2.147634e-09
1.00	7.12	3.605671e-09	3.698471e-09
1.00	7.16	5.815205e-09	5.983202e-09
1.00	7.20	8.915701e-09	9.204005e-09
1.00	7.24	1.301724e-08	1.348124e-08
1.00	7.28	1.808858e-08	1.878227e-08
1.00	7.32	2.401261e-08	2.497913e-08
1.00	7.36	3.065827e-08	3.192536e-08
1.00	7.40	3.793200e-08	3.951069e-08
1.00	7.44	4.583698e-08	4.771970e-08
1.00	7.48	5.452676e-08	5.668823e-08
1.00	7.52	6.431985e-08	6.672347e-08
1.00	7.56	7.571424e-08	7.832213e-08
1.00	7.60	8.934374e-08	9.212941e-08
1.00	7.64	1.059163e-07	1.088765e-07
1.00	7.68	1.262621e-07	1.294226e-07
1.00	7.72	1.513256e-07	1.547505e-07
1.00	7.76	1.820787e-07	1.858959e-07
1.00	7.80	2.193555e-07	2.237581e-07
1.00	7.84	2.637750e-07	2.690013e-07
1.00	7.88	3.157486e-07	3.220529e-07
1.00	7.92	3.755112e-07	3.831342e-07
1.00	7.96	4.431996e-07	4.523416e-07
1.00	8.00	5.189588e-07	5.297570e-07
1.00	8.04	6.030404e-07	6.155540e-07
1.00	8.08	6.957671e-07	7.099653e-07
1.00	8.12	7.973153e-07	8.130635e-07
1.00	8.16	9.074677e-07	9.245150e-07
1.00	8.20	1.025468e-06	1.043422e-06
1.00	8.24	1.150069e-06	1.168367e-06
1.00	8.28	1.279625e-06	1.297531e-06
1.00	8.32	1.412193e-06	1.428815e-06
1.00	8.36	1.545495e-06	1.559782e-06
1.00	8.40	1.676935e-06	1.687665e-06
1.00	8.44	1.803793e-06	1.809574e-06
1.00	8.48	1.923486e-06	1.922771e-06
1.00	8.52	2.034099e-06	2.025243e-06
1.00	8.56	2.134859e-06	2.116189e-06
1.00	8.60	2.226670e-06	2.196603e-06
1.00	8.64	2.312106e-06	2.269297e-06
1.00	8.68	2.394827e-06	2.338275e-06
1.00	8.72	2.479229e-06	2.408387e-06
1.00	8.76	2.570756e-06	2.485631e-06
1.00	8.80	2.676204e-06	2.577446e-06
1.00	8.84	2.802012e-06	2.691015e-06
1.00	8.88	2.953639e-06	2.832606e-06
1.00	8.92	3.135791e-06	3.007678e-06
1.00	8.96	3.351877e-06	3.220163e-06
1.00	9.00	3.603265e-06	3.471627e-06
1.00	9.04	3.887831e-06	3.759686e-06
1.00	9.08	4.198928e-06	4.076833e-06
1.00	9.12	4.528012e-06	4.412978e-06
1.00	9.16	4.876161e-06	4.767805e-06
1.00	9.20	5.263917e-06	5.161588e-06
1.00	9.24	5.727916e-06	5.631568e-06
1.00	9.28	6.315621e-06	6.226105e-06
1.00	9.32	7.088368e-06	7.007766e-06
1.00	9.36	8.129595e-06	8.062214e-06
1.00	9.40	9.552079e-06	9.506133e-06
1.00	9.44	1.150532e-05	1.149511e-05
1.00	9.48	1.417575e-05	1.422396e-05
1.00	9.52	1.778413e-05	1.792363e-05
1.00	9.56	2.258642e-05	2.286163e-05
1.00	9.60	2.886127e-05	2.932993e-05
1.00	9.64	3.689458e-05	3.762814e-05
1.00	9.68	4.696567e-05	4.804543e-05
1.00	9.72	5.933902e-05	6.085093e-05
1.00	9.76	7.426361e-05	7.629465e-05
1.00	9.80	9.197356e-05	9.460795e-05
1.00	9.84	1.126833e-04	1.159981e-04
1.00	9.88	1.365692e-04	1.406286e-04
1.00	9.92	1.637381e-04	1.685862e-04
1.00	9.96	1.942012e-04	1.998536e-04
1.00	10.00	2.278444e-04	2.342792e-04
1.00	10.04	2.644005e-04	2.715490e-04
1.00	10.08	3.034179e-04	3.111549e-04
1.00	10.12	3.442543e-04	3.523859e-04
1.00	10.16	3.860675e-04	3.943219e-04
1.00	10.20	4.278613e-04	4.358824e-04
1.00	10.24	4.685638e-04	4.759099e-04
1.00	10.28	5.070971e-04	5.132443e-04
1.00	10.32	5.424445e-04	5.467960e-04
1.00	10.36	5.737171e-04	5.756181e-04
1.00	10.40	6.002422e-04	5.990064e-04
1.00	10.44	6.216244e-04	6.165705e-04
1.00	10.48	6.378005e-04	6.282968e-04
1.00	10.52	6.490084e-04	6.345180e-04
1.00	10.56	6.556846e-04	6.358056e-04
1.00	10.60	6.583756e-04	6.328703e-04
1.00	10.64	6.576366e-04	6.264519e-04
1.00	10.68	6.539753e-04	6.172532e-04
1.00	10.72	6.478189e-04	6.058907e-04
1.00	10.76	6.395438e-04	5.929069e-04
1.00	10.80	6.294679e-04	5.787573e-04
1.00	10.84	6.178886e-04	5.638389e-04
1.00	10.88	6.050822e-04	5.484878e-04
1.00	10.92	5.913277e-04	5.329994e-04
1.00	10.96	5.769034e-04	5.176259e-04
1.00	11.00	5.620878e-04	5.025736e-04
1.00	11.04	5.471342e-04	4.879969e-04
1.00	11.08	5.322619e-04	4.739994e-04
1.00	11.12	5.176552e-04	4.606494e-04
1.00	11.16	5.035010e-04	4.480274e-04
1.00	11.20	4.900149e-04	4.362627e-04
1.00	11.24	4.773610e-04	4.254465e-04
1.00	11.28	4.656075e-04	4.155867e-04
1.00	11.32	4.547598e-04	4.066409e-04
1.00	11.36	4.447812e-04	3.985385e-04
1.00	11.40	4.356092e-04	3.911965e-04
1.00	11.44	4.271806e-04	3.845370e-04
1.00	11.48	4.194295e-04	3.784845e-04
1.00	11.52	4.122968e-04	3.729757e-04
1.00	11.56	4.057627e-04	3.679870e-04
1.00	11.60	3.997916e-04	3.634855e-04
1.00	11.64	3.943265e-04	3.594229e-04
1.00	11.68	3.893272e-04	3.557549e-04
1.00	11.72	3.847650e-04	3.524442e-04
1.00	11.76	3.806036e-04	3.494570e-04
1.00	11.80	3.768057e-04	3.467630e-04
1.00	11.84	3.733391e-04	3.443374e-04
1.00	11.88	3.701783e-04	3.421616e-04
1.00	11.92	3.673005e-04	3.402188e-04
1.00	11.96	3.646846e-04	3.384932e-04
1.00	12.00	3.623108e-04	3.369692e-04
1.00	12.04	3.601615e-04	3.356332e-04
1.00	12.08	3.582215e-04	3.344731e-04
1.00	12.12	3.564770e-04	3.334780e-04
1.00	12.16	3.549158e-04	3.326378e-04
1.00	12.20	3.535268e-04	3.319437e-04
1.00	12.24	3.523002e-04	3.313874e-04
1.00	12.28	3.512270e-04	3.309614e-04
1.00	12.32	3.502990e-04	3.306589e-04
1.00	12.36	3.495086e-04	3.304734e-04
1.00	12.40	3.488490e-04	3.303991e-04
1.00	12.44	3.483139e-04	3.304306e-04
1.00	12.48	3.478976e-04	3.305629e-04
1.00	12.52	3.475944e-04	3.307911e-04
1.00	12.56	3.473987e-04	3.311103e-04
1.00	12.60	3.473057e-04	3.315162e-04
1.00	12.64	3.473112e-04	3.320053e-04
1.00	12.68	3.474114e-04	3.325744e-04
1.00	12.72	3.476029e-04	3.332204e-04
1.00	12.76	3.478824e-04	3.339407e-04
1.00	12.80	3.482473e-04	3.347331e-04
1.00	12.84	3.486947e-04	3.355949e-04
1.00	12.88	3.492217e-04	3.365237e-04
1.00	12.92	3.498257e-04	3.375174e-04
1.00	12.96	3.505044e-04	3.385738e-04
1.00	13.00	3.512557e-04	3.396917e-04
1.00	13.04	3.520787e-04	3.408701e-04
1.00	13.08	3.529715e-04	3.421075e-04
1.00	13.12	3.539326e-04	3.434027e-04
1.00	13.16	3.549607e-04	3.447551e-04
1.00	13.20	3.560564e-04	3.461653e-04
1.00	13.24	3.572193e-04	3.476335e-04
1.00	13.28	3.584517e-04	3.491621e-04
1.00	13.32	3.597534e-04	3.507512e-04
1.00	13.36	3.611261e-04	3.524027e-04
1.00	13.40	3.625686e-04	3.541153e-04
1.00	13.44	3.640786e-04	3.558872e-04
1.00	13.48	3.656548e-04	3.577173e-04
1.00	13.52	3.672964e-04	3.596050e-04
1.00	13.56	3.690022e-04	3.615493e-04
1.00	13.60	3.707696e-04	3.635478e-04
1.00	13.64	3.725962e-04	3.655976e-04
1.00	13.68	3.744698e-04	3.676867e-04
1.00	13.72	3.763842e-04	3.698096e-04
1.00	13.76	3.783327e-04	3.719595e-04
1.00	13.80	3.803082e-04	3.741297e-04
1.00	13.84	3.823041e-04	3.763137e-04
1.00	13.88	3.843150e-04	3.785089e-04
1.00	13.92	3.863846e-04	3.807615e-04
1.00	13.96	3.885253e-04	3.830781e-04
1.00	14.00	3.907075e-04	3.854278e-04
1.00	14.04	3.929176e-04	3.877998e-04
1.00	14.08	3.951487e-04	3.901870e-04
1.00	14.12	3.973941e-04	3.925834e-04
1.00	14.16	3.996465e-04	3.949813e-04
1.00	14.20	4.018970e-04	3.973707e-04
1.00	14.24	4.040884e-04	3.996881e-04
1.00	14.28	4.061539e-04	4.018697e-04
1.00	14.32	4.080047e-04	4.038209e-04
1.00	14.36	4.095148e-04	4.054147e-04
1.00	14.40	4.105345e-04	4.064985e-04
1.00	14.44	4.108567e-04	4.068593e-04
1.00	14.48	4.103244e-04	4.063586e-04
1.00	14.52	4.087695e-04	4.048075e-04
1.00	14.56	4.060207e-04	4.020598e-04
1.00	14.60	4.019190e-04	3.979305e-04
1.00	14.64	3.962595e-04	3.922389e-04
1.00	14.68	3.888565e-04	3.847740e-04
1.00	14.72	3.795059e-04	3.753651e-04
1.00	14.76	3.680659e-04	3.638387e-04
1.00	14.80	3.543633e-04	3.500647e-04
1.00	14.84	3.383455e-04	3.339533e-04
1.00	14.88	3.199268e-04	3.154767e-04
1.00	14.92	2.992385e-04	2.947194e-04
1.00	14.96	2.764107e-04	2.719074e-04
1.00	15.00	2.520040e-04	2.475243e-04
1.00	15.04	2.263045e-04	2.219482e-04
1.00	15.08	2.000814e-04	1.958662e-04
1.00	15.12	1.737728e-04	1.698233e-04
1.00	15.16	1.484315e-04	1.447675e-04
1.00	15.20	1.244718e-04	1.212087e-04
1.00	15.24	1.029392e-04	1.000761e-04
1.00	15.28	8.385193e-05	8.141375e-05
1.00	15.32	6.755321e-05	6.550389e-05
1.00	15.36	5.377255e-05	5.208711e-05
1.00	15.40	4.244466e-05	4.107387e-05
1.00	15.44	3.319901e-05	3.210067e-05
1.00	15.48	2.580568e-05	2.493347e-05
1.00	15.52	1.991684e-05	1.922830e-05
1.00	15.56	1.526352e-05	1.472218e-05
1.00	15.60	1.159008e-05	1.116459e-05
1.00	15.64	8.687973e-06	8.353700e-06
1.00	15.68	6.394114e-06	6.131646e-06
1.00	15.72	4.579269e-06	4.373327e-06
1.00	15.76	3.142373e-06	2.980926e-06
1.00	15.80	2.003323e-06	1.876893e-06
1.00	15.84	1.099420e-06	1.000541e-06
1.00	15.88	3.809453e-07	3.037277e-07
1.00	15.92	0.000000e+00	0.000000e+00
1.00	15.96	0.000000e+00	0.000000e+00
1.00	16.00	0.000000e+00	0.000000e+00
1.25	6.00	0.000000e+00	0.000000e+00
1.25	6.04	0.000000e+00	0.000000e+00
1.25	6.08	0.000000e+00	0.000000e+00
1.25	6.12	0.000000e+00	0.000000e+00
1.25	6.16	0.000000e+00	0.000000e+00
1.25	6.20	0.000000e+00	0.000000e+00
1.25	6.24	0.000000e+00	0.000000e+00
1.25	6.28	0.000000e+00	0.000000e+00
1.25	6.32	0.000000e+00	0.000000e+00
1.25	6.36	0.000000e+00	0.000000e+00
1.25	6.40	0.000000e+00	0.000000e+00
1.25	6.44	0.000000e+00	0.000000e+00
1.25	6.48	0.000000e+00	0.000000e+00
1.25	6.52	0.000000e+00	0.000000e+00
1.25	6.56	0.000000e+00	0.000000e+00
1.25	6.60	0.000000e+00	0.000000e+00
1.25	6.64	0.000000e+00	0.000000e+00
1.25	6.68	0.000000e+00	0.000000e+00
1.25	6.72	0.000000e+00	0.000000e+00
1.25	6.76	0.000000e+00	0.000000e+00
1.25	6.80	1.234527e-15	1.610014e-15
1.25	6.84	4.756089e-13	4.946285e-13
1.25	6.88	6.330437e-12	6.462382e-12
1.25	6.92	4.204301e-11	4.277544e-11
1.25	6.96	1.566101e-10	1.593789e-10
1.25	7.00	4.139462e-10	4.217749e-10
1.25	7.04	8.886049e-10	9.070034e-10
1.25	7.08	1.667224e-09	1.705523e-09
1.25	7.12	2.858486e-09	2.931967e-09
1.25	7.16	4.599059e-09	4.731987e-09
1.25	7.20	7.033422e-09	7.261423e-09
1.25	7.24	1.024224e-08	1.060893e-08
1.25	7.28	1.418926e-08	1.473655e-08
1.25	7.32	1.876746e-08	1.952763e-08
1.25	7.36	2.386093e-08	2.485295e-08
1.25	7.40	2.939068e-08	3.061965e-08
1.25	7.44	3.536508e-08	3.682136e-08
1.25	7.48	4.192479e-08	4.358533e-08
1.25	7.52	4.934909e-08	5.118332e-08
1.25	7.56	5.805747e-08	6.003586e-08
1.25	7.60	6.857240e-08	7.067691e-08
1.25	7.64	8.147011e-08	8.370391e-08
1.25	7.68	9.741796e-08	9.980933e-08
1.25	7.72	1.171624e-07	1.197719e-07
1.25	7.76	1.414516e-07	1.443908e-07
1.25	7.80	1.708928e-07	1.743235e-07
1.25	7.84	2.059036e-07	2.100189e-07
1.25	7.88	2.467599e-07	2.517618e-07
1.25	7.92	2.936242e-07	2.997006e-07
1.25	7.96	3.465694e-07	3.538721e-07
1.25	8.00	4.056578e-07	4.142814e-07
1.25	8.04	4.710491e-07	4.810207e-07
1.25	8.08	5.429818e-07	5.542544e-07
1.25	8.12	6.215853e-07	6.340307e-07
1.25	8.16	7.066608e-07	7.200601e-07
1.25	8.20	7.975409e-07	8.115647e-07
1.25	8.24	8.931499e-07	9.073306e-07
1.25	8.28	9.921073e-07	1.005841e-06
1.25	8.32	1.092809e-06	1.105377e-06
1.25	8.36	1.193414e-06	1.203979e-06
1.25	8.40	1.291868e-06	1.299459e-06
1.25	8.44	1.386064e-06	1.389577e-06
1.25	8.48	1.474036e-06	1.472254e-06
1.25	8.52	1.554407e-06	1.546049e-06
1.25	8.56	1.626780e-06	1.610558e-06
1.25	8.60	1.692166e-06	1.666889e-06
1.25	8.64	1.752967e-06	1.717652e-06
1.25	8.68	1.812349e-06	1.766312e-06
1.25	8.72	1.873909e-06	1.816841e-06
1.25	8.76	1.941973e-06	1.874015e-06
1.25	8.80	2.021882e-06	1.943688e-06
1.25	8.84	2.118556e-06	2.031366e-06
1.25	8.88	2.236001e-06	2.141682e-06
1.25	8.92	2.377586e-06	2.278566e-06
1.25	8.96	2.545587e-06	2.444658e-06
1.25	9.00	2.740644e-06	2.640682e-06
1.25	9.04	2.960674e-06	2.864273e-06
1.25	9.08	3.200075e-06	3.109075e-06
1.25	9.12	3.452057e-06	3.367009e-06
1.25	9.16	3.718386e-06	3.638730e-06
1.25	9.20	4.017392e-06	3.942463e-06
1.25	9.24	4.380545e-06	4.310320e-06
1.25	9.28	4.847667e-06	4.782960e-06
1.25	9.32	5.469514e-06	5.412227e-06
1.25	9.36	6.314903e-06	6.268833e-06
1.25	9.40	7.476859e-06	7.449093e-06
1.25	9.44	9.078521e-06	9.081247e-06
1.25	9.48	1.127267e-05	1.132508e-05
1.25	9.52	1.423848e-05	1.436812e-05
1.25	9.56	1.818143e-05	1.842526e-05
1.25	9.60	2.332228e-05	2.372788e-05
1.25	9.64	2.988312e-05	3.050881e-05
1.25	9.68	3.807545e-05	3.898665e-05
1.25	9.72	4.809374e-05	4.935833e-05
1.25	9.76	6.011668e-05	6.180196e-05
1.25	9.80	7.430934e-05	7.647881e-05
1.25	9.84	9.082025e-05	9.353011e-05
1.25	9.88	1.097659e-04	1.130606e-04
1.25	9.92	1.312043e-04	1.351108e-04
1.25	9.96	1.551147e-04	1.596353e-04
1.25	10.00	1.813747e-04	1.864805e-04
1.25	10.04	2.097391e-04	2.153629e-04
1.25	10.08	2.398167e-04	2.458455e-04
1.25	10.12	2.710679e-04	2.773340e-04
1.25	10.16	3.028023e-04	3.090762e-04
1.25	10.20	3.342204e-04	3.402074e-04
1.25	10.24	3.644838e-04	3.698246e-04
1.25	10.28	3.927720e-04	3.970468e-04
1.25	10.32	4.183330e-04	4.210706e-04
1.25	10.36	4.405333e-04	4.412239e-04
1.25	10.40	4.589258e-04	4.570435e-04
1.25	10.44	4.732919e-04	4.683248e-04
1.25	10.48	4.836776e-04	4.751638e-04
1.25	10.52	4.903576e-04	4.779200e-04
1.25	10.56	4.937397e-04	4.771154e-04
1.25	10.60	4.942909e-04	4.733513e-04
1.25	10.64	4.924576e-04	4.672209e-04
1.25	10.68	4.886260e-04	4.592615e-04
1.25	10.72	4.831023e-04	4.499219e-04
1.25	10.76	4.761461e-04	4.395815e-04
1.25	10.80	4.679704e-04	4.285475e-04
1.25	10.84	4.587778e-04	4.170861e-04
1.25	10.88	4.487654e-04	4.054258e-04
1.25	10.92	4.381378e-04	3.937694e-04
1.25	10.96	4.271030e-04	3.822915e-04
1.25	11.00	4.158709e-04	3.711340e-04
1.25	11.04	4.046317e-04	3.604022e-04
1.25	11.08	3.935462e-04	3.501629e-04
1.25	11.12	3.827446e-04	3.404566e-04
1.25	11.16	3.723521e-04	3.313283e-04
1.25	11.20	3.625068e-04	3.228535e-04
1.25	11.24	3.533094e-04	3.150825e-04
1.25	11.28	3.447963e-04	3.080116e-04
1.25	11.32	3.369611e-04	3.016047e-04
1.25	11.36	3.297696e-04	2.958081e-04
1.25	11.40	3.231717e-04	2.905602e-04
1.25	11.44	3.171175e-04	2.858037e-04
1.25	11.48	3.115563e-04	2.814836e-04
1.25	11.52	3.064431e-04	2.775534e-04
1.25	11.56	3.017596e-04	2.739937e-04
1.25	11.60	2.974783e-04	2.707798e-04
1.25	11.64	2.935584e-04	2.678774e-04
1.25	11.68	2.899710e-04	2.652558e-04
1.25	11.72	2.866953e-04	2.628890e-04
1.25	11.76	2.837057e-04	2.607536e-04
1.25	11.80	2.809763e-04	2.588288e-04
1.25	11.84	2.784849e-04	2.570974e-04
1.25	11.88	2.762136e-04	2.555465e-04
1.25	11.92	2.741466e-04	2.541643e-04
1.25	11.96	2.722691e-04	2.529396e-04
1.25	12.00	2.705671e-04	2.518615e-04
1.25	12.04	2.690283e-04	2.509203e-04
1.25	12.08	2.676417e-04	2.501074e-04
1.25	12.12	2.663975e-04	2.494148e-04
1.25	12.16	2.652869e-04	2.488353e-04
1.25	12.20	2.643021e-04	2.483625e-04
1.25	12.24	2.634357e-04	2.479904e-04
1.25	12.28	2.626814e-04	2.477135e-04
1.25	12.32	2.620333e-04	2.475269e-04
1.25	12.36	2.614858e-04	2.474259e-04
1.25	12.40	2.610341e-04	2.474062e-04
1.25	12.44	2.606736e-04	2.474640e-04
1.25	12.48	2.604002e-04	2.475958e-04
1.25	12.52	2.602098e-04	2.477978e-04
1.25	12.56	2.600981e-04	2.480665e-04
1.25	12.60	2.600619e-04	2.483988e-04
1.25	12.64	2.600980e-04	2.487922e-04
1.25	12.68	2.602039e-04	2.492443e-04
1.25	12.72	2.603768e-04	2.497531e-04
1.25	12.76	2.606146e-04	2.503166e-04
1.25	12.80	2.609155e-04	2.509332e-04
1.25	12.84	2.612773e-04	2.516012e-04
1.25	12.88	2.616979e-04	2.523187e-04
1.25	12.92	2.621754e-04	2.530840e-04
1.25	12.96	2.627080e-04	2.538957e-04
1.25	13.00	2.632943e-04	2.547528e-04
1.25	13.04	2.639337e-04	2.556548e-04
1.25	13.08	2.646249e-04	2.566006e-04
1.25	13.12	2.653668e-04	2.575894e-04
1.25	13.16	2.661585e-04	2.586207e-04
1.25	13.20	2.670006e-04	2.596952e-04
1.25	13.24	2.678929e-04	2.608131e-04
1.25	13.28	2.688375e-04	2.619765e-04
1.25	13.32	2.698342e-04	2.631857e-04
1.25	13.36	2.708845e-04	2.644420e-04
1.25	13.40	2.719873e-04	2.657444e-04
1.25	13.44	2.731403e-04	2.670909e-04
1.25	13.48	2.743426e-04	2.684807e-04
1.25	13.52	2.755936e-04	2.699135e-04
1.25	13.56	2.768923e-04	2.713883e-04
1.25	13.60	2.782365e-04	2.729032e-04
1.25	13.64	2.796244e-04	2.744559e-04
1.25	13.68	2.810459e-04	2.760365e-04
1.25	13.72	2.824959e-04	2.776402e-04
1.25	13.76	2.839698e-04	2.792628e-04
1.25	13.80	2.854624e-04	2.808990e-04
1.25	13.84	2.869688e-04	2.825443e-04
1.25	13.88	2.884853e-04	2.841971e-04
1.25	13.92	2.900491e-04	2.858967e-04
1.25	13.96	2.916701e-04	2.876477e-04
1.25	14.00	2.933214e-04	2.894224e-04
1.25	14.04	2.949908e-04	2.912112e-04
1.25	14.08	2.966730e-04	2.930085e-04
1.25	14.12	2.983627e-04	2.948093e-04
1.25	14.16	3.000546e-04	2.966085e-04
1.25	14.20	3.017424e-04	2.983983e-04
1.25	14.24	3.033773e-04	3.001250e-04
1.25	14.28	3.049019e-04	3.017331e-04
1.25	14.32	3.062426e-04	3.031450e-04
1.25	14.36	3.072942e-04	3.042540e-04
1.25	14.40	3.079331e-04	3.049348e-04
1.25	14.44	3.079887e-04	3.050115e-04
1.25	14.48	3.073387e-04	3.043787e-04
1.25	14.52	3.058565e-04	3.028921e-04
1.25	14.56	3.034132e-04	3.004441e-04
1.25	14.60	2.998941e-04	2.968983e-04
1.25	14.64	2.951434e-04	2.921184e-04
1.25	14.68	2.890220e-04	2.859452e-04
1.25	14.72	2.813805e-04	2.782565e-04
1.25	14.76	2.721220e-04	2.689299e-04
1.25	14.80	2.611247e-04	2.578781e-04
1.25	14.84	2.483637e-04	2.450466e-04
1.25	14.88	2.337928e-04	2.304360e-04
1.25	14.92	2.175402e-04	2.141368e-04
1.25	14.96	1.997393e-04	1.963606e-04
1.25	15.00	1.808704e-04	1.775239e-04
1.25	15.04	1.611759e-04	1.579408e-04
1.25	15.08	1.412689e-04	1.381586e-04
1.25	15.12	1.214991e-04	1.186112e-04
1.25	15.16	1.026887e-04	1.000360e-04
1.25	15.20	8.514148e-05	8.281079e-05
1.25	15.24	6.963741e-05	6.762226e-05
1.25	15.28	5.612924e-05	5.443897e-05
1.25	15.32	4.479488e-05	4.339567e-05
1.25	15.36	3.537549e-05	3.424108e-05
1.25	15.40	2.775576e-05	2.684566e-05
1.25	15.44	2.162883e-05	2.090697e-05
1.25	15.48	1.677861e-05	1.620993e-05
1.25	15.52	1.294708e-05	1.249955e-05
1.25	15.56	9.922711e-06	9.570847e-06
1.25	15.60	7.535135e-06	7.258559e-06
1.25	15.64	5.648750e-06	5.431449e-06
1.25	15.68	4.157596e-06	3.986959e-06
1.25	15.72	2.977726e-06	2.843827e-06
1.25	15.76	2.043486e-06	1.938508e-06
1.25	15.80	1.302834e-06	1.220618e-06
1.25	15.84	7.150296e-07	6.507248e-07
1.25	15.88	2.477674e-07	1.975458e-07
1.25	15.92	0.000000e+00	0.000000e+00
1.25	15.96	0.000000e+00	0.000000e+00
1.25	16.00	0.000000e+00	0.000000e+00
1.50	6.00	0.000000e+00	0.000000e+00
1.50	6.04	0.000000e+00	0.000000e+00
1.50	6.08	0.000000e+00	0.000000e+00
1.50	6.12	0.000000e+00	0.000000e+00
1.50	6.16	0.000000e+00	0.000000e+00
1.50	6.20	0.000000e+00	0.000000e+00
1.50	6.24	0.000000e+00	0.000000e+00
1.50	6.28	0.000000e+00	0.000000e+00
1.50	6.32	0.000000e+00	0.000000e+00
1.50	6.36	0.000000e+00	0.000000e+00
1.50	6.40	0.000000e+00	0.000000e+00
1.50	6.44	0.000000e+00	0.000000e+00
1.50	6.48	0.000000e+00	0.000000e+00
1.50	6.52	0.000000e+00	0.000000e+00
1.50	6.56	0.000000e+00	0.000000e+00
1.50	6.60	0.000000e+00	0.000000e+00
1.50	6.64	0.000000e+00	0.000000e+00
1.50	6.68	0.000000e+00	0.000000e+00
1.50	6.72	0.000000e+00	0.000000e+00
1.50	6.76	0.000000e+00	0.000000e+00
1.50	6.80	8.489733e-16	1.106562e-15
1.50	6.84	3.356988e-13	3.488594e-13
1.50	6.88	4.662066e-12	4.756977e-12
1.50	6.92	3.215560e-11	3.270813e-11
1.50	6.96	1.214757e-10	1.236071e-10
1.50	7.00	3.224596e-10	3.285295e-10
1.50	7.04	6.923213e-10	7.066150e-10
1.50	7.08	1.296593e-09	1.326339e-09
1.50	7.12	2.217150e-09	2.274156e-09
1.50	7.16	3.557199e-09	3.660199e-09
1.50	7.20	5.425763e-09	5.602279e-09
1.50	7.24	7.880264e-09	8.163827e-09
1.50	7.28	1.088362e-08	1.130586e-08
1.50	7.32	1.434365e-08	1.492799e-08
1.50	7.36	1.816495e-08	1.892389e-08
1.50	7.40	2.228587e-08	2.322101e-08
1.50	7.44	2.671867e-08	2.782037e-08
1.50	7.48	3.158471e-08	3.283351e-08
1.50	7.52	3.711755e-08	3.848921e-08
1.50	7.56	4.366160e-08	4.513409e-08
1.50	7.60	5.163742e-08	5.319919e-08
1.50	7.64	6.149493e-08	6.315236e-08
1.50	7.68	7.374760e-08	7.552761e-08
1.50	7.72	8.897083e-08	9.092612e-08
1.50	7.76	1.077393e-07	1.099631e-07
1.50	7.80	1.305055e-07	1.331302e-07
1.50	7.84	1.575547e-07	1.607354e-07
1.50	7.88	1.890458e-07	1.929400e-07
