# Photo-pion interaction rate for the cosmic infrared and optical background radiation model of Gilmore et al. 2012 (Evolving dust model, arXiv:1104.0671)
#  (redshift dependent)z	log10(gamma)	1/lambda_proton [1/Mpc]	1/lambda_neutron [1/Mpc]
0.20	6.24	3.688430e-13	3.779691e-13
0.20	6.28	7.140066e-13	7.321992e-13
0.20	6.32	1.412299e-12	1.447984e-12
0.20	6.36	2.750841e-12	2.819701e-12
0.20	6.40	5.160854e-12	5.290924e-12
0.20	6.44	9.293250e-12	9.533345e-12
0.20	6.48	1.611333e-11	1.654643e-11
0.20	6.52	2.699699e-11	2.775923e-11
0.20	6.56	4.380510e-11	4.510825e-11
0.20	6.60	6.893574e-11	7.108828e-11
0.20	6.64	1.054206e-10	1.088475e-10
0.20	6.68	1.570926e-10	1.623599e-10
0.20	6.72	2.287983e-10	2.366485e-10
0.20	6.76	3.268592e-10	3.382552e-10
0.20	6.80	4.610718e-10	4.772698e-10
0.20	6.84	6.491229e-10	6.718264e-10
0.20	6.88	9.242758e-10	9.559603e-10
0.20	6.92	1.339378e-09	1.383793e-09
0.20	6.96	1.969412e-09	2.032308e-09
0.20	7.00	2.914753e-09	3.004958e-09
0.20	7.04	4.308680e-09	4.439781e-09
0.20	7.08	6.326614e-09	6.519450e-09
0.20	7.12	9.187769e-09	9.473378e-09
0.20	7.16	1.314269e-08	1.356458e-08
0.20	7.20	1.844288e-08	1.905678e-08
0.20	7.24	2.531775e-08	2.618908e-08
0.20	7.28	3.397471e-08	3.517549e-08
0.20	7.32	4.461175e-08	4.621757e-08
0.20	7.36	5.742927e-08	5.951616e-08
0.20	7.40	7.264633e-08	7.528672e-08
0.20	7.44	9.052659e-08	9.378568e-08
0.20	7.48	1.114188e-07	1.153523e-07
0.20	7.52	1.357817e-07	1.404347e-07
0.20	7.56	1.642017e-07	1.696103e-07
0.20	7.60	1.974217e-07	2.036166e-07
0.20	7.64	2.363902e-07	2.434035e-07
0.20	7.68	2.823100e-07	2.901885e-07
0.20	7.72	3.366358e-07	3.454616e-07
0.20	7.76	4.009998e-07	4.109084e-07
0.20	7.80	4.770648e-07	4.882503e-07
0.20	7.84	5.664029e-07	5.791079e-07
0.20	7.88	6.704268e-07	6.849284e-07
0.20	7.92	7.903514e-07	8.069417e-07
0.20	7.96	9.271317e-07	9.460909e-07
0.20	8.00	1.081415e-06	1.102973e-06
0.20	8.04	1.253592e-06	1.277889e-06
0.20	8.08	1.443823e-06	1.470870e-06
0.20	8.12	1.651891e-06	1.681529e-06
0.20	8.16	1.876967e-06	1.908815e-06
0.20	8.20	2.117562e-06	2.150958e-06
0.20	8.24	2.371687e-06	2.405646e-06
0.20	8.28	2.636944e-06	2.670150e-06
0.20	8.32	2.910601e-06	2.941423e-06
0.20	8.36	3.189450e-06	3.215953e-06
0.20	8.40	3.469614e-06	3.489554e-06
0.20	8.44	3.746736e-06	3.757563e-06
0.20	8.48	4.016272e-06	4.015167e-06
0.20	8.52	4.273844e-06	4.257797e-06
0.20	8.56	4.515829e-06	4.481729e-06
0.20	8.60	4.739846e-06	4.684599e-06
0.20	8.64	4.944896e-06	4.865586e-06
0.20	8.68	5.131459e-06	5.025518e-06
0.20	8.72	5.301467e-06	5.166822e-06
0.20	8.76	5.458448e-06	5.293677e-06
0.20	8.80	5.607247e-06	5.411692e-06
0.20	8.84	5.753464e-06	5.527305e-06
0.20	8.88	5.903502e-06	5.647875e-06
0.20	8.92	6.065257e-06	5.782370e-06
0.20	8.96	6.247612e-06	5.940761e-06
0.20	9.00	6.458698e-06	6.132145e-06
0.20	9.04	6.704272e-06	6.362939e-06
0.20	9.08	6.986747e-06	6.635745e-06
0.20	9.12	7.306412e-06	6.950570e-06
0.20	9.16	7.665079e-06	7.308764e-06
0.20	9.20	8.068176e-06	7.715342e-06
0.20	9.24	8.522994e-06	8.177072e-06
0.20	9.28	9.037551e-06	8.701180e-06
0.20	9.32	9.621578e-06	9.296470e-06
0.20	9.36	1.028824e-05	9.975367e-06
0.20	9.40	1.105758e-05	1.075747e-05
0.20	9.44	1.195916e-05	1.167218e-05
0.20	9.48	1.303412e-05	1.276110e-05
0.20	9.52	1.433930e-05	1.408238e-05
0.20	9.56	1.595065e-05	1.571430e-05
0.20	9.60	1.796383e-05	1.775647e-05
0.20	9.64	2.049558e-05	2.033072e-05
0.20	9.68	2.368665e-05	2.358348e-05
0.20	9.72	2.769843e-05	2.768217e-05
0.20	9.76	3.271165e-05	3.281420e-05
0.20	9.80	3.892979e-05	3.919019e-05
0.20	9.84	4.657355e-05	4.703811e-05
0.20	9.88	5.587841e-05	5.660000e-05
0.20	9.92	6.708798e-05	6.812464e-05
0.20	9.96	8.043693e-05	8.184987e-05
0.20	10.00	9.614091e-05	9.799141e-05
0.20	10.04	1.143736e-04	1.167188e-04
0.20	10.08	1.352458e-04	1.381338e-04
0.20	10.12	1.587895e-04	1.622520e-04
0.20	10.16	1.849322e-04	1.889768e-04
0.20	10.20	2.134804e-04	2.180811e-04
0.20	10.24	2.441024e-04	2.491893e-04
0.20	10.28	2.763429e-04	2.817937e-04
0.20	10.32	3.096445e-04	3.152754e-04
0.20	10.36	3.433683e-04	3.489296e-04
0.20	10.40	3.768620e-04	3.820395e-04
0.20	10.44	4.094710e-04	4.138880e-04
0.20	10.48	4.405584e-04	4.437850e-04
0.20	10.52	4.695775e-04	4.711462e-04
0.20	10.56	4.960573e-04	4.954776e-04
0.20	10.60	5.196201e-04	5.164045e-04
0.20	10.64	5.400332e-04	5.337197e-04
0.20	10.68	5.571515e-04	5.473250e-04
0.20	10.72	5.709197e-04	5.572411e-04
0.20	10.76	5.813958e-04	5.636168e-04
0.20	10.80	5.886743e-04	5.666504e-04
0.20	10.84	5.929002e-04	5.666076e-04
0.20	10.88	5.942896e-04	5.638146e-04
0.20	10.92	5.930660e-04	5.586024e-04
0.20	10.96	5.894931e-04	5.513382e-04
0.20	11.00	5.838629e-04	5.423909e-04
0.20	11.04	5.764450e-04	5.320942e-04
0.20	11.08	5.675326e-04	5.207855e-04
0.20	11.12	5.574234e-04	5.087785e-04
0.20	11.16	5.463925e-04	4.963523e-04
0.20	11.20	5.347163e-04	4.837662e-04
0.20	11.24	5.226418e-04	4.712345e-04
0.20	11.28	5.103849e-04	4.589352e-04
0.20	11.32	4.981443e-04	4.470174e-04
0.20	11.36	4.860806e-04	4.355900e-04
0.20	11.40	4.743221e-04	4.247308e-04
0.20	11.44	4.629757e-04	4.144930e-04
0.20	11.48	4.521216e-04	4.049075e-04
0.20	11.52	4.418154e-04	3.959863e-04
0.20	11.56	4.320927e-04	3.877264e-04
0.20	11.60	4.229726e-04	3.801127e-04
0.20	11.64	4.144601e-04	3.731213e-04
0.20	11.68	4.065485e-04	3.667218e-04
0.20	11.72	3.992217e-04	3.608797e-04
0.20	11.76	3.924573e-04	3.555587e-04
0.20	11.80	3.862278e-04	3.507220e-04
0.20	11.84	3.805025e-04	3.463329e-04
0.20	11.88	3.752495e-04	3.423560e-04
0.20	11.92	3.704360e-04	3.387575e-04
0.20	11.96	3.660300e-04	3.355062e-04
0.20	12.00	3.620004e-04	3.325730e-04
0.20	12.04	3.583184e-04	3.299319e-04
0.20	12.08	3.549569e-04	3.275590e-04
0.20	12.12	3.518909e-04	3.254326e-04
0.20	12.16	3.490978e-04	3.235338e-04
0.20	12.20	3.465582e-04	3.218468e-04
0.20	12.24	3.442547e-04	3.203571e-04
0.20	12.28	3.421709e-04	3.190517e-04
0.20	12.32	3.402918e-04	3.179182e-04
0.20	12.36	3.386036e-04	3.169453e-04
0.20	12.40	3.370936e-04	3.161226e-04
0.20	12.44	3.357504e-04	3.154407e-04
0.20	12.48	3.345635e-04	3.148906e-04
0.20	12.52	3.335229e-04	3.144642e-04
0.20	12.56	3.326196e-04	3.141535e-04
0.20	12.60	3.318455e-04	3.139518e-04
0.20	12.64	3.311927e-04	3.138524e-04
0.20	12.68	3.306542e-04	3.138490e-04
0.20	12.72	3.302234e-04	3.139359e-04
0.20	12.76	3.298942e-04	3.141076e-04
0.20	12.80	3.296611e-04	3.143594e-04
0.20	12.84	3.295191e-04	3.146870e-04
0.20	12.88	3.294635e-04	3.150861e-04
0.20	12.92	3.294896e-04	3.155528e-04
0.20	12.96	3.295943e-04	3.160847e-04
0.20	13.00	3.297749e-04	3.166793e-04
0.20	13.04	3.300292e-04	3.173351e-04
0.20	13.08	3.303553e-04	3.180505e-04
0.20	13.12	3.307508e-04	3.188234e-04
0.20	13.16	3.312141e-04	3.196528e-04
0.20	13.20	3.317449e-04	3.205388e-04
0.20	13.24	3.323432e-04	3.214818e-04
0.20	13.28	3.330106e-04	3.224837e-04
0.20	13.32	3.337480e-04	3.235458e-04
0.20	13.36	3.345575e-04	3.246706e-04
0.20	13.40	3.354397e-04	3.258584e-04
0.20	13.44	3.363941e-04	3.271094e-04
0.20	13.48	3.374214e-04	3.284245e-04
0.20	13.52	3.385214e-04	3.298035e-04
0.20	13.56	3.396929e-04	3.312454e-04
0.20	13.60	3.409342e-04	3.327488e-04
0.20	13.64	3.422436e-04	3.343122e-04
0.20	13.68	3.436182e-04	3.359329e-04
0.20	13.72	3.450521e-04	3.376043e-04
0.20	13.76	3.465357e-04	3.393175e-04
0.20	13.80	3.480626e-04	3.410664e-04
0.20	13.84	3.496207e-04	3.428386e-04
0.20	13.88	3.512111e-04	3.446377e-04
0.20	13.92	3.528394e-04	3.464689e-04
0.20	13.96	3.545066e-04	3.483319e-04
0.20	14.00	3.561977e-04	3.502119e-04
0.20	14.04	3.579103e-04	3.521076e-04
0.20	14.08	3.596406e-04	3.540152e-04
0.20	14.12	3.613886e-04	3.559354e-04
0.20	14.16	3.631527e-04	3.578661e-04
0.20	14.20	3.649291e-04	3.598037e-04
0.20	14.24	3.667131e-04	3.617435e-04
0.20	14.28	3.684954e-04	3.636754e-04
0.20	14.32	3.702613e-04	3.655850e-04
0.20	14.36	3.719876e-04	3.674473e-04
0.20	14.40	3.736453e-04	3.692337e-04
0.20	14.44	3.751888e-04	3.708961e-04
0.20	14.48	3.765499e-04	3.723654e-04
0.20	14.52	3.776626e-04	3.735765e-04
0.20	14.56	3.784506e-04	3.744511e-04
0.20	14.60	3.788123e-04	3.748857e-04
0.20	14.64	3.786252e-04	3.747560e-04
0.20	14.68	3.777636e-04	3.739403e-04
0.20	14.72	3.760914e-04	3.722951e-04
0.20	14.76	3.734103e-04	3.696228e-04
0.20	14.80	3.695924e-04	3.658040e-04
0.20	14.84	3.644527e-04	3.606393e-04
0.20	14.88	3.577535e-04	3.539061e-04
0.20	14.92	3.494412e-04	3.455508e-04
0.20	14.96	3.392846e-04	3.353256e-04
0.20	15.00	3.271591e-04	3.231618e-04
0.20	15.04	3.132626e-04	3.092239e-04
0.20	15.08	2.974145e-04	2.933323e-04
0.20	15.12	2.800019e-04	2.759568e-04
0.20	15.16	2.613371e-04	2.573227e-04
0.20	15.20	2.414014e-04	2.374567e-04
0.20	15.24	2.209467e-04	2.171426e-04
0.20	15.28	2.002231e-04	1.965552e-04
0.20	15.32	1.794358e-04	1.759774e-04
0.20	15.36	1.593647e-04	1.561416e-04
0.20	15.40	1.400542e-04	1.370541e-04
0.20	15.44	1.218078e-04	1.190980e-04
0.20	15.48	1.049930e-04	1.025506e-04
0.20	15.52	8.950872e-05	8.732705e-05
0.20	15.56	7.560158e-05	7.369403e-05
0.20	15.60	6.325458e-05	6.158907e-05
0.20	15.64	5.233631e-05	5.090640e-05
0.20	15.68	4.294010e-05	4.172922e-05
0.20	15.72	3.489112e-05	3.386716e-05
0.20	15.76	2.803615e-05	2.718348e-05
0.20	15.80	2.230279e-05	2.160157e-05
0.20	15.84	1.756849e-05	1.699884e-05
0.20	15.88	1.371041e-05	1.325325e-05
0.20	15.92	1.060648e-05	1.024338e-05
0.20	15.96	8.136585e-06	7.851213e-06
0.20	16.00	6.191904e-06	5.969669e-06
0.40	6.00	7.561709e-15	7.485865e-15
0.40	6.04	1.804052e-14	1.807127e-14
0.40	6.08	3.788461e-14	3.822793e-14
0.40	6.12	7.300160e-14	7.404345e-14
0.40	6.16	1.333697e-13	1.358371e-13
0.40	6.20	2.394266e-13	2.447327e-13
0.40	6.24	4.408561e-13	4.517451e-13
0.40	6.28	8.523862e-13	8.741014e-13
0.40	6.32	1.685722e-12	1.728259e-12
0.40	6.36	3.280540e-12	3.362467e-12
0.40	6.40	6.151617e-12	6.306208e-12
0.40	6.44	1.108282e-11	1.136830e-11
0.40	6.48	1.923382e-11	1.974955e-11
0.40	6.52	3.223913e-11	3.314819e-11
0.40	6.56	5.228173e-11	5.383700e-11
0.40	6.60	8.215137e-11	8.471920e-11
0.40	6.64	1.253773e-10	1.294606e-10
0.40	6.68	1.864249e-10	1.926923e-10
0.40	6.72	2.708985e-10	2.802241e-10
0.40	6.76	3.860594e-10	3.995682e-10
0.40	6.80	5.433187e-10	5.624675e-10
0.40	6.84	7.635253e-10	7.902859e-10
0.40	6.88	1.085866e-09	1.123113e-09
0.40	6.92	1.572303e-09	1.624405e-09
0.40	6.96	2.310401e-09	2.384074e-09
0.40	7.00	3.417487e-09	3.523060e-09
0.40	7.04	5.050542e-09	5.203957e-09
0.40	7.08	7.417167e-09	7.642940e-09
0.40	7.12	1.077534e-08	1.110999e-08
0.40	7.16	1.541504e-08	1.590960e-08
0.40	7.20	2.162035e-08	2.233990e-08
0.40	7.24	2.964193e-08	3.066253e-08
0.40	7.28	3.969573e-08	4.110069e-08
0.40	7.32	5.197159e-08	5.384762e-08
0.40	7.36	6.663490e-08	6.906721e-08
0.40	7.40	8.383826e-08	8.690385e-08
0.40	7.44	1.037536e-07	1.075146e-07
0.40	7.48	1.266262e-07	1.311253e-07
0.40	7.52	1.528116e-07	1.580702e-07
0.40	7.56	1.828000e-07	1.888191e-07
0.40	7.60	2.172454e-07	2.240098e-07
0.40	7.64	2.570267e-07	2.645140e-07
0.40	7.68	3.033100e-07	3.115089e-07
0.40	7.72	3.575246e-07	3.664613e-07
0.40	7.76	4.212361e-07	4.309956e-07
0.40	7.80	4.959558e-07	5.066845e-07
0.40	7.84	5.829981e-07	5.948905e-07
0.40	7.88	6.834204e-07	6.967009e-07
0.40	7.92	7.980247e-07	8.129277e-07
0.40	7.96	9.273401e-07	9.440819e-07
0.40	8.00	1.071601e-06	1.090340e-06
0.40	8.04	1.230828e-06	1.251623e-06
0.40	8.08	1.404892e-06	1.427665e-06
0.40	8.12	1.593377e-06	1.617881e-06
0.40	8.16	1.795345e-06	1.821115e-06
0.40	8.20	2.009306e-06	2.035611e-06
0.40	8.24	2.233391e-06	2.259206e-06
0.40	8.28	2.465473e-06	2.489485e-06
0.40	8.32	2.703162e-06	2.723803e-06
0.40	8.36	2.943604e-06	2.959077e-06
0.40	8.40	3.183288e-06	3.191565e-06
0.40	8.44	3.418208e-06	3.417024e-06
0.40	8.48	3.644189e-06	3.631069e-06
0.40	8.52	3.857339e-06	3.829678e-06
0.40	8.56	4.054696e-06	4.009847e-06
0.40	8.60	4.234656e-06	4.170034e-06
0.40	8.64	4.397118e-06	4.310348e-06
0.40	8.68	4.543585e-06	4.432670e-06
0.40	8.72	4.677043e-06	4.540494e-06
0.40	8.76	4.802068e-06	4.639038e-06
0.40	8.80	4.924396e-06	4.734767e-06
0.40	8.84	5.050283e-06	4.834749e-06
0.40	8.88	5.186731e-06	4.946906e-06
0.40	8.92	5.342307e-06	5.080833e-06
0.40	8.96	5.526266e-06	5.246835e-06
0.40	9.00	5.746446e-06	5.453623e-06
0.40	9.04	6.007510e-06	5.706355e-06
0.40	9.08	6.309858e-06	6.005368e-06
0.40	9.12	6.651500e-06	6.348104e-06
0.40	9.16	7.033070e-06	6.734525e-06
0.40	9.20	7.460015e-06	7.169516e-06
0.40	9.24	7.939774e-06	7.659862e-06
0.40	9.28	8.480906e-06	8.213201e-06
0.40	9.32	9.094734e-06	8.839876e-06
0.40	9.36	9.797305e-06	9.555277e-06
0.40	9.40	1.061363e-05	1.038417e-05
0.40	9.44	1.158091e-05	1.136396e-05
0.40	9.48	1.275088e-05	1.254745e-05
0.40	9.52	1.419404e-05	1.400719e-05
0.40	9.56	1.600281e-05	1.583887e-05
0.40	9.60	1.829117e-05	1.816163e-05
0.40	9.64	2.119558e-05	2.111820e-05
0.40	9.68	2.487852e-05	2.487766e-05
0.40	9.72	2.952325e-05	2.963025e-05
0.40	9.76	3.533052e-05	3.558423e-05
0.40	9.80	4.252015e-05	4.296710e-05
0.40	9.84	5.132188e-05	5.201583e-05
0.40	9.88	6.196918e-05	6.296966e-05
0.40	9.92	7.468822e-05	7.605810e-05
0.40	9.96	8.967713e-05	9.147931e-05
0.40	10.00	1.070928e-04	1.093855e-04
0.40	10.04	1.270283e-04	1.298595e-04
0.40	10.08	1.494970e-04	1.528979e-04
0.40	10.12	1.744164e-04	1.783932e-04
0.40	10.16	2.015885e-04	2.061136e-04
0.40	10.20	2.306926e-04	2.356953e-04
0.40	10.24	2.612764e-04	2.666331e-04
0.40	10.28	2.927927e-04	2.983210e-04
0.40	10.32	3.246324e-04	3.300863e-04
0.40	10.36	3.561421e-04	3.612113e-04
0.40	10.40	3.866902e-04	3.910071e-04
0.40	10.44	4.156791e-04	4.188246e-04
0.40	10.48	4.425633e-04	4.440820e-04
0.40	10.52	4.669247e-04	4.663462e-04
0.40	10.56	4.884478e-04	4.853050e-04
0.40	10.60	5.069098e-04	5.007659e-04
0.40	10.64	5.222219e-04	5.126922e-04
0.40	10.68	5.343678e-04	5.211367e-04
0.40	10.72	5.433899e-04	5.262372e-04
0.40	10.76	5.494193e-04	5.282283e-04
0.40	10.80	5.526099e-04	5.273714e-04
0.40	10.84	5.531542e-04	5.239759e-04
0.40	10.88	5.513085e-04	5.183977e-04
0.40	10.92	5.473245e-04	5.109793e-04
0.40	10.96	5.414714e-04	5.020728e-04
0.40	11.00	5.340354e-04	4.920161e-04
0.40	11.04	5.252787e-04	4.811067e-04
0.40	11.08	5.154752e-04	4.696353e-04
0.40	11.12	5.048931e-04	4.578616e-04
0.40	11.16	4.937727e-04	4.460080e-04
0.40	11.20	4.823465e-04	4.342735e-04
0.40	11.24	4.708163e-04	4.228160e-04
0.40	11.28	4.593511e-04	4.117593e-04
0.40	11.32	4.480999e-04	4.012000e-04
0.40	11.36	4.371784e-04	3.912019e-04
0.40	11.40	4.266746e-04	3.818047e-04
0.40	11.44	4.166577e-04	3.730302e-04
0.40	11.48	4.071746e-04	3.648838e-04
0.40	11.52	3.982523e-04	3.573577e-04
0.40	11.56	3.899028e-04	3.504335e-04
0.40	11.60	3.821259e-04	3.440856e-04
0.40	11.64	3.749119e-04	3.382836e-04
0.40	11.68	3.682422e-04	3.329935e-04
0.40	11.72	3.620926e-04	3.281798e-04
0.40	11.76	3.564355e-04	3.238074e-04
0.40	11.80	3.512411e-04	3.198421e-04
0.40	11.84	3.464784e-04	3.162510e-04
0.40	11.88	3.421167e-04	3.130032e-04
0.40	11.92	3.381259e-04	3.100699e-04
0.40	11.96	3.344773e-04	3.074249e-04
0.40	12.00	3.311442e-04	3.050444e-04
0.40	12.04	3.281020e-04	3.029068e-04
0.40	12.08	3.253280e-04	3.009929e-04
0.40	12.12	3.228013e-04	2.992851e-04
0.40	12.16	3.205035e-04	2.977680e-04
0.40	12.20	3.184187e-04	2.964289e-04
0.40	12.24	3.165329e-04	2.952565e-04
0.40	12.28	3.148329e-04	2.942403e-04
0.40	12.32	3.133067e-04	2.933702e-04
0.40	12.36	3.119430e-04	2.926374e-04
0.40	12.40	3.107317e-04	2.920331e-04
0.40	12.44	3.096635e-04	2.915500e-04
0.40	12.48	3.087296e-04	2.911804e-04
0.40	12.52	3.079218e-04	2.909174e-04
0.40	12.56	3.072325e-04	2.907543e-04
0.40	12.60	3.066547e-04	2.906854e-04
0.40	12.64	3.061819e-04	2.907049e-04
0.40	12.68	3.058084e-04	2.908078e-04
0.40	12.72	3.055288e-04	2.909894e-04
0.40	12.76	3.053379e-04	2.912450e-04
0.40	12.80	3.052314e-04	2.915709e-04
0.40	12.84	3.052054e-04	2.919639e-04
0.40	12.88	3.052560e-04	2.924204e-04
0.40	12.92	3.053795e-04	2.929373e-04
0.40	12.96	3.055736e-04	2.935129e-04
0.40	13.00	3.058364e-04	2.941455e-04
0.40	13.04	3.061662e-04	2.948339e-04
0.40	13.08	3.065614e-04	2.955769e-04
0.40	13.12	3.070199e-04	2.963725e-04
0.40	13.16	3.075402e-04	2.972199e-04
0.40	13.20	3.081221e-04	2.981191e-04
0.40	13.24	3.087659e-04	2.990708e-04
0.40	13.28	3.094735e-04	3.000774e-04
0.40	13.32	3.102461e-04	3.011402e-04
0.40	13.36	3.110853e-04	3.022610e-04
0.40	13.40	3.119917e-04	3.034406e-04
0.40	13.44	3.129649e-04	3.046787e-04
0.40	13.48	3.140049e-04	3.059757e-04
0.40	13.52	3.151111e-04	3.073311e-04
0.40	13.56	3.162822e-04	3.087437e-04
0.40	13.60	3.175166e-04	3.102120e-04
0.40	13.64	3.188118e-04	3.117339e-04
0.40	13.68	3.201648e-04	3.133064e-04
0.40	13.72	3.215684e-04	3.149216e-04
0.40	13.76	3.230119e-04	3.165694e-04
0.40	13.80	3.244888e-04	3.182437e-04
0.40	13.84	3.259847e-04	3.199299e-04
0.40	13.88	3.275049e-04	3.216362e-04
0.40	13.92	3.290584e-04	3.233711e-04
0.40	13.96	3.306452e-04	3.251321e-04
0.40	14.00	3.322471e-04	3.269023e-04
0.40	14.04	3.338651e-04	3.286836e-04
0.40	14.08	3.354960e-04	3.304725e-04
0.40	14.12	3.371406e-04	3.322708e-04
0.40	14.16	3.387985e-04	3.340774e-04
0.40	14.20	3.404661e-04	3.358890e-04
0.40	14.24	3.421377e-04	3.376992e-04
0.40	14.28	3.437991e-04	3.394929e-04
0.40	14.32	3.454313e-04	3.412519e-04
0.40	14.36	3.470052e-04	3.429442e-04
0.40	14.40	3.484831e-04	3.445331e-04
0.40	14.44	3.498109e-04	3.459617e-04
0.40	14.48	3.509108e-04	3.471511e-04
0.40	14.52	3.517021e-04	3.480208e-04
0.40	14.56	3.520911e-04	3.484760e-04
0.40	14.60	3.519657e-04	3.484020e-04
0.40	14.64	3.511786e-04	3.476485e-04
0.40	14.68	3.495896e-04	3.460836e-04
0.40	14.72	3.470594e-04	3.435569e-04
0.40	14.76	3.433635e-04	3.398463e-04
0.40	14.80	3.383977e-04	3.348612e-04
0.40	14.84	3.319908e-04	3.284111e-04
0.40	14.88	3.239111e-04	3.202855e-04
0.40	14.92	3.141876e-04	3.105144e-04
0.40	14.96	3.026272e-04	2.988843e-04
0.40	15.00	2.891766e-04	2.854095e-04
0.40	15.04	2.741710e-04	2.703844e-04
0.40	15.08	2.574947e-04	2.536925e-04
0.40	15.12	2.396071e-04	2.358753e-04
0.40	15.16	2.208711e-04	2.172055e-04
0.40	15.20	2.013114e-04	1.977548e-04
0.40	15.24	1.817313e-04	1.783550e-04
0.40	15.28	1.623887e-04	1.591858e-04
0.40	15.32	1.434555e-04	1.404850e-04
0.40	15.36	1.255755e-04	1.228527e-04
0.40	15.40	1.087463e-04	1.062541e-04
0.40	15.44	9.317296e-05	9.095855e-05
0.40	15.48	7.910017e-05	7.713699e-05
0.40	15.52	6.639272e-05	6.466863e-05
0.40	15.56	5.520918e-05	5.372890e-05
0.40	15.60	4.548419e-05	4.421503e-05
0.40	15.64	3.705818e-05	3.598720e-05
0.40	15.68	2.993790e-05	2.904581e-05
0.40	15.72	2.394673e-05	2.320468e-05
0.40	15.76	1.893819e-05	1.833148e-05
0.40	15.80	1.483400e-05	1.434451e-05
0.40	15.84	1.151536e-05	1.112524e-05
0.40	15.88	8.864517e-06	8.556770e-06
0.40	15.92	6.769451e-06	6.528853e-06
0.40	15.96	5.130832e-06	4.944843e-06
0.40	16.00	3.863732e-06	3.721171e-06
0.50	6.00	8.881755e-15	9.041212e-15
0.50	6.04	2.049076e-14	2.089320e-14
0.50	6.08	4.213823e-14	4.304315e-14
0.50	6.12	7.998320e-14	8.186169e-14
0.50	6.16	1.443178e-13	1.480096e-13
0.50	6.20	2.561223e-13	2.631229e-13
0.50	6.24	4.668475e-13	4.798849e-13
0.50	6.28	8.965705e-13	9.209556e-13
0.50	6.32	1.768387e-12	1.814478e-12
0.50	6.36	3.443218e-12	3.530444e-12
0.50	6.40	6.471732e-12	6.635135e-12
0.50	6.44	1.169156e-11	1.199272e-11
0.50	6.48	2.033763e-11	2.088186e-11
0.50	6.52	3.414633e-11	3.510679e-11
0.50	6.56	5.543841e-11	5.708398e-11
0.50	6.60	8.718614e-11	8.990713e-11
0.50	6.64	1.331522e-10	1.374853e-10
0.50	6.68	1.980793e-10	2.047382e-10
0.50	6.72	2.878845e-10	2.977999e-10
0.50	6.76	4.102125e-10	4.245782e-10
0.50	6.80	5.771180e-10	5.974769e-10
0.50	6.84	8.107702e-10	8.392104e-10
0.50	6.88	1.153050e-09	1.192622e-09
0.50	6.92	1.670128e-09	1.725476e-09
0.50	6.96	2.455541e-09	2.533809e-09
0.50	7.00	3.635216e-09	3.747417e-09
0.50	7.04	5.378095e-09	5.541259e-09
0.50	7.08	7.907285e-09	8.147650e-09
0.50	7.12	1.149849e-08	1.185518e-08
0.50	7.16	1.645887e-08	1.698655e-08
0.50	7.20	2.308520e-08	2.385348e-08
0.50	7.24	3.163400e-08	3.272412e-08
0.50	7.28	4.231764e-08	4.381819e-08
0.50	7.32	5.530835e-08	5.731071e-08
0.50	7.36	7.073807e-08	7.333021e-08
0.50	7.40	8.871231e-08	9.197050e-08
0.50	7.44	1.093490e-07	1.133301e-07
0.50	7.48	1.328418e-07	1.375780e-07
0.50	7.52	1.595004e-07	1.649975e-07
0.50	7.56	1.897729e-07	1.960110e-07
0.50	7.60	2.242809e-07	2.312205e-07
0.50	7.64	2.638877e-07	2.714796e-07
0.50	7.68	3.097493e-07	3.179564e-07
0.50	7.72	3.632732e-07	3.720983e-07
0.50	7.76	4.259743e-07	4.354816e-07
0.50	7.80	4.992627e-07	5.095793e-07
0.50	7.84	5.842991e-07	5.955987e-07
0.50	7.88	6.819580e-07	6.944430e-07
0.50	7.92	7.928471e-07	8.067274e-07
0.50	7.96	9.173049e-07	9.327702e-07
0.50	8.00	1.055406e-06	1.072583e-06
0.50	8.04	1.207046e-06	1.225961e-06
0.50	8.08	1.372007e-06	1.392546e-06
0.50	8.12	1.549812e-06	1.571697e-06
0.50	8.16	1.739511e-06	1.762246e-06
0.50	8.20	1.939657e-06	1.962496e-06
0.50	8.24	2.148515e-06	2.170431e-06
0.50	8.28	2.364130e-06	2.383839e-06
0.50	8.32	2.584294e-06	2.600289e-06
0.50	8.36	2.806317e-06	2.816896e-06
0.50	8.40	3.026842e-06	3.030102e-06
0.50	8.44	3.242024e-06	3.235852e-06
0.50	8.48	3.447910e-06	3.430014e-06
0.50	8.52	3.640907e-06	3.608888e-06
0.50	8.56	3.818401e-06	3.769841e-06
0.50	8.60	3.979171e-06	3.911729e-06
0.50	8.64	4.123500e-06	4.035059e-06
0.50	8.68	4.253244e-06	4.142066e-06
0.50	8.72	4.371715e-06	4.236559e-06
0.50	8.76	4.483778e-06	4.324025e-06
0.50	8.80	4.595399e-06	4.411135e-06
0.50	8.84	4.713047e-06	4.505139e-06
0.50	8.88	4.843923e-06	4.614135e-06
0.50	8.92	4.996721e-06	4.747822e-06
0.50	8.96	5.180666e-06	4.916441e-06
0.50	9.00	5.403292e-06	5.128345e-06
0.50	9.04	5.668632e-06	5.387983e-06
0.50	9.08	5.976264e-06	5.694773e-06
0.50	9.12	6.323413e-06	6.045274e-06
0.50	9.16	6.710077e-06	6.438726e-06
0.50	9.20	7.141235e-06	6.879471e-06
0.50	9.24	7.624092e-06	7.373995e-06
